timetable_id,stop_id,stop_sequence,stop_name,connected_routes
44,847516,1,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
44,777913,2,Sacramento & Virginia,"2/Northeast, 6/Tennessee"
44,777904,3,Sacramento & Florida,"2/Northeast, 6/Tennessee"
44,777908,4,Sacramento & Ohio,"2/Northeast, 6/Tennessee"
44,777899,5,Sacramento & Alabama,"2/Northeast, 6/Tennessee"
44,777906,6,Sacramento & Indiana,2/Northeast
44,777907,7,Sacramento & Mississippi,2/Northeast
44,2382747,8,Sacramento & Valle Vista,2/Northeast
44,2382748,9,Valle Vista & Sacramento,2/Northeast
44,781670,10,Valle Vista & Sonoma,2/Northeast
44,777952,11,Sonoma & Redwood,"1/Broadway, 2/Northeast"
44,777950,12,Sonoma & Redwood,"1/Broadway, 2/Northeast, 5/Fairgrounds, 80/I-80 SolanoExpress, 82/SF Express"
44,777937,13,Sereno Transit Center (STC),"1/Broadway, 20/Columbus, 2/Northeast, 4/Tuolumne, 5/Fairgrounds, 80/I-80 SolanoExpress, 82/SF Express, 85/Fairfield SolanoExpress"
44,777711,14,Broadway & Sereno,"2/Northeast, 4/Tuolumne"
44,777699,15,Broadway & Garibaldi,"2/Northeast, 4/Tuolumne"
44,777695,16,Broadway & Ash,"2/Northeast, 4/Tuolumne"
44,777994,17,Tuolumne & Broadway,"2/Northeast, 4/Tuolumne"
44,781621,18,Tuolumne & Almond,"2/Northeast, 4/Tuolumne"
44,777718,19,BW Williams & Tuolumne,2/Northeast
44,777719,20,BW Williams & Walnut,2/Northeast
44,777716,21,BW Williams & Lewis Brown,2/Northeast
44,777861,22,Mini & Violet,2/Northeast
44,777860,23,Mini & Stanford,2/Northeast
44,777862,24,Mini & Whitney,2/Northeast
44,777852,25,Mini & Corcoran,2/Northeast
44,777731,26,Corcoran & Rainier,2/Northeast
44,777729,27,Corcoran & Cobblestone (Solano Middle School),2/Northeast
44,777730,28,Corcoran & Erin,2/Northeast
44,777728,29,Corcoran & Belfast,2/Northeast
44,777723,30,Christopher & Lillean,2/Northeast
44,777722,31,Christopher & Evelyn,2/Northeast
44,777816,32,Griffin & Taper,2/Northeast
44,777777,33,Gateway & Fairgrounds,"2/Northeast, 5/Fairgrounds"
44,777726,34,Columbus & College Entrance (Solano College),"20/Columbus, 2/Northeast"
44,777874,35,Redwood & Bonnie,"20/Columbus, 2/Northeast"
44,777878,36,Redwood & Headwater,"20/Columbus, 2/Northeast"
44,777678,37,Redwood & Ascot,"20/Columbus, 2/Northeast"
44,777683,38,Ascot & Redwood,2/Northeast
44,778020,39,Turner & North Ascot,2/Northeast
44,777867,40,Plaza & Turner (Gateway Plaza; Costco),2/Northeast
44,2382714,41,Plaza Dr at Admiral Callaghan (Gateway Plaza North),2/Northeast
44,777667,42,Admiral Callaghan & Vallejo Corners (Gateway Plaza; Target),"20/Columbus, 2/Northeast, 38/Jesse Bethel, 7/Springs Rd"
45,847516,1,Vallejo Transit Center (VTC),"1/Broadway, 2/Northeast, 3/Glen Cove, 4/Tuolumne, 5/Fairgrounds, 6/Tennessee, 78/I-680 SolanoExpress, 7/Springs Rd, 80/I-80 SolanoExpress, /80s, 82/SF Express, 85/Fairfield SolanoExpress, 8/Benicia Rd, 9/Mare Island - Deprecated"
45,777913,2,Sacramento & Virginia,"2/Northeast, 6/Tennessee"
45,777904,3,Sacramento & Florida,"2/Northeast, 6/Tennessee"
45,777908,4,Sacramento & Ohio,"2/Northeast, 6/Tennessee"
45,777899,5,Sacramento & Alabama,"2/Northeast, 6/Tennessee"
45,777906,6,Sacramento & Indiana,2/Northeast
45,777907,7,Sacramento & Mississippi,2/Northeast
45,2382747,8,Sacramento & Valle Vista,2/Northeast
45,2382748,9,Valle Vista & Sacramento,2/Northeast
45,781670,10,Valle Vista & Sonoma,2/Northeast
45,777952,11,Sonoma & Redwood,"1/Broadway, 2/Northeast"
45,777950,12,Sonoma & Redwood,"1/Broadway, 2/Northeast, 5/Fairgrounds, 80/I-80 SolanoExpress, 82/SF Express"
45,777937,13,Sereno Transit Center (STC),"1/Broadway, 20/Columbus, 2/Northeast, 4/Tuolumne, 5/Fairgrounds, 80/I-80 SolanoExpress, 82/SF Express, 85/Fairfield SolanoExpress"
45,777711,14,Broadway & Sereno,"2/Northeast, 4/Tuolumne"
45,777699,15,Broadway & Garibaldi,"2/Northeast, 4/Tuolumne"
45,777695,16,Broadway & Ash,"2/Northeast, 4/Tuolumne"
45,777994,17,Tuolumne & Broadway,"2/Northeast, 4/Tuolumne"
45,781621,18,Tuolumne & Almond,"2/Northeast, 4/Tuolumne"
45,777718,19,BW Williams & Tuolumne,2/Northeast
45,777719,20,BW Williams & Walnut,2/Northeast
45,777716,21,BW Williams & Lewis Brown,2/Northeast
45,777861,22,Mini & Violet,2/Northeast
45,777860,23,Mini & Stanford,2/Northeast
45,777862,24,Mini & Whitney,2/Northeast
45,777852,25,Mini & Corcoran,2/Northeast
45,777731,26,Corcoran & Rainier,2/Northeast
45,777729,27,Corcoran & Cobblestone (Solano Middle School),2/Northeast
45,777730,28,Corcoran & Erin,2/Northeast
45,777728,29,Corcoran & Belfast,2/Northeast
45,777723,30,Christopher & Lillean,2/Northeast
45,777722,31,Christopher & Evelyn,2/Northeast
45,777816,32,Griffin & Taper,2/Northeast
45,777777,33,Gateway & Fairgrounds,"2/Northeast, 5/Fairgrounds"
45,777726,34,Columbus & College Entrance (Solano College),"20/Columbus, 2/Northeast"
45,777874,35,Redwood & Bonnie,"20/Columbus, 2/Northeast"
45,777878,36,Redwood & Headwater,"20/Columbus, 2/Northeast"
45,777678,37,Redwood & Ascot,"20/Columbus, 2/Northeast"
45,777683,38,Ascot & Redwood,2/Northeast
45,778020,39,Turner & North Ascot,2/Northeast
45,777867,40,Plaza & Turner (Gateway Plaza; Costco),2/Northeast
45,2382714,41,Plaza Dr at Admiral Callaghan (Gateway Plaza North),2/Northeast
45,777667,42,Admiral Callaghan & Vallejo Corners (Gateway Plaza; Target),"20/Columbus, 2/Northeast, 38/Jesse Bethel, 7/Springs Rd"
46,777667,1,Admiral Callaghan & Vallejo Corners (Gateway Plaza; Target),"20/Columbus, 2/Northeast, 38/Jesse Bethel, 7/Springs Rd"
46,778028,2,Whitney & De Paul,2/Northeast
46,778029,3,Whitney & Olympic,2/Northeast
46,777859,4,Mini & Stanford,2/Northeast
46,777855,5,Mini & Hwy 37,2/Northeast
46,777717,6,BW Williams & Pecan,2/Northeast
46,778003,7,Tuolumne & Lofas,"2/Northeast, 4/Tuolumne"
46,777696,8,Broadway & Ash,"1/Broadway, 2/Northeast, 4/Tuolumne"
46,777698,9,Broadway & Garibaldi,"1/Broadway, 2/Northeast, 4/Tuolumne"
46,777936,10,Sereno Transit Center (STC),"1/Broadway, 2/Northeast, 5/Fairgrounds, 85/Fairfield SolanoExpress"
46,777951,11,Sonoma & Redwood,"1/Broadway, 2/Northeast, 5/Fairgrounds"
