trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_195126_b_2397_tn_11,17:15:00,17:15:00,20290,16,The Village,0,0,5184.50198808538,1,0,,
t_195126_b_2397_tn_11,17:15:00,17:15:00,20291,17,The Village,0,0,5416.72983810088,1,0,,
t_195126_b_2397_tn_11,17:15:00,17:15:00,20292,18,The Village,0,0,5661.02921204635,1,0,,
t_195126_b_2397_tn_11,17:16:00,17:16:00,20293,19,The Village,0,0,6079.25108,1,0,,
t_195126_b_2397_tn_2,08:00:00,08:00:00,20329,1,The Village,0,0,0,1,0,,
t_195126_b_2397_tn_2,08:01:00,08:01:00,20374,2,The Village,0,0,1000.90671656081,1,0,,
t_195126_b_2397_tn_2,08:01:00,08:01:00,20376,3,The Village,0,0,1492.60803657579,1,0,,
t_195126_b_2397_tn_2,08:02:00,08:02:00,20330,4,The Village,0,0,2125.62794439348,1,0,,
t_195126_b_2397_tn_2,08:03:00,08:03:00,20331,5,The Village,0,0,2451.94784484206,1,0,,
t_195126_b_2397_tn_2,08:08:00,08:08:00,20334,6,The Village,0,0,2694.79391473095,1,0,,
t_195126_b_2397_tn_2,08:08:00,08:08:00,20335,7,The Village,0,0,2923.67696497891,1,0,,
t_195126_b_2397_tn_2,08:09:00,08:09:00,20336,8,The Village,0,0,3135.85019820481,1,0,,
t_195126_b_2397_tn_2,08:10:00,08:10:00,20354,9,The Village,0,0,3464.78912572689,1,0,,
t_195126_b_2397_tn_2,08:11:00,08:11:00,20355,10,The Village,0,0,3889.46622628366,1,0,,
t_195126_b_2397_tn_2,08:11:00,08:11:00,845130,11,The Village,0,0,4146.40782469447,1,0,,
t_195126_b_2397_tn_2,08:12:00,08:12:00,20338,12,The Village,0,0,4287.44943884624,1,0,,
t_195126_b_2397_tn_2,08:13:00,08:13:00,20339,13,The Village,0,0,4555.03057036707,1,0,,
t_195126_b_2397_tn_2,08:13:00,08:13:00,2421479,14,The Village,0,0,4826.22050201938,1,0,,
