trip_id,realtime_trip_id
9547940-124-D-Saturday-51,1206102
9547941-124-D-Saturday-51,1206107
9547942-124-D-Saturday-51,1206106
9547943-124-D-Saturday-51,1316025
9547944-124-D-Saturday-51,1316029
9547945-124-D-Saturday-51,1316027
9547946-124-D-Saturday-51,1316031
9547947-124-D-Saturday-51,1336019
9547948-124-D-Saturday-51,1336021
9547949-124-D-Saturday-51,1336023
9547950-124-D-Saturday-51,1336025
9547951-124-D-Saturday-51,1206056
9547952-124-D-Saturday-51,1206067
9547953-124-D-Saturday-51,1306038
9547954-124-D-Saturday-51,1306035
9547955-124-D-Saturday-51,386003
9547956-124-D-Saturday-51,1206061
9547957-124-D-Saturday-51,1206068
9547958-124-D-Saturday-51,1216019
9547959-124-D-Saturday-51,1216022
9547960-124-D-Saturday-51,1306030
9547961-124-D-Saturday-51,1306027
9547962-124-D-Saturday-51,1206070
9547963-124-D-Saturday-51,1206079
9547964-124-D-Saturday-51,1206086
9547965-124-D-Saturday-51,1306048
9547966-124-D-Saturday-51,1306045
9547967-124-D-Saturday-51,1316033
9547968-124-D-Saturday-51,1316037
9547969-124-D-Saturday-51,386001
9547970-124-D-Saturday-51,1306032
9547971-124-D-Saturday-51,1306029
9547972-124-D-Saturday-51,1206074
9547973-124-D-Saturday-51,1206085
9547974-124-D-Saturday-51,1206092
9547975-124-D-Saturday-51,1216025
9547976-124-D-Saturday-51,1216028
9547977-124-D-Saturday-51,1216029
9547978-124-D-Saturday-51,1406015
9547979-124-D-Saturday-51,1406018
9547980-124-D-Saturday-51,1406019
9547981-124-D-Saturday-51,1406022
9547982-124-D-Saturday-51,1336027
9547983-124-D-Saturday-51,1336029
9547984-124-D-Saturday-51,1316041
9547985-124-D-Saturday-51,386005
9547986-124-D-Saturday-51,1316035
9547987-124-D-Saturday-51,1316039
9547988-124-D-Saturday-51,1336035
9547989-124-D-Saturday-51,1336037
9547990-124-D-Saturday-51,386007
9547991-124-D-Saturday-51,1406017
9547992-124-D-Saturday-51,1406020
9547993-124-D-Saturday-51,1406021
9547994-124-D-Saturday-51,1336031
9547995-124-D-Saturday-51,1336033
9547996-124-D-Saturday-51,1316045
9547997-124-D-Saturday-51,1316049
9547998-124-D-Saturday-51,1306040
9547999-124-D-Saturday-51,1306037
9548000-124-D-Saturday-51,1206090
9548001-124-D-Saturday-51,1206097
9548002-124-D-Saturday-51,1206098
9548003-124-D-Saturday-51,1206084
9548004-124-D-Saturday-51,1216023
9548005-124-D-Saturday-51,1216026
9548006-124-D-Saturday-51,1216027
9548007-124-D-Saturday-51,1216030
9548008-124-D-Saturday-51,1316043
9548009-124-D-Saturday-51,1316047
9548010-124-D-Saturday-51,1206088
9548011-124-D-Saturday-51,1206095
9548012-124-D-Saturday-51,1306049
9548013-124-D-Saturday-51,1206105
9548014-124-D-Saturday-51,1206104
9548015-124-D-Saturday-51,1206109
9548016-124-D-Saturday-51,1316032
9548017-124-D-Saturday-51,1316030
9548018-124-D-Saturday-51,1316046
9548019-124-D-Saturday-51,1316052
9548020-124-D-Saturday-51,1316050
9548021-124-D-Saturday-51,1316048
9548022-124-D-Saturday-51,1316042
9548023-124-D-Saturday-51,1316038
9548024-124-D-Saturday-51,1316044
9548025-124-D-Saturday-51,1316040
9548026-124-D-Saturday-51,1316036
9548027-124-D-Saturday-51,1316034
9548028-124-D-Saturday-51,1316028
9548029-124-D-Saturday-51,1316026
9548030-124-D-Saturday-51,1316022
9548031-124-D-Saturday-51,1316024
9548032-124-D-Saturday-51,1316020
9548033-124-D-Saturday-51,1316018
9548034-124-D-Saturday-51,1316008
9548035-124-D-Saturday-51,1316014
9548036-124-D-Saturday-51,1316012
9548037-124-D-Saturday-51,1316010
9548038-124-D-Saturday-51,1316016
9548039-124-D-Saturday-51,1316004
9548040-124-D-Saturday-51,1316006
9548041-124-D-Saturday-51,1336004
9548042-124-D-Saturday-51,1336006
9548043-124-D-Saturday-51,1336008
9548044-124-D-Saturday-51,1336010
9548045-124-D-Saturday-51,1336012
9548046-124-D-Saturday-51,1336014
9548047-124-D-Saturday-51,1336016
9548048-124-D-Saturday-51,1336018
9548049-124-D-Saturday-51,1336020
9548050-124-D-Saturday-51,1336022
9548051-124-D-Saturday-51,1336024
9548052-124-D-Saturday-51,1336026
9548053-124-D-Saturday-51,1336028
9548054-124-D-Saturday-51,1336030
9548055-124-D-Saturday-51,1336032
9548056-124-D-Saturday-51,1336034
9548057-124-D-Saturday-51,1336036
9548058-124-D-Saturday-51,1336038
9548059-124-D-Saturday-51,1336002
9548060-124-D-Saturday-51,1316002
9548061-124-D-Saturday-51,2506001
9548062-124-D-Saturday-51,2506003
9548063-124-D-Saturday-51,2506005
9548064-124-D-Saturday-51,2506007
9548065-124-D-Saturday-51,2506009
9548066-124-D-Saturday-51,2506011
9548067-124-D-Saturday-51,2506013
9548068-124-D-Saturday-51,2506015
9548069-124-D-Saturday-51,2506017
9548070-124-D-Saturday-51,2506019
9548071-124-D-Saturday-51,2506021
9548072-124-D-Saturday-51,2506023
9548073-124-D-Saturday-51,2506025
9548074-124-D-Saturday-51,2506027
9548075-124-D-Saturday-51,2506002
9548076-124-D-Saturday-51,2506004
9548077-124-D-Saturday-51,2506006
9548078-124-D-Saturday-51,2506008
9548079-124-D-Saturday-51,2506010
9548080-124-D-Saturday-51,2506012
9548081-124-D-Saturday-51,2506014
9548082-124-D-Saturday-51,2506016
9548083-124-D-Saturday-51,2506018
9548084-124-D-Saturday-51,2506020
9548085-124-D-Saturday-51,2506022
9548086-124-D-Saturday-51,2506024
9548087-124-D-Saturday-51,2506026
9548088-124-D-Saturday-51,2966002
9548089-124-D-Saturday-51,2966004
9548090-124-D-Saturday-51,2966006
9548091-124-D-Saturday-51,2966008
9548092-124-D-Saturday-51,2966010
9548093-124-D-Saturday-51,2966012
9548094-124-D-Saturday-51,2966014
9548095-124-D-Saturday-51,2966016
9548096-124-D-Saturday-51,2966018
9548097-124-D-Saturday-51,2966020
9548098-124-D-Saturday-51,2966022
9548099-124-D-Saturday-51,2966024
9548100-124-D-Saturday-51,2966026
9548101-124-D-Saturday-51,2966028
9548102-124-D-Saturday-51,2966030
9548103-124-D-Saturday-51,2966032
9548104-124-D-Saturday-51,2966034
9548105-124-D-Saturday-51,2966036
9548106-124-D-Saturday-51,2966038
9548107-124-D-Saturday-51,2966040
9548108-124-D-Saturday-51,2966042
9548109-124-D-Saturday-51,2966044
9548110-124-D-Saturday-51,2566002
9548111-124-D-Saturday-51,2516002
9548112-124-D-Saturday-51,2566004
9548113-124-D-Saturday-51,2516004
9548114-124-D-Saturday-51,2566006
9548115-124-D-Saturday-51,2516006
9548116-124-D-Saturday-51,2566008
9548117-124-D-Saturday-51,2516008
9548118-124-D-Saturday-51,2566010
9548119-124-D-Saturday-51,2516010
9548120-124-D-Saturday-51,2566012
9548121-124-D-Saturday-51,2516012
9548122-124-D-Saturday-51,2566014
9548123-124-D-Saturday-51,2566001
9548124-124-D-Saturday-51,2516001
9548125-124-D-Saturday-51,2566003
9548126-124-D-Saturday-51,2516003
9548127-124-D-Saturday-51,2566005
9548128-124-D-Saturday-51,2516005
9548129-124-D-Saturday-51,2566007
9548130-124-D-Saturday-51,2516007
9548131-124-D-Saturday-51,2566009
9548132-124-D-Saturday-51,2516009
9548133-124-D-Saturday-51,2566011
9548134-124-D-Saturday-51,2516011
9548135-124-D-Saturday-51,2566013
9548136-124-D-Saturday-51,2966001
9548137-124-D-Saturday-51,2966003
9548138-124-D-Saturday-51,2966005
9548139-124-D-Saturday-51,2966007
9548140-124-D-Saturday-51,2966009
9548141-124-D-Saturday-51,2966011
9548142-124-D-Saturday-51,2966013
9548143-124-D-Saturday-51,2966015
9548144-124-D-Saturday-51,2966017
9548145-124-D-Saturday-51,2966019
9548146-124-D-Saturday-51,2966021
9548147-124-D-Saturday-51,2966023
9548148-124-D-Saturday-51,2966025
9548149-124-D-Saturday-51,2966027
9548150-124-D-Saturday-51,2966029
9548151-124-D-Saturday-51,2966031
9548152-124-D-Saturday-51,2966033
9548153-124-D-Saturday-51,2966035
9548154-124-D-Saturday-51,2966037
9548155-124-D-Saturday-51,2966039
9548156-124-D-Saturday-51,2966041
9548157-124-D-Saturday-51,1226040
9548158-124-D-Saturday-51,1226044
9548159-124-D-Saturday-51,1226041
9548160-124-D-Saturday-51,1226046
9548161-124-D-Saturday-51,1226048
9548162-124-D-Saturday-51,1226045
9548163-124-D-Saturday-51,1226050
9548164-124-D-Saturday-51,1226052
9548165-124-D-Saturday-51,1226047
9548166-124-D-Saturday-51,1226054
9548167-124-D-Saturday-51,1226049
9548168-124-D-Saturday-51,1226051
9548169-124-D-Saturday-51,1226056
9548170-124-D-Saturday-51,1226053
9548171-124-D-Saturday-51,1226058
9548172-124-D-Saturday-51,1226055
9548184-124-D-Saturday-51,4006007
9548185-124-D-Saturday-51,4006009
9548186-124-D-Saturday-51,4006011
9548187-124-D-Saturday-51,4006013
9548188-124-D-Saturday-51,4006015
9548189-124-D-Saturday-51,4006017
9548190-124-D-Saturday-51,4006019
9548191-124-D-Saturday-51,4006021
9548192-124-D-Saturday-51,4006023
9548193-124-D-Saturday-51,4006025
9548194-124-D-Saturday-51,4006027
9548195-124-D-Saturday-51,4006029
9548196-124-D-Saturday-51,4006031
9548197-124-D-Saturday-51,4006033
9548198-124-D-Saturday-51,4006035
9548199-124-D-Saturday-51,4006037
9548200-124-D-Saturday-51,4006039
9548201-124-D-Saturday-51,4006041
9548202-124-D-Saturday-51,4006043
9548203-124-D-Saturday-51,4006045
9548204-124-D-Saturday-51,4006047
9548205-124-D-Saturday-51,4006049
9548206-124-D-Saturday-51,4006051
9548207-124-D-Saturday-51,4006053
9548208-124-D-Saturday-51,4006055
9548209-124-D-Saturday-51,4006057
9548210-124-D-Saturday-51,4006059
9548211-124-D-Saturday-51,4006061
9548212-124-D-Saturday-51,4006063
9548213-124-D-Saturday-51,4006065
9548214-124-D-Saturday-51,4006067
9548215-124-D-Saturday-51,4006069
9548216-124-D-Saturday-51,4006071
9548217-124-D-Saturday-51,4006073
9548218-124-D-Saturday-51,4006075
9548219-124-D-Saturday-51,4006077
9548220-124-D-Saturday-51,4006079
9548221-124-D-Saturday-51,4006081
9548222-124-D-Saturday-51,4006083
9548223-124-D-Saturday-51,4006085
9548224-124-D-Saturday-51,4006087
9548225-124-D-Saturday-51,4006089
9548226-124-D-Saturday-51,4006091
9548227-124-D-Saturday-51,4006093
9548228-124-D-Saturday-51,4006095
9548229-124-D-Saturday-51,4006010
9548230-124-D-Saturday-51,4006012
9548231-124-D-Saturday-51,4006014
9548232-124-D-Saturday-51,4006016
9548233-124-D-Saturday-51,4006018
9548234-124-D-Saturday-51,4006020
9548235-124-D-Saturday-51,4006022
9548236-124-D-Saturday-51,4006024
9548237-124-D-Saturday-51,4006026
9548238-124-D-Saturday-51,4006028
9548239-124-D-Saturday-51,4006030
9548240-124-D-Saturday-51,4006032
9548241-124-D-Saturday-51,4006034
9548242-124-D-Saturday-51,4006036
9548243-124-D-Saturday-51,4006038
9548244-124-D-Saturday-51,4006040
9548245-124-D-Saturday-51,4006042
9548246-124-D-Saturday-51,4006044
9548247-124-D-Saturday-51,4006046
9548248-124-D-Saturday-51,4006048
9548249-124-D-Saturday-51,4006050
9548250-124-D-Saturday-51,4006052
9548251-124-D-Saturday-51,4006054
9548252-124-D-Saturday-51,4006056
9548253-124-D-Saturday-51,4006058
9548254-124-D-Saturday-51,4006060
9548255-124-D-Saturday-51,4006062
9548256-124-D-Saturday-51,4006064
9548257-124-D-Saturday-51,4006066
9548258-124-D-Saturday-51,4006068
9548259-124-D-Saturday-51,4006070
9548260-124-D-Saturday-51,4006072
9548261-124-D-Saturday-51,4006074
9548262-124-D-Saturday-51,4006076
9548263-124-D-Saturday-51,4006078
9548264-124-D-Saturday-51,4006080
9548265-124-D-Saturday-51,4006082
9548266-124-D-Saturday-51,4006084
9548267-124-D-Saturday-51,4006086
9548268-124-D-Saturday-51,4006088
9548269-124-D-Saturday-51,4006090
9548270-124-D-Saturday-51,4006092
9548271-124-D-Saturday-51,4006094
9548272-124-D-Saturday-51,4006096
9548273-124-D-Saturday-51,4006098
9548657-124-D-Sunday-51,1207001
9548658-124-D-Sunday-51,1207006
9548659-124-D-Sunday-51,1207007
9548660-124-D-Sunday-51,1207014
9548661-124-D-Sunday-51,1207019
9548662-124-D-Sunday-51,1207028
9548663-124-D-Sunday-51,1207033
9548664-124-D-Sunday-51,1207042
9548665-124-D-Sunday-51,1207049
9548666-124-D-Sunday-51,1207058
9548667-124-D-Sunday-51,1207065
9548668-124-D-Sunday-51,1207074
9548669-124-D-Sunday-51,1337019
9548670-124-D-Sunday-51,387005
9548671-124-D-Sunday-51,1207002
9548672-124-D-Sunday-51,1307001
9548673-124-D-Sunday-51,1307005
9548674-124-D-Sunday-51,1307008
9548675-124-D-Sunday-51,1307009
9548676-124-D-Sunday-51,1307012
9548677-124-D-Sunday-51,1307013
9548678-124-D-Sunday-51,1307016
9548679-124-D-Sunday-51,1307017
9548680-124-D-Sunday-51,1307020
9548681-124-D-Sunday-51,1307021
9548682-124-D-Sunday-51,1307024
9548683-124-D-Sunday-51,1307025
9548684-124-D-Sunday-51,1307028
9548685-124-D-Sunday-51,1307029
9548686-124-D-Sunday-51,1307032
9548687-124-D-Sunday-51,1307033
9548688-124-D-Sunday-51,1307036
9548689-124-D-Sunday-51,1307004
9548690-124-D-Sunday-51,1307002
9548691-124-D-Sunday-51,1307003
9548692-124-D-Sunday-51,1307006
9548693-124-D-Sunday-51,1307010
9548694-124-D-Sunday-51,1307011
9548695-124-D-Sunday-51,1307014
9548696-124-D-Sunday-51,1307015
9548697-124-D-Sunday-51,1307018
9548698-124-D-Sunday-51,1307019
9548699-124-D-Sunday-51,1307022
9548700-124-D-Sunday-51,1307023
9548701-124-D-Sunday-51,1307026
9548702-124-D-Sunday-51,1307027
9548703-124-D-Sunday-51,1307030
9548704-124-D-Sunday-51,1307031
9548705-124-D-Sunday-51,1307034
9548706-124-D-Sunday-51,1307035
9548707-124-D-Sunday-51,1337020
9548708-124-D-Sunday-51,1317041
9548709-124-D-Sunday-51,1217025
9548710-124-D-Sunday-51,1227054
9548711-124-D-Sunday-51,1227055
9548712-124-D-Sunday-51,1307007
9548713-124-D-Sunday-51,387004
9548715-124-D-Sunday-51,1207012
9548716-124-D-Sunday-51,1207017
9548717-124-D-Sunday-51,1207031
9548718-124-D-Sunday-51,1207040
9548719-124-D-Sunday-51,1207047
9548720-124-D-Sunday-51,1207056
9548721-124-D-Sunday-51,1207063
9548722-124-D-Sunday-51,1207072
9548723-124-D-Sunday-51,1207079
9548724-124-D-Sunday-51,1207026
9548725-124-D-Sunday-51,387002
9548726-124-D-Sunday-51,1207004
9548727-124-D-Sunday-51,1207005
9548728-124-D-Sunday-51,1207010
9548729-124-D-Sunday-51,1207015
9548730-124-D-Sunday-51,1207024
9548731-124-D-Sunday-51,1207029
9548732-124-D-Sunday-51,1207038
9548733-124-D-Sunday-51,1207054
9548734-124-D-Sunday-51,1207061
9548735-124-D-Sunday-51,1207070
9548736-124-D-Sunday-51,1207077
9548737-124-D-Sunday-51,387007
9548738-124-D-Sunday-51,1207045
9548739-124-D-Sunday-51,1217012
9548740-124-D-Sunday-51,1217015
9548741-124-D-Sunday-51,1217018
9548742-124-D-Sunday-51,1217024
9548743-124-D-Sunday-51,1217021
9548744-124-D-Sunday-51,1217006
9548745-124-D-Sunday-51,1217007
9548746-124-D-Sunday-51,1217010
9548747-124-D-Sunday-51,1217016
9548748-124-D-Sunday-51,1217019
9548749-124-D-Sunday-51,1217022
9548750-124-D-Sunday-51,1207085
9548751-124-D-Sunday-51,1217013
9548752-124-D-Sunday-51,1217004
9548753-124-D-Sunday-51,1217005
9548754-124-D-Sunday-51,1227014
9548755-124-D-Sunday-51,1227015
9548756-124-D-Sunday-51,1227026
9548757-124-D-Sunday-51,1227027
9548758-124-D-Sunday-51,1227038
9548759-124-D-Sunday-51,1227039
9548760-124-D-Sunday-51,1227050
9548761-124-D-Sunday-51,1227051
9548762-124-D-Sunday-51,1217001
9548763-124-D-Sunday-51,1207082
9548764-124-D-Sunday-51,1207087
9548765-124-D-Sunday-51,1207090
9548766-124-D-Sunday-51,1207095
9548767-124-D-Sunday-51,1207096
9548768-124-D-Sunday-51,1217011
9548769-124-D-Sunday-51,1217008
9548770-124-D-Sunday-51,1217003
9548771-124-D-Sunday-51,1227010
9548772-124-D-Sunday-51,1227011
9548773-124-D-Sunday-51,1227022
9548774-124-D-Sunday-51,1227023
9548775-124-D-Sunday-51,1227034
9548776-124-D-Sunday-51,1227035
9548777-124-D-Sunday-51,1227046
9548778-124-D-Sunday-51,1227047
9548779-124-D-Sunday-51,1227058
9548780-124-D-Sunday-51,1217002
9548781-124-D-Sunday-51,1217009
9548782-124-D-Sunday-51,1207050
9548783-124-D-Sunday-51,1207057
9548784-124-D-Sunday-51,1207066
9548785-124-D-Sunday-51,1207073
9548786-124-D-Sunday-51,387003
9548787-124-D-Sunday-51,1207041
9548788-124-D-Sunday-51,1207013
9548789-124-D-Sunday-51,1207022
9548790-124-D-Sunday-51,1207027
9548791-124-D-Sunday-51,1207036
9548792-124-D-Sunday-51,1207043
9548793-124-D-Sunday-51,1207052
9548794-124-D-Sunday-51,1207059
9548795-124-D-Sunday-51,1207068
9548796-124-D-Sunday-51,1207075
9548797-124-D-Sunday-51,2817002
9548798-124-D-Sunday-51,2817003
9548799-124-D-Sunday-51,2817008
9548800-124-D-Sunday-51,2817009
9548801-124-D-Sunday-51,2817014
9548802-124-D-Sunday-51,2817015
9548803-124-D-Sunday-51,2817020
9548804-124-D-Sunday-51,2817021
9548805-124-D-Sunday-51,2817026
9548806-124-D-Sunday-51,2817027
9548807-124-D-Sunday-51,2817032
9548808-124-D-Sunday-51,2817033
9548809-124-D-Sunday-51,2817038
9548810-124-D-Sunday-51,2817039
9548811-124-D-Sunday-51,2807023
9548812-124-D-Sunday-51,2807002
9548813-124-D-Sunday-51,2807006
9548814-124-D-Sunday-51,2807007
9548815-124-D-Sunday-51,2807012
9548816-124-D-Sunday-51,2807013
9548817-124-D-Sunday-51,2807018
9548818-124-D-Sunday-51,2807019
9548819-124-D-Sunday-51,2807024
9548820-124-D-Sunday-51,2807001
9548821-124-D-Sunday-51,2807005
9548822-124-D-Sunday-51,2807010
9548823-124-D-Sunday-51,2807011
9548824-124-D-Sunday-51,2807016
9548825-124-D-Sunday-51,2807017
9548826-124-D-Sunday-51,2807022
9548827-124-D-Sunday-51,2807004
9548828-124-D-Sunday-51,2807008
9548829-124-D-Sunday-51,2807009
9548830-124-D-Sunday-51,2807014
9548831-124-D-Sunday-51,2807015
9548832-124-D-Sunday-51,2807020
9548833-124-D-Sunday-51,2807021
9548834-124-D-Sunday-51,2807003
9548835-124-D-Sunday-51,1207008
9548836-124-D-Sunday-51,1207011
9548837-124-D-Sunday-51,1207020
9548838-124-D-Sunday-51,1207025
9548839-124-D-Sunday-51,1207034
9548840-124-D-Sunday-51,1207039
9548841-124-D-Sunday-51,1207048
9548842-124-D-Sunday-51,1207055
9548843-124-D-Sunday-51,1207064
9548844-124-D-Sunday-51,1207071
9548845-124-D-Sunday-51,1207080
9548846-124-D-Sunday-51,1217023
9548847-124-D-Sunday-51,1207003
9548848-124-D-Sunday-51,1407003
9548849-124-D-Sunday-51,1407006
9548850-124-D-Sunday-51,1407007
9548851-124-D-Sunday-51,1407010
9548852-124-D-Sunday-51,1407011
9548853-124-D-Sunday-51,1407014
9548854-124-D-Sunday-51,1407015
9548855-124-D-Sunday-51,1407018
9548856-124-D-Sunday-51,1407019
9548857-124-D-Sunday-51,1407022
9548858-124-D-Sunday-51,1407002
9548859-124-D-Sunday-51,1227003
9548860-124-D-Sunday-51,1227012
9548861-124-D-Sunday-51,1227013
9548862-124-D-Sunday-51,1227024
9548863-124-D-Sunday-51,1227025
9548864-124-D-Sunday-51,1227036
9548865-124-D-Sunday-51,1227037
9548866-124-D-Sunday-51,1227048
9548867-124-D-Sunday-51,1227049
9548868-124-D-Sunday-51,1227002
9548869-124-D-Sunday-51,1227004
9548870-124-D-Sunday-51,1227005
9548871-124-D-Sunday-51,1227016
9548872-124-D-Sunday-51,1227017
9548873-124-D-Sunday-51,1227028
9548874-124-D-Sunday-51,1227040
9548875-124-D-Sunday-51,1227041
9548876-124-D-Sunday-51,1227052
9548877-124-D-Sunday-51,1227053
9548878-124-D-Sunday-51,1227029
9548879-124-D-Sunday-51,1407004
9548880-124-D-Sunday-51,1407005
9548881-124-D-Sunday-51,1407008
9548882-124-D-Sunday-51,1407009
9548883-124-D-Sunday-51,1407012
9548884-124-D-Sunday-51,1407013
9548885-124-D-Sunday-51,1407016
9548886-124-D-Sunday-51,1407017
9548887-124-D-Sunday-51,1407020
9548888-124-D-Sunday-51,1407021
9548889-124-D-Sunday-51,1407001
9548890-124-D-Sunday-51,1227008
9548891-124-D-Sunday-51,1227009
9548892-124-D-Sunday-51,1227020
9548893-124-D-Sunday-51,1227021
9548894-124-D-Sunday-51,1227032
9548895-124-D-Sunday-51,1227033
9548896-124-D-Sunday-51,1227044
9548897-124-D-Sunday-51,1227045
9548898-124-D-Sunday-51,1227056
9548899-124-D-Sunday-51,1227001
9548900-124-D-Sunday-51,2817004
9548901-124-D-Sunday-51,2817005
9548902-124-D-Sunday-51,2817010
9548903-124-D-Sunday-51,2817011
9548904-124-D-Sunday-51,2817016
9548905-124-D-Sunday-51,2817017
9548906-124-D-Sunday-51,2817022
9548907-124-D-Sunday-51,2817023
9548908-124-D-Sunday-51,2817028
9548909-124-D-Sunday-51,2817029
9548910-124-D-Sunday-51,2817035
9548911-124-D-Sunday-51,2817040
9548912-124-D-Sunday-51,2817041
9548913-124-D-Sunday-51,2817034
9548914-124-D-Sunday-51,1227006
9548915-124-D-Sunday-51,1227007
9548916-124-D-Sunday-51,1227018
9548917-124-D-Sunday-51,1227019
9548918-124-D-Sunday-51,1227030
9548919-124-D-Sunday-51,1227042
9548920-124-D-Sunday-51,1227043
9548921-124-D-Sunday-51,1207092
9548922-124-D-Sunday-51,1227031
9548923-124-D-Sunday-51,2817006
9548924-124-D-Sunday-51,2817007
9548925-124-D-Sunday-51,2817012
9548926-124-D-Sunday-51,2817013
9548927-124-D-Sunday-51,2817018
9548928-124-D-Sunday-51,2817019
9548929-124-D-Sunday-51,2817024
9548930-124-D-Sunday-51,2817025
9548931-124-D-Sunday-51,2817030
9548932-124-D-Sunday-51,2817031
9548933-124-D-Sunday-51,2817036
9548934-124-D-Sunday-51,2817037
9548935-124-D-Sunday-51,2817001
9548936-124-D-Sunday-51,1217014
9548937-124-D-Sunday-51,1217017
9548938-124-D-Sunday-51,1217020
9548939-124-D-Sunday-51,1207086
9548940-124-D-Sunday-51,1207089
9548941-124-D-Sunday-51,1207093
9548942-124-D-Sunday-51,1207094
9548943-124-D-Sunday-51,1207097
9548944-124-D-Sunday-51,1207081
9548945-124-D-Sunday-51,1317003
9548946-124-D-Sunday-51,1317006
9548947-124-D-Sunday-51,1317009
9548948-124-D-Sunday-51,1317012
9548949-124-D-Sunday-51,1317015
9548950-124-D-Sunday-51,1317018
9548951-124-D-Sunday-51,1317021
9548952-124-D-Sunday-51,1317024
9548953-124-D-Sunday-51,1317027
9548954-124-D-Sunday-51,1317030
9548955-124-D-Sunday-51,1317033
9548956-124-D-Sunday-51,1317036
9548957-124-D-Sunday-51,1317039
9548958-124-D-Sunday-51,1317042
9548959-124-D-Sunday-51,1317002
9548960-124-D-Sunday-51,1207018
9548961-124-D-Sunday-51,1207023
9548962-124-D-Sunday-51,1207032
9548963-124-D-Sunday-51,1207037
9548964-124-D-Sunday-51,1207046
9548965-124-D-Sunday-51,1207053
9548966-124-D-Sunday-51,1207062
9548967-124-D-Sunday-51,1207069
9548968-124-D-Sunday-51,1207078
9548969-124-D-Sunday-51,1207083
9548970-124-D-Sunday-51,1207009
9548971-124-D-Sunday-51,1337001
9548972-124-D-Sunday-51,1317005
9548973-124-D-Sunday-51,1317008
9548974-124-D-Sunday-51,1317011
9548975-124-D-Sunday-51,1317014
9548976-124-D-Sunday-51,1317017
9548977-124-D-Sunday-51,1317020
9548978-124-D-Sunday-51,1317023
9548979-124-D-Sunday-51,1317026
9548980-124-D-Sunday-51,1317029
9548981-124-D-Sunday-51,1317032
9548982-124-D-Sunday-51,1317035
9548983-124-D-Sunday-51,1317038
9548984-124-D-Sunday-51,1337002
9548985-124-D-Sunday-51,387006
9548986-124-D-Sunday-51,1317001
9548987-124-D-Sunday-51,1317004
9548988-124-D-Sunday-51,1337003
9548989-124-D-Sunday-51,1337005
9548990-124-D-Sunday-51,1337006
9548991-124-D-Sunday-51,1337007
9548992-124-D-Sunday-51,1337008
9548993-124-D-Sunday-51,1337009
9548994-124-D-Sunday-51,1337010
9548995-124-D-Sunday-51,1337011
9548996-124-D-Sunday-51,1337012
9548997-124-D-Sunday-51,1337013
9548998-124-D-Sunday-51,1337014
9548999-124-D-Sunday-51,1337015
9549000-124-D-Sunday-51,1337016
9549001-124-D-Sunday-51,1337017
9549002-124-D-Sunday-51,1337018
9549003-124-D-Sunday-51,1317037
9549004-124-D-Sunday-51,1317040
9549005-124-D-Sunday-51,1337004
9549006-124-D-Sunday-51,1207021
9549007-124-D-Sunday-51,1207030
9549008-124-D-Sunday-51,1207035
9549009-124-D-Sunday-51,1207044
9549010-124-D-Sunday-51,1207051
9549011-124-D-Sunday-51,1207060
9549012-124-D-Sunday-51,1207067
9549013-124-D-Sunday-51,1207076
9549014-124-D-Sunday-51,1207084
9549015-124-D-Sunday-51,1207088
9549016-124-D-Sunday-51,1207091
9549017-124-D-Sunday-51,1207016
9549018-124-D-Sunday-51,1317010
9549019-124-D-Sunday-51,1317013
9549020-124-D-Sunday-51,1317016
9549021-124-D-Sunday-51,1317019
9549022-124-D-Sunday-51,1317022
9549023-124-D-Sunday-51,1317025
9549024-124-D-Sunday-51,1317028
9549025-124-D-Sunday-51,1317031
9549026-124-D-Sunday-51,1317034
9549027-124-D-Sunday-51,387001
9549028-124-D-Sunday-51,1317007
9549029-124-D-Sunday-51,2507004
9549030-124-D-Sunday-51,2507005
9549031-124-D-Sunday-51,2507008
9549032-124-D-Sunday-51,2507009
9549033-124-D-Sunday-51,2507012
9549034-124-D-Sunday-51,2507013
9549035-124-D-Sunday-51,2507016
9549036-124-D-Sunday-51,2507017
9549037-124-D-Sunday-51,2507020
9549038-124-D-Sunday-51,2507001
9549039-124-D-Sunday-51,2507002
9549040-124-D-Sunday-51,2507006
9549041-124-D-Sunday-51,2507007
9549042-124-D-Sunday-51,2507010
9549043-124-D-Sunday-51,2507011
9549044-124-D-Sunday-51,2507014
9549045-124-D-Sunday-51,2507015
9549046-124-D-Sunday-51,2507018
9549047-124-D-Sunday-51,2507019
9549048-124-D-Sunday-51,2507003
9549049-124-D-Sunday-51,2967003
9549050-124-D-Sunday-51,2967010
9549051-124-D-Sunday-51,2967011
9549052-124-D-Sunday-51,2967020
9549053-124-D-Sunday-51,2967021
9549054-124-D-Sunday-51,2967030
9549055-124-D-Sunday-51,2967031
9549056-124-D-Sunday-51,2967038
9549057-124-D-Sunday-51,2967039
9549058-124-D-Sunday-51,2967002
9549059-124-D-Sunday-51,2967005
9549060-124-D-Sunday-51,2967012
9549061-124-D-Sunday-51,2967013
9549062-124-D-Sunday-51,2967022
9549063-124-D-Sunday-51,2967023
9549064-124-D-Sunday-51,2967032
9549065-124-D-Sunday-51,2967033
9549066-124-D-Sunday-51,2967040
9549067-124-D-Sunday-51,2967041
9549068-124-D-Sunday-51,2967004
9549069-124-D-Sunday-51,2967007
9549070-124-D-Sunday-51,2967014
