route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
17-155,124-A-Sunday-50,9533335-124-A-Sunday-50,"Moonridge Apts",177013,1,,170508
17-155,124-A-Sunday-50,9533336-124-A-Sunday-50,"Moonridge Apts",177015,1,,170508
17-155,124-A-Holiday1-51,9732002-124-A-Holiday1-51,"Linda Mar Park & Ride",177002,0,,170509
17-155,124-A-Holiday1-51,9732003-124-A-Holiday1-51,"Linda Mar Park & Ride",177004,0,,170509
17-155,124-A-Holiday1-51,9732004-124-A-Holiday1-51,"Linda Mar Park & Ride",177006,0,,170511
17-155,124-A-Holiday1-51,9732005-124-A-Holiday1-51,"Linda Mar Park & Ride",177008,0,,170511
17-155,124-A-Holiday1-51,9732006-124-A-Holiday1-51,"Linda Mar Park & Ride",177010,0,,170511
17-155,124-A-Holiday1-51,9732007-124-A-Holiday1-51,"Linda Mar Park & Ride",177012,0,,170511
17-155,124-A-Holiday1-51,9732008-124-A-Holiday1-51,"Linda Mar Park & Ride",177014,0,,170509
17-155,124-A-Holiday1-51,9732009-124-A-Holiday1-51,"Linda Mar Park & Ride",177016,0,,170509
17-155,124-A-Holiday1-51,9732010-124-A-Holiday1-51,"Moonridge Apts",177001,1,,170508
17-155,124-A-Holiday1-51,9732011-124-A-Holiday1-51,"Moonridge Apts",177003,1,,170510
17-155,124-A-Holiday1-51,9732012-124-A-Holiday1-51,"Moonridge Apts",177005,1,,170510
17-155,124-A-Holiday1-51,9732013-124-A-Holiday1-51,"Moonridge Apts",177007,1,,170510
17-155,124-A-Holiday1-51,9732014-124-A-Holiday1-51,"Moonridge Apts",177009,1,,170510
17-155,124-A-Holiday1-51,9732015-124-A-Holiday1-51,"Moonridge Apts",177011,1,,170508
17-155,124-A-Holiday1-51,9732016-124-A-Holiday1-51,"Moonridge Apts",177013,1,,170508
17-155,124-A-Holiday1-51,9732017-124-A-Holiday1-51,"Moonridge Apts",177015,1,,170508
118-155,124-C-Weekday-53,9921838-124-C-Weekday-53,"Linda Mar Park & Ride",1181001,1,,1180041
112-155,124-C-Weekday-53,9921839-124-C-Weekday-53,"Linda Mar Park & Ride",1121001,1,,1120134
112-155,124-C-Weekday-53,9921840-124-C-Weekday-53,"Linda Mar Park & Ride",1121003,1,,1120134
118-155,124-C-Weekday-53,9921841-124-C-Weekday-53,"Linda Mar Park & Ride",1181003,1,,1180041
112-155,124-C-Weekday-53,9921842-124-C-Weekday-53,"Linda Mar Park & Ride",1121007,1,,1120134
112-155,124-C-Weekday-53,9921843-124-C-Weekday-53,"Linda Mar Park & Ride",1121009,1,,1120134
112-155,124-C-Weekday-53,9921844-124-C-Weekday-53,"Linda Mar Park & Ride",1121011,1,,1120134
112-155,124-C-Weekday-53,9921845-124-C-Weekday-53,"Linda Mar Park & Ride",1121013,1,,1120134
112-155,124-C-Weekday-53,9921846-124-C-Weekday-53,"Linda Mar Park & Ride",1121015,1,,1120134
112-155,124-C-Weekday-53,9921847-124-C-Weekday-53,"Linda Mar Park & Ride",1121017,1,,1120134
112-155,124-C-Weekday-53,9921848-124-C-Weekday-53,"Linda Mar Park & Ride",1121019,1,,1120134
112-155,124-C-Weekday-53,9921849-124-C-Weekday-53,"Linda Mar Park & Ride",1121021,1,,1120134
112-155,124-C-Weekday-53,9921850-124-C-Weekday-53,"Linda Mar Park & Ride",1121023,1,,1120134
118-155,124-C-Weekday-53,9921851-124-C-Weekday-53,"Linda Mar Park & Ride",1181005,1,,1180041
112-155,124-C-Weekday-53,9921852-124-C-Weekday-53,"Linda Mar Park & Ride",1121025,1,,1120134
118-155,124-C-Weekday-53,9921853-124-C-Weekday-53,"Linda Mar Park & Ride",1181007,1,,1180041
112-155,124-C-Weekday-53,9921854-124-C-Weekday-53,"Linda Mar Park & Ride",1121027,1,,1120134
118-155,124-C-Weekday-53,9921855-124-C-Weekday-53,"Linda Mar Park & Ride",1181009,1,,1180041
112-155,124-C-Weekday-53,9921856-124-C-Weekday-53,"Linda Mar Park & Ride",1121029,1,,1120134
110-155,124-C-Weekday-53,9921857-124-C-Weekday-53,"Palmetto/West Manor",1101007,1,,1100178
110-155,124-C-Weekday-53,9921858-124-C-Weekday-53,"Linda Mar Park & Ride",1101009,1,,1100178
110-155,124-C-Weekday-53,9921859-124-C-Weekday-53,"Linda Mar Park & Ride",1101011,1,,1100178
110-155,124-C-Weekday-53,9921860-124-C-Weekday-53,"Linda Mar Park & Ride",1101013,1,,1100178
110-155,124-C-Weekday-53,9921861-124-C-Weekday-53,"Linda Mar Park & Ride",1101015,1,,1100178
110-155,124-C-Weekday-53,9921862-124-C-Weekday-53,"Linda Mar Park & Ride",1101017,1,,1100178
110-155,124-C-Weekday-53,9921863-124-C-Weekday-53,"Linda Mar Park & Ride",1101019,1,,1100178
110-155,124-C-Weekday-53,9921864-124-C-Weekday-53,"Linda Mar Park & Ride",1101021,1,,1100178
110-155,124-C-Weekday-53,9921865-124-C-Weekday-53,"Linda Mar Park & Ride",1101023,1,,1100178
110-155,124-C-Weekday-53,9921866-124-C-Weekday-53,"Linda Mar Park & Ride",1101025,1,,1100178
110-155,124-C-Weekday-53,9921867-124-C-Weekday-53,"Linda Mar Park & Ride",1101027,1,,1100178
110-155,124-C-Weekday-53,9921868-124-C-Weekday-53,"Linda Mar Park & Ride",1101029,1,,1100178
110-155,124-C-Weekday-53,9921869-124-C-Weekday-53,"Linda Mar Park & Ride",1101031,1,,1100178
110-155,124-C-Weekday-53,9921870-124-C-Weekday-53,"Linda Mar Park & Ride",1101033,1,,1100178
110-155,124-C-Weekday-53,9921871-124-C-Weekday-53,"Linda Mar Park & Ride",1101035,1,,1100178
110-155,124-C-Weekday-53,9921872-124-C-Weekday-53,"Linda Mar Park & Ride",1101037,1,,1100178
110-155,124-C-Weekday-53,9921873-124-C-Weekday-53,"Linda Mar Park & Ride",1101039,1,,1100178
110-155,124-C-Weekday-53,9921874-124-C-Weekday-53,"Linda Mar Park & Ride",1101041,1,,1100178
110-155,124-C-Weekday-53,9921875-124-C-Weekday-53,"Linda Mar Park & Ride",1101043,1,,1100178
110-155,124-C-Weekday-53,9921876-124-C-Weekday-53,"Linda Mar Park & Ride",1101045,1,,1100178
110-155,124-C-Weekday-53,9921877-124-C-Weekday-53,"Linda Mar Park & Ride",1101047,1,,1100178
110-155,124-C-Weekday-53,9921878-124-C-Weekday-53,"Linda Mar Park & Ride",1101049,1,,1100178
110-155,124-C-Weekday-53,9921879-124-C-Weekday-53,"Linda Mar Park & Ride",1101051,1,,1100178
398-155,124-C-Weekday-53,9921880-124-C-Weekday-53,"Redwood City Transit Center",3981001,1,,3980073
398-155,124-C-Weekday-53,9921881-124-C-Weekday-53,"Redwood City Transit Center",3981003,1,,3980073
398-155,124-C-Weekday-53,9921882-124-C-Weekday-53,"Redwood City Transit Center",3981005,1,,3980073
398-155,124-C-Weekday-53,9921883-124-C-Weekday-53,"Redwood City Transit Center",3981007,1,,3980073
398-155,124-C-Weekday-53,9921884-124-C-Weekday-53,"Redwood City Transit Center",3981009,1,,3980073
398-155,124-C-Weekday-53,9921885-124-C-Weekday-53,"Redwood City Transit Center",3981011,1,,3980073
398-155,124-C-Weekday-53,9921886-124-C-Weekday-53,"Redwood City Transit Center",3981013,1,,3980073
398-155,124-C-Weekday-53,9921887-124-C-Weekday-53,"Redwood City Transit Center",3981015,1,,3980073
398-155,124-C-Weekday-53,9921888-124-C-Weekday-53,"Redwood City Transit Center",3981017,1,,3980073
398-155,124-C-Weekday-53,9921889-124-C-Weekday-53,"Redwood City Transit Center",3981019,1,,3980073
398-155,124-C-Weekday-53,9921890-124-C-Weekday-53,"Redwood City Transit Center",3981021,1,,3980073
398-155,124-C-Weekday-53,9921891-124-C-Weekday-53,"Redwood City Transit Center",3981023,1,,3980073
398-155,124-C-Weekday-53,9921892-124-C-Weekday-53,"Redwood City Transit Center",3981025,1,,3980073
274-155,124-C-Weekday-53,9921893-124-C-Weekday-53,"Redwood City Transit Center",2741002,0,,2740043
274-155,124-C-Weekday-53,9921894-124-C-Weekday-53,"Redwood City Transit Center",2741004,0,,2740043
274-155,124-C-Weekday-53,9921895-124-C-Weekday-53,"Redwood City Transit Center",2741006,0,,2740043
274-155,124-C-Weekday-53,9921896-124-C-Weekday-53,"Redwood City Transit Center",2741008,0,,2740043
274-155,124-C-Weekday-53,9921897-124-C-Weekday-53,"Redwood City Transit Center",2741010,0,,2740043
274-155,124-C-Weekday-53,9921898-124-C-Weekday-53,"Redwood City Transit Center",2741012,0,,2740043
274-155,124-C-Weekday-53,9921899-124-C-Weekday-53,"Redwood City Transit Center",2741014,0,,2740043
274-155,124-C-Weekday-53,9921900-124-C-Weekday-53,"Redwood City Transit Center",2741016,0,,2740043
274-155,124-C-Weekday-53,9921901-124-C-Weekday-53,"Redwood City Transit Center",2741018,0,,2740043
274-155,124-C-Weekday-53,9921902-124-C-Weekday-53,"Redwood City Transit Center",2741020,0,,2740043
274-155,124-C-Weekday-53,9921903-124-C-Weekday-53,"Redwood City Transit Center",2741022,0,,2740043
274-155,124-C-Weekday-53,9921904-124-C-Weekday-53,"Redwood City Transit Center",2741024,0,,2740043
274-155,124-C-Weekday-53,9921905-124-C-Weekday-53,"Redwood City Transit Center",2741026,0,,2740043
274-155,124-C-Weekday-53,9921906-124-C-Weekday-53,"Redwood City Transit Center",2741028,0,,2740043
274-155,124-C-Weekday-53,9921907-124-C-Weekday-53,"Redwood City Transit Center",2741030,0,,2740043
274-155,124-C-Weekday-53,9921908-124-C-Weekday-53,"Redwood City Transit Center",2741032,0,,2740043
274-155,124-C-Weekday-53,9921909-124-C-Weekday-53,"Redwood City Transit Center",2741034,0,,2740043
274-155,124-C-Weekday-53,9921910-124-C-Weekday-53,"Redwood City Transit Center",2741036,0,,2740043
274-155,124-C-Weekday-53,9921911-124-C-Weekday-53,"Redwood City Transit Center",2741038,0,,2740043
274-155,124-C-Weekday-53,9921912-124-C-Weekday-53,"Redwood City Transit Center",2741040,0,,2740043
274-155,124-C-Weekday-53,9921913-124-C-Weekday-53,"Redwood City Transit Center",2741042,0,,2740043
274-155,124-C-Weekday-53,9921914-124-C-Weekday-53,"Redwood City Transit Center",2741044,0,,2740043
274-155,124-C-Weekday-53,9921915-124-C-Weekday-53,"Redwood City Transit Center",2741046,0,,2740043
274-155,124-C-Weekday-53,9921916-124-C-Weekday-53,"Redwood City Transit Center",2741048,0,,2740043
274-155,124-C-Weekday-53,9921917-124-C-Weekday-53,"Redwood City Transit Center",2741050,0,,2740043
274-155,124-C-Weekday-53,9921918-124-C-Weekday-53,"Redwood City Transit Center",2741052,0,,2740043
274-155,124-C-Weekday-53,9921919-124-C-Weekday-53,"Redwood City Transit Center",2741054,0,,2740043
274-155,124-C-Weekday-53,9921920-124-C-Weekday-53,"Redwood City Transit Center",2741056,0,,2740043
274-155,124-C-Weekday-53,9921921-124-C-Weekday-53,"Redwood City Transit Center",2741060,0,,2740043
112-155,124-C-Weekday-53,9921922-124-C-Weekday-53,"Colma BART",1121002,0,,1120135
397-155,124-C-Weekday-53,9921923-124-C-Weekday-53,"Palo Alto Transit Center",3971003,1,,3970392
397-155,124-C-Weekday-53,9921924-124-C-Weekday-53,"Palo Alto Transit Center",3971005,1,,3970392
397-155,124-C-Weekday-53,9921925-124-C-Weekday-53,"Palo Alto Transit Center",3971007,1,,3970392
397-155,124-C-Weekday-53,9921926-124-C-Weekday-53,"Palo Alto Transit Center",3971001,1,,3970393
294-155,124-C-Weekday-53,9921927-124-C-Weekday-53,"San Mateo Medical Center",2941012,0,,2940107
294-155,124-C-Weekday-53,9921928-124-C-Weekday-53,"San Mateo Medical Center",2941014,0,,2940107
294-155,124-C-Weekday-53,9921929-124-C-Weekday-53,"San Mateo Medical Center",2941016,0,,2940107
294-155,124-C-Weekday-53,9921930-124-C-Weekday-53,"San Mateo Medical Center",2941018,0,,2940107
294-155,124-C-Weekday-53,9921931-124-C-Weekday-53,"San Mateo Medical Center",2941020,0,,2940107
294-155,124-C-Weekday-53,9921932-124-C-Weekday-53,"San Mateo Medical Center",2941022,0,,2940107
294-155,124-C-Weekday-53,9921933-124-C-Weekday-53,"San Mateo Medical Center",2941024,0,,2940107
397-155,124-C-Weekday-53,9921934-124-C-Weekday-53,"San Francisco",3971002,0,,3970394
397-155,124-C-Weekday-53,9921935-124-C-Weekday-53,"San Francisco",3971004,0,,3970394
397-155,124-C-Weekday-53,9921936-124-C-Weekday-53,"San Francisco",3971006,0,,3970394
297-155,124-C-Weekday-53,9921937-124-C-Weekday-53,"Redwood City Transit Center",2971008,0,,2970518
297-155,124-C-Weekday-53,9921938-124-C-Weekday-53,"Redwood City Transit Center",2971002,0,,2970518
297-155,124-C-Weekday-53,9921939-124-C-Weekday-53,"Redwood City Transit Center",2971004,0,,2970518
297-155,124-C-Weekday-53,9921940-124-C-Weekday-53,"Redwood City Transit Center",2971006,0,,2970518
292-155,124-C-Weekday-53,9921941-124-C-Weekday-53,"SF Airport",2921007,1,,2920984
292-155,124-C-Weekday-53,9921942-124-C-Weekday-53,"SF Airport",2921011,1,,2920984
292-155,124-C-Weekday-53,9921943-124-C-Weekday-53,"SF Airport",2921015,1,,2920984
292-155,124-C-Weekday-53,9921944-124-C-Weekday-53,"SF Airport",2921019,1,,2920984
110-155,124-C-Weekday-53,9921945-124-C-Weekday-53,"Daly City BART",1101002,0,,1100175
110-155,124-C-Weekday-53,9921946-124-C-Weekday-53,"Daly City BART",1101004,0,,1100175
112-155,124-C-Weekday-53,9921947-124-C-Weekday-53,"Colma BART",1121004,0,,1120133
118-155,124-C-Weekday-53,9921948-124-C-Weekday-53,"Colma BART",1181002,0,,1180042
110-155,124-C-Weekday-53,9921949-124-C-Weekday-53,"Daly City BART",1101006,0,,1100175
118-155,124-C-Weekday-53,9921950-124-C-Weekday-53,"Colma BART",1181004,0,,1180042
110-155,124-C-Weekday-53,9921951-124-C-Weekday-53,"Daly City BART",1101008,0,,1100175
112-155,124-C-Weekday-53,9921952-124-C-Weekday-53,"Colma BART",1121006,0,,1120133
110-155,124-C-Weekday-53,9921953-124-C-Weekday-53,"Daly City BART",1101010,0,,1100175
118-155,124-C-Weekday-53,9921954-124-C-Weekday-53,"Colma BART",1181006,0,,1180042
110-155,124-C-Weekday-53,9921955-124-C-Weekday-53,"Daly City BART",1101012,0,,1100175
112-155,124-C-Weekday-53,9921956-124-C-Weekday-53,"Colma BART",1121008,0,,1120133
110-155,124-C-Weekday-53,9921957-124-C-Weekday-53,"Daly City BART",1101014,0,,1100175
112-155,124-C-Weekday-53,9921958-124-C-Weekday-53,"Colma BART",1121010,0,,1120133
110-155,124-C-Weekday-53,9921959-124-C-Weekday-53,"Daly City BART",1101016,0,,1100175
112-155,124-C-Weekday-53,9921960-124-C-Weekday-53,"Colma BART",1121012,0,,1120133
110-155,124-C-Weekday-53,9921961-124-C-Weekday-53,"Daly City BART",1101018,0,,1100175
112-155,124-C-Weekday-53,9921962-124-C-Weekday-53,"Colma BART",1121014,0,,1120133
110-155,124-C-Weekday-53,9921963-124-C-Weekday-53,"Daly City BART",1101020,0,,1100175
112-155,124-C-Weekday-53,9921964-124-C-Weekday-53,"Colma BART",1121016,0,,1120133
110-155,124-C-Weekday-53,9921965-124-C-Weekday-53,"Daly City BART",1101024,0,,1100175
112-155,124-C-Weekday-53,9921966-124-C-Weekday-53,"Colma BART",1121018,0,,1120133
110-155,124-C-Weekday-53,9921967-124-C-Weekday-53,"Daly City BART",1101026,0,,1100175
112-155,124-C-Weekday-53,9921968-124-C-Weekday-53,"Colma BART",1121020,0,,1120133
110-155,124-C-Weekday-53,9921969-124-C-Weekday-53,"Daly City BART",1101028,0,,1100175
112-155,124-C-Weekday-53,9921970-124-C-Weekday-53,"Colma BART",1121024,0,,1120133
110-155,124-C-Weekday-53,9921971-124-C-Weekday-53,"Daly City BART",1101040,0,,1100175
110-155,124-C-Weekday-53,9921972-124-C-Weekday-53,"Daly City BART",1101042,0,,1100175
112-155,124-C-Weekday-53,9921973-124-C-Weekday-53,"Colma BART",1121026,0,,1120133
110-155,124-C-Weekday-53,9921974-124-C-Weekday-53,"Daly City BART",1101044,0,,1100175
118-155,124-C-Weekday-53,9921975-124-C-Weekday-53,"Colma BART",1181008,0,,1180042
110-155,124-C-Weekday-53,9921976-124-C-Weekday-53,"Daly City BART",1101046,0,,1100175
112-155,124-C-Weekday-53,9921977-124-C-Weekday-53,"Colma BART",1121028,0,,1120133
118-155,124-C-Weekday-53,9921978-124-C-Weekday-53,"Colma BART",1181010,0,,1180042
110-155,124-C-Weekday-53,9921979-124-C-Weekday-53,"Daly City BART",1101048,0,,1100175
112-155,124-C-Weekday-53,9921980-124-C-Weekday-53,"Colma BART",1121030,0,,1120133
110-155,124-C-Weekday-53,9921981-124-C-Weekday-53,"Daly City BART",1101050,0,,1100175
112-155,124-C-Weekday-53,9921982-124-C-Weekday-53,"Colma BART",1121032,0,,1120133
110-155,124-C-Weekday-53,9921983-124-C-Weekday-53,"Daly City BART",1101052,0,,1100175
110-155,124-C-Weekday-53,9921984-124-C-Weekday-53,"Daly City BART",1101054,0,,1100175
110-155,124-C-Weekday-53,9921985-124-C-Weekday-53,"Daly City BART",1101056,0,,1100175
297-155,124-C-Weekday-53,9921986-124-C-Weekday-53,"Palo Alto Transit Center",2971005,1,,2970517
274-155,124-C-Weekday-53,9921987-124-C-Weekday-53,"Cañada College",2741001,1,,2740040
274-155,124-C-Weekday-53,9921988-124-C-Weekday-53,"Cañada College",2741003,1,,2740040
274-155,124-C-Weekday-53,9921989-124-C-Weekday-53,"Cañada College",2741005,1,,2740040
274-155,124-C-Weekday-53,9921990-124-C-Weekday-53,"Cañada College",2741007,1,,2740040
274-155,124-C-Weekday-53,9921991-124-C-Weekday-53,"Cañada College",2741009,1,,2740040
274-155,124-C-Weekday-53,9921992-124-C-Weekday-53,"Cañada College",2741011,1,,2740040
274-155,124-C-Weekday-53,9921993-124-C-Weekday-53,"Cañada College",2741013,1,,2740040
274-155,124-C-Weekday-53,9921994-124-C-Weekday-53,"Cañada College",2741015,1,,2740040
398-155,124-C-Weekday-53,9921995-124-C-Weekday-53,"San Bruno BART",3981002,0,,3980077
274-155,124-C-Weekday-53,9921996-124-C-Weekday-53,"Cañada College",2741017,1,,2740040
398-155,124-C-Weekday-53,9921997-124-C-Weekday-53,"San Bruno BART",3981004,0,,3980077
274-155,124-C-Weekday-53,9921998-124-C-Weekday-53,"Cañada College",2741021,1,,2740040
274-155,124-C-Weekday-53,9921999-124-C-Weekday-53,"Cañada College",2741023,1,,2740040
398-155,124-C-Weekday-53,9922000-124-C-Weekday-53,"San Bruno BART",3981006,0,,3980077
274-155,124-C-Weekday-53,9922001-124-C-Weekday-53,"Cañada College",2741025,1,,2740040
274-155,124-C-Weekday-53,9922002-124-C-Weekday-53,"Cañada College",2741027,1,,2740040
398-155,124-C-Weekday-53,9922003-124-C-Weekday-53,"San Bruno BART",3981008,0,,3980077
274-155,124-C-Weekday-53,9922004-124-C-Weekday-53,"Cañada College",2741029,1,,2740040
274-155,124-C-Weekday-53,9922005-124-C-Weekday-53,"Cañada College",2741031,1,,2740040
398-155,124-C-Weekday-53,9922006-124-C-Weekday-53,"San Bruno BART",3981010,0,,3980077
274-155,124-C-Weekday-53,9922007-124-C-Weekday-53,"Cañada College",2741033,1,,2740040
274-155,124-C-Weekday-53,9922008-124-C-Weekday-53,"Cañada College",2741035,1,,2740040
398-155,124-C-Weekday-53,9922009-124-C-Weekday-53,"San Bruno BART",3981012,0,,3980077
274-155,124-C-Weekday-53,9922010-124-C-Weekday-53,"Cañada College",2741037,1,,2740040
274-155,124-C-Weekday-53,9922011-124-C-Weekday-53,"Cañada College",2741039,1,,2740040
398-155,124-C-Weekday-53,9922012-124-C-Weekday-53,"San Bruno BART",3981014,0,,3980077
274-155,124-C-Weekday-53,9922013-124-C-Weekday-53,"Cañada College",2741041,1,,2740040
398-155,124-C-Weekday-53,9922014-124-C-Weekday-53,"San Bruno BART",3981016,0,,3980077
274-155,124-C-Weekday-53,9922015-124-C-Weekday-53,"Cañada College",2741043,1,,2740040
274-155,124-C-Weekday-53,9922016-124-C-Weekday-53,"Cañada College",2741045,1,,2740040
398-155,124-C-Weekday-53,9922017-124-C-Weekday-53,"San Bruno BART",3981018,0,,3980077
274-155,124-C-Weekday-53,9922018-124-C-Weekday-53,"Cañada College",2741047,1,,2740040
274-155,124-C-Weekday-53,9922019-124-C-Weekday-53,"Cañada College",2741049,1,,2740040
398-155,124-C-Weekday-53,9922020-124-C-Weekday-53,"San Bruno BART",3981020,0,,3980077
274-155,124-C-Weekday-53,9922021-124-C-Weekday-53,"Cañada College",2741051,1,,2740040
274-155,124-C-Weekday-53,9922022-124-C-Weekday-53,"Cañada College",2741053,1,,2740040
398-155,124-C-Weekday-53,9922023-124-C-Weekday-53,"San Bruno BART",3981022,0,,3980077
274-155,124-C-Weekday-53,9922024-124-C-Weekday-53,"Cañada College",2741055,1,,2740040
398-155,124-C-Weekday-53,9922025-124-C-Weekday-53,"San Bruno BART",3981024,0,,3980077
274-155,124-C-Weekday-53,9922026-124-C-Weekday-53,"Cañada College",2741057,1,,2740040
398-155,124-C-Weekday-53,9922027-124-C-Weekday-53,"San Bruno BART",3981026,0,,3980077
274-155,124-C-Weekday-53,9922028-124-C-Weekday-53,"Cañada College",2741059,1,,2740040
398-155,124-C-Weekday-53,9922029-124-C-Weekday-53,"San Bruno BART",3981028,0,,3980077
274-155,124-C-Weekday-53,9922030-124-C-Weekday-53,"Cañada College",2741061,1,,2740040
294-155,124-C-Weekday-53,9922031-124-C-Weekday-53,"Main/Poplar",2941001,1,,2940104
294-155,124-C-Weekday-53,9922032-124-C-Weekday-53,"Main/Poplar",2941003,1,,2940104
294-155,124-C-Weekday-53,9922033-124-C-Weekday-53,"Main/Poplar",2941005,1,,2940104
294-155,124-C-Weekday-53,9922034-124-C-Weekday-53,"Main/Poplar",2941007,1,,2940104
294-155,124-C-Weekday-53,9922035-124-C-Weekday-53,"Main/Poplar",2941009,1,,2940104
274-155,124-C-Weekday-53,9922036-124-C-Weekday-53,"Cañada College",2741019,1,,2740040
292-155,124-C-Weekday-53,9922037-124-C-Weekday-53,"San Francisco",2921046,0,,2920977
292-155,124-C-Weekday-53,9922038-124-C-Weekday-53,"San Francisco",2921032,0,,2920977
292-155,124-C-Weekday-53,9922039-124-C-Weekday-53,"San Francisco",2921002,0,,2920977
292-155,124-C-Weekday-53,9922040-124-C-Weekday-53,"San Francisco",2921022,0,,2920977
292-155,124-C-Weekday-53,9922041-124-C-Weekday-53,"San Francisco",2921042,0,,2920977
292-155,124-C-Weekday-53,9922042-124-C-Weekday-53,"San Francisco",2921050,0,,2920977
292-155,124-C-Weekday-53,9922043-124-C-Weekday-53,"San Francisco",2921066,0,,2920977
292-155,124-C-Weekday-53,9922044-124-C-Weekday-53,"San Francisco",2921078,0,,2920977
292-155,124-C-Weekday-53,9922045-124-C-Weekday-53,"San Francisco",2921088,0,,2920977
292-155,124-C-Weekday-53,9922046-124-C-Weekday-53,"San Francisco",2921092,0,,2920977
292-155,124-C-Weekday-53,9922047-124-C-Weekday-53,"San Francisco",2921020,0,,2920978
292-155,124-C-Weekday-53,9922048-124-C-Weekday-53,"San Francisco",2921068,0,,2920978
292-155,124-C-Weekday-53,9922049-124-C-Weekday-53,"San Francisco",2921010,0,,2920977
292-155,124-C-Weekday-53,9922050-124-C-Weekday-53,"San Francisco",2921036,0,,2920977
292-155,124-C-Weekday-53,9922051-124-C-Weekday-53,"San Francisco",2921034,0,,2920977
292-155,124-C-Weekday-53,9922052-124-C-Weekday-53,"San Francisco",2921080,0,,2920977
292-155,124-C-Weekday-53,9922053-124-C-Weekday-53,"San Francisco",2921074,0,,2920977
292-155,124-C-Weekday-53,9922054-124-C-Weekday-53,"San Francisco",2921084,0,,2920977
292-155,124-C-Weekday-53,9922055-124-C-Weekday-53,"San Francisco",2921012,0,,2920978
292-155,124-C-Weekday-53,9922056-124-C-Weekday-53,"San Francisco",2921048,0,,2920977
292-155,124-C-Weekday-53,9922057-124-C-Weekday-53,"San Francisco",2921040,0,,2920977
292-155,124-C-Weekday-53,9922058-124-C-Weekday-53,"San Francisco",2921006,0,,2920977
292-155,124-C-Weekday-53,9922059-124-C-Weekday-53,"San Francisco",2921018,0,,2920977
292-155,124-C-Weekday-53,9922060-124-C-Weekday-53,"San Francisco",2921014,0,,2920977
292-155,124-C-Weekday-53,9922061-124-C-Weekday-53,"San Francisco",2921044,0,,2920977
292-155,124-C-Weekday-53,9922062-124-C-Weekday-53,"San Francisco",2921038,0,,2920977
292-155,124-C-Weekday-53,9922063-124-C-Weekday-53,"San Francisco",2921052,0,,2920977
292-155,124-C-Weekday-53,9922064-124-C-Weekday-53,"San Francisco",2921054,0,,2920977
292-155,124-C-Weekday-53,9922065-124-C-Weekday-53,"San Francisco",2921062,0,,2920977
292-155,124-C-Weekday-53,9922066-124-C-Weekday-53,"San Francisco",2921060,0,,2920977
292-155,124-C-Weekday-53,9922067-124-C-Weekday-53,"San Francisco",2921028,0,,2920977
292-155,124-C-Weekday-53,9922068-124-C-Weekday-53,"San Francisco",2921030,0,,2920977
292-155,124-C-Weekday-53,9922069-124-C-Weekday-53,"San Francisco",2921026,0,,2920977
292-155,124-C-Weekday-53,9922070-124-C-Weekday-53,"San Francisco",2921016,0,,2920978
292-155,124-C-Weekday-53,9922071-124-C-Weekday-53,"San Francisco",2921090,0,,2920977
292-155,124-C-Weekday-53,9922072-124-C-Weekday-53,"San Francisco",2921004,0,,2920977
292-155,124-C-Weekday-53,9922073-124-C-Weekday-53,"San Francisco",2921024,0,,2920978
292-155,124-C-Weekday-53,9922074-124-C-Weekday-53,"San Francisco",2921064,0,,2920978
292-155,124-C-Weekday-53,9922075-124-C-Weekday-53,"San Francisco",2921072,0,,2920978
292-155,124-C-Weekday-53,9922076-124-C-Weekday-53,"San Francisco",2921076,0,,2920978
292-155,124-C-Weekday-53,9922077-124-C-Weekday-53,"San Francisco",2921082,0,,2920977
292-155,124-C-Weekday-53,9922078-124-C-Weekday-53,"San Francisco",2921086,0,,2920977
292-155,124-C-Weekday-53,9922079-124-C-Weekday-53,"San Francisco",2921008,0,,2920977
292-155,124-C-Weekday-53,9922080-124-C-Weekday-53,"San Francisco",2921070,0,,2920977
292-155,124-C-Weekday-53,9922081-124-C-Weekday-53,"San Francisco",2921056,0,,2920977
292-155,124-C-Weekday-53,9922082-124-C-Weekday-53,"San Francisco",2921058,0,,2920977
292-155,124-C-Weekday-53,9922083-124-C-Weekday-53,"Hillsdale Mall",2921077,1,,2920987
292-155,124-C-Weekday-53,9922084-124-C-Weekday-53,"Hillsdale Mall",2921065,1,,2920988
292-155,124-C-Weekday-53,9922085-124-C-Weekday-53,"Hillsdale Mall",2921055,1,,2920988
292-155,124-C-Weekday-53,9922086-124-C-Weekday-53,"Hillsdale Mall",2921059,1,,2920987
292-155,124-C-Weekday-53,9922087-124-C-Weekday-53,"Hillsdale Mall",2921047,1,,2920987
292-155,124-C-Weekday-53,9922088-124-C-Weekday-53,"Hillsdale Mall",2921039,1,,2920987
292-155,124-C-Weekday-53,9922089-124-C-Weekday-53,"Hillsdale Mall",2921029,1,,2920987
292-155,124-C-Weekday-53,9922090-124-C-Weekday-53,"Hillsdale Mall",2921025,1,,2920988
292-155,124-C-Weekday-53,9922091-124-C-Weekday-53,"Hillsdale Mall",2921021,1,,2920988
292-155,124-C-Weekday-53,9922092-124-C-Weekday-53,"Hillsdale Mall",2921017,1,,2920988
292-155,124-C-Weekday-53,9922093-124-C-Weekday-53,"Hillsdale Mall",2921005,1,,2920987
