route_id,service_id,trip_headsign,trip_id,direction_id,block_id,shape_id
5,3_merged_422181219,BART Concord via BART Pleasant Hill,4211009,0,,38316
28,3_merged_422181219,BART Dublin via Windemere Pkwy,42190942,0,,38365
15,4_merged_422181222,,42143012,1,,38338
30,3_merged_422181207,Broadway Plaza,300003090,0,,
32,2_merged_422181220,BART Lafayette via Saint Mary's College,42224948,0,,38375
30,3_merged_422181207,Broadway Plaza,300003095,0,,
30,3_merged_422181207,Broadway Plaza,300003098,0,,
5,3_merged_422181219,BART Concord via BART Pleasant Hill,42110833,0,,38316
5,2_merged_422181220,BART Concord via BART Pleasant Hill,42110832,0,,38316
8,2_merged_422181208,Martinez AMTRAK,81002029,1,,
8,2_merged_422181208,Martinez AMTRAK,81002020,1,,
8,2_merged_422181208,Martinez AMTRAK,81002023,1,,
8,2_merged_422181208,Martinez AMTRAK,81002026,1,,
32,4_merged_422181210,BART Orinda via Saint Mary's College,321004049,1,,
33,1_merged_422181206,Shadelands,330001076,0,,
33,1_merged_422181206,Shadelands,330001070,0,,
33,1_merged_422181206,Shadelands,330001073,0,,
32,4_merged_422181210,BART Orinda via Saint Mary's College,321004043,1,,
33,1_merged_422181206,Shadelands,330001079,0,,
12,1_merged_422181218,BART Concord,421297109,0,,38331
21,5_merged_422181221,BART Concord,42162041,0,,38351
33,2_merged_422181220,BART Pleasant Hill,42241483,1,,38416
39,1_merged_422181218,BART Walnut Creek,42255573,1,,38433
39,2_merged_422181220,BART Walnut Creek,42255574,1,,38433
39,3_merged_422181219,BART Walnut Creek,42255575,1,,38433
23,4_merged_422181222,Diablo Valley College via Monument,4216904,0,,38355
21,5_merged_422181221,Kirker Pass,42163431,1,,38352
31,2_merged_422181208,BART Walnut Creek,311002065,1,,
41,3_merged_422181207,BART Walnut Creek,410003012,0,,
31,2_merged_422181208,BART Walnut Creek,311002068,1,,
16,11_merged_422181215,,4214632,1,,38340
18,2_merged_422181208,Martinez AMTRAK,181002032,1,,
41,3_merged_422181219,Martinez AMTRAK,42261642,1,,38443
41,2_merged_422181220,Martinez AMTRAK,42261641,1,,38443
41,1_merged_422181218,Martinez AMTRAK,42261640,1,,38443
18,2_merged_422181208,Martinez AMTRAK,181002035,1,,
26,4_merged_422181210,Diablo Valley College via Diamond Blvd,261004008,1,,
26,4_merged_422181210,Diablo Valley College via Diamond Blvd,261004009,1,,
26,4_merged_422181210,Diablo Valley College via Diamond Blvd,261004004,1,,
26,4_merged_422181210,Diablo Valley College via Diamond Blvd,261004005,1,,
26,4_merged_422181210,Diablo Valley College via Diamond Blvd,261004001,1,,
12,1_merged_422181218,BART Concord,421298112,0,,38331
34,3_merged_422181219,BART Walnut Creek via BART Pleasant Hill,42243554,0,,38417
34,2_merged_422181220,BART Walnut Creek via BART Pleasant Hill,42243553,0,,38417
34,1_merged_422181218,BART Walnut Creek via BART Pleasant Hill,42243552,0,,38417
32,1_merged_422181218,BART Lafayette via Saint Mary's College,42225361,0,,38375
32,2_merged_422181220,BART Lafayette via Saint Mary's College,42225362,0,,38375
32,3_merged_422181219,BART Lafayette via Saint Mary's College,42225363,0,,38375
33,1_merged_422181218,BART Pleasant Hill,42240040,1,,38416
32,1_merged_422181206,BART Orinda via Saint Mary's College,321001064,1,,
32,1_merged_422181206,BART Orinda via Saint Mary's College,321001067,1,,
5,3_merged_422181219,BART Concord via BART Pleasant Hill,4210996,0,,38316
32,1_merged_422181206,BART Orinda via Saint Mary's College,321001061,1,,
5,1_merged_422181218,BART Concord via BART Pleasant Hill,4210994,0,,38316
39,1_merged_422181206,BART Walnut Creek,391001088,1,,
39,1_merged_422181206,BART Walnut Creek,391001085,1,,
39,1_merged_422181206,BART Walnut Creek,391001082,1,,
13,3_merged_422181219,San Ramon Transit Center,42136372,0,,38333
9,2_merged_422181220,BART Concord,42123420,0,,38325
9,3_merged_422181219,BART Concord,42123421,0,,38325
35,3_merged_422181219,Airport Plaza,42246312,0,,38420
32,2_merged_422181220,BART Lafayette via Saint Mary's College,42224114,0,,38375
35,1_merged_422181218,Airport Plaza,42246310,0,,38420
13,2_merged_422181220,San Ramon Transit Center,42136371,0,,38333
30,2_merged_422181220,Broadway Plaza,4219748,0,,38371
30,3_merged_422181219,Broadway Plaza,4219749,0,,38371
32,3_merged_422181219,BART Lafayette via Saint Mary's College,42224115,0,,38375
30,1_merged_422181218,Broadway Plaza,4219747,0,,38371
23,5_merged_422181221,BART Concord,4217285,1,,38356
1,3_merged_422181219,Rossmoor via BART Walnut Creek,42092421,0,,38305
3,3_merged_422181219,BART Pleasant Hill,42104424,1,,38313
41,2_merged_422181208,Martinez AMTRAK,411002017,1,,
41,2_merged_422181208,Martinez AMTRAK,411002014,1,,
2,1_merged_422181218,BART Concord,42099022,1,,38310
24,4_merged_422181222,BART Concord,42175113,0,,38357
31,3_merged_422181219,BART Walnut Creek,42223069,1,,38374
4,3_merged_422181219,BART Pleasant Hill,42106339,0,,38314
4,2_merged_422181220,BART Pleasant Hill,42106338,0,,38314
4,1_merged_422181218,BART Pleasant Hill,42106337,0,,38314
2,3_merged_422181219,BART Concord,42099024,1,,38310
11,1_merged_422181206,BART Walnut Creek,111001004,1,,
7,1_merged_422181218,BART Concord via John Muir Medical Center,42119928,1,,38322
7,2_merged_422181220,BART Concord via John Muir Medical Center,42119929,1,,38322
15,4_merged_422181222,,4214299,1,,38338
33,3_merged_422181219,Shadelands,42236733,0,,38415
33,2_merged_422181220,Shadelands,42236732,0,,38415
33,1_merged_422181218,Shadelands,42236731,0,,38415
37,1_merged_422181206,Hillcrest Park and Ride,371001001,1,,
37,1_merged_422181206,Hillcrest Park and Ride,371001004,1,,
37,1_merged_422181206,Limited stops Hillcrest Park and Ride,371001007,1,,
12,1_merged_422181218,BART Concord,42128146,0,,38331
12,2_merged_422181220,BART Concord,42128147,0,,38331
34,1_merged_422181206,Diablo Valley College via BART Pleasant Hill,341001016,1,,
23,4_merged_422181222,BART Concord,4216926,1,,38356
34,1_merged_422181206,Diablo Valley College via BART Pleasant Hill,341001013,1,,
34,3_merged_422181207,BART Walnut Creek via BART Pleasant Hill,340003039,0,,
34,3_merged_422181207,BART Walnut Creek via BART Pleasant Hill,340003036,0,,
34,3_merged_422181207,BART Walnut Creek via BART Pleasant Hill,340003033,0,,
34,3_merged_422181207,BART Walnut Creek via BART Pleasant Hill,340003030,0,,
26,4_merged_422181222,Diablo Valley College via Diamond Blvd,4218191,1,,38362
26,5_merged_422181221,Diablo Valley College via Diamond Blvd,42185010,1,,38362
4,3_merged_422181219,BART Pleasant Hill,42107060,0,,38314
32,3_merged_422181207,BART Lafayette via Saint Mary's College,320003038,0,,
17,12_merged_422181217,,4214874,1,,38342
32,3_merged_422181207,BART Lafayette via Saint Mary's College,320003030,0,,
32,3_merged_422181207,BART Lafayette via Saint Mary's College,320003033,0,,
13,1_merged_422181218,BART Walnut Creek,42138455,1,,38334
13,3_merged_422181219,BART Walnut Creek,42138457,1,,38334
13,2_merged_422181220,BART Walnut Creek,42138456,1,,38334
12,3_merged_422181219,Diablo Valley College,42134127,1,,38332
30,5_merged_422181209,Broadway Plaza,300005154,0,,
30,3_merged_422181219,BART Walnut Creek,42203872,1,,38372
34,2_merged_422181220,BART Walnut Creek via BART Pleasant Hill,42243038,0,,38417
34,3_merged_422181219,BART Walnut Creek via BART Pleasant Hill,42243039,0,,38417
7,3_merged_422181219,BART North Concord via John Muir Medical Center,42118639,0,,38321
34,1_merged_422181218,BART Walnut Creek via BART Pleasant Hill,42243037,0,,38417
6,2_merged_422181220,AMTRAK via Downtown Pleasant Hill,42113629,0,,38318
6,1_merged_422181218,AMTRAK via Downtown Pleasant Hill,42113628,0,,38318
2,3_merged_422181207,Clayton,20003003,0,,
2,3_merged_422181207,Clayton,20003006,0,,
2,1_merged_422181206,BART Concord,21001004,1,,
33,2_merged_422181220,BART Pleasant Hill,42240041,1,,38416
2,3_merged_422181207,Clayton,20003009,0,,
2,1_merged_422181206,BART Concord,21001007,1,,
2,1_merged_422181206,BART Concord,21001001,1,,
31,3_merged_422181219,BART Walnut Creek,42223481,1,,38374
31,2_merged_422181220,BART Walnut Creek,42223480,1,,38374
8,1_merged_422181206,Martinez AMTRAK,81001010,1,,
8,1_merged_422181206,Martinez AMTRAK,81001013,1,,
32,3_merged_422181207,BART Orinda via Saint Mary's College,321003012,1,,
8,1_merged_422181206,Martinez AMTRAK,81001016,1,,
8,1_merged_422181206,Martinez AMTRAK,81001019,1,,
30,5_merged_422181209,BART Walnut Creek,301005176,1,,
32,3_merged_422181207,BART Orinda via Saint Mary's College,321003018,1,,
26,4_merged_422181222,Diablo Valley College via Diamond Blvd,42183113,1,,38362
8,3_merged_422181219,Martinez AMTRAK,42122636,1,,38324
8,1_merged_422181218,Martinez AMTRAK,42122634,1,,38324
8,2_merged_422181220,Martinez AMTRAK,42122635,1,,38324
21,4_merged_422181210,Kirker Pass,211004001,1,,
33,3_merged_422181219,BART Pleasant Hill,4223899,1,,38416
21,4_merged_422181210,Kirker Pass,211004005,1,,
21,4_merged_422181210,Kirker Pass,211004004,1,,
21,4_merged_422181210,Kirker Pass,211004009,1,,
21,4_merged_422181210,Kirker Pass,211004008,1,,
30,4_merged_422181210,BART Walnut Creek,301004177,1,,
12,1_merged_422181218,Diablo Valley College,42134013,1,,38332
12,3_merged_422181219,Diablo Valley College,42134015,1,,38332
12,2_merged_422181220,Diablo Valley College,42134014,1,,38332
12,1_merged_422181218,Diablo Valley College,42131537,1,,38332
19,1_merged_422181206,Martinez Shuttle,190001031,0,,
12,2_merged_422181220,Diablo Valley College,42131538,1,,38332
4,1_merged_422181218,BART Pleasant Hill,42106852,0,,38314
4,2_merged_422181220,BART Pleasant Hill,42106853,0,,38314
4,3_merged_422181219,BART Pleasant Hill,42106854,0,,38314
19,1_merged_422181206,Martinez Shuttle,190001034,0,,
19,1_merged_422181206,Martinez Shuttle,190001037,0,,
10,1_merged_422181218,John Muir Medical Center,4212434,0,,38327
33,3_merged_422181207,BART Pleasant Hill,331003069,1,,
33,3_merged_422181207,BART Pleasant Hill,331003060,1,,
33,3_merged_422181207,BART Pleasant Hill,331003063,1,,
23,4_merged_422181222,Diablo Valley College via Monument,4216736,0,,38355
33,3_merged_422181207,BART Pleasant Hill,331003066,1,,
29,1_merged_422181218,San Ramon Transit Center via San Ramon Valley Blvd,42196419,1,,38370
30,2_merged_422181220,BART Walnut Creek,42203140,1,,38372
30,3_merged_422181219,BART Walnut Creek,42203141,1,,38372
37,1_merged_422181218,BART Walnut Creek,4224901,0,,38427
31,2_merged_422181208,Creekside,310002077,0,,
31,2_merged_422181208,Creekside,310002074,0,,
35,2_merged_422181220,Airport Plaza,42246311,0,,38420
31,2_merged_422181208,Creekside,310002071,0,,
22,4_merged_422181222,BART Walnut Creek via BART Pleasant Hill,4216559,1,,38354
2,2_merged_422181208,Clayton,20002068,0,,
30,1_merged_422181206,Broadway Plaza,300001024,0,,
30,1_merged_422181206,Broadway Plaza,300001021,0,,
2,2_merged_422181208,Clayton,20002062,0,,
33,3_merged_422181219,Shadelands,42238381,0,,38415
30,4_merged_422181210,Broadway Plaza,300004019,0,,
30,1_merged_422181206,Broadway Plaza,300001029,0,,
2,2_merged_422181208,Clayton,20002065,0,,
39,3_merged_422181207,San Ramon Transit Center,390003081,0,,
39,3_merged_422181207,San Ramon Transit Center,390003084,0,,
39,3_merged_422181207,San Ramon Transit Center,390003087,0,,
32,2_merged_422181208,BART Orinda via Orinda Village,321002054,1,,
32,2_merged_422181208,BART Orinda via Saint Mary's College,321002057,1,,
32,2_merged_422181208,BART Orinda via Saint Mary's College,321002051,1,,
27,4_merged_422181222,San Ramon,4218609,0,,38363
27,4_merged_422181222,San Ramon,42186213,0,,38363
18,1_merged_422181206,Martinez AMTRAK via Diablo Valley College/VA Clinic,181001028,1,,
8,2_merged_422181208,Martinez AMTRAK,81002032,1,,
18,1_merged_422181206,Martinez AMTRAK via Diablo Valley College/VA Clinic,181001022,1,,
18,1_merged_422181206,Martinez AMTRAK via Diablo Valley College/VA Clinic,181001025,1,,
3,3_merged_422181219,BART Pleasant Hill,4210386,1,,38313
3,2_merged_422181220,BART Pleasant Hill,4210385,1,,38313
3,1_merged_422181218,BART Pleasant Hill,4210384,1,,38313
34,1_merged_422181218,Diablo Valley College via BART Pleasant Hill,42244834,1,,38419
5,1_merged_422181206,BART Concord via BART Pleasant Hill,50001004,0,,
5,1_merged_422181206,BART Concord via BART Pleasant Hill,50001007,0,,
5,1_merged_422181206,BART Concord via BART Pleasant Hill,50001001,0,,
29,1_merged_422181218,BART Dublin via San Ramon Valley Blvd,4219441,0,,38369
36,3_merged_422181219,ACE Train Station,4224719,0,,38421
4,2_merged_422181208,BART Pleasant Hill,40002014,0,,
6,1_merged_422181206,BART Concord,61001001,1,,
6,1_merged_422181206,BART Concord via Downtown Pleasant Hill,61001004,1,,
6,1_merged_422181206,BART Concord via Downtown Pleasant Hill,61001007,1,,
30,3_merged_422181219,BART Walnut Creek,422060172,1,,38372
30,2_merged_422181220,BART Walnut Creek,422060171,1,,38372
30,1_merged_422181218,BART Walnut Creek,422060170,1,,38372
33,2_merged_422181220,Shadelands,42237659,0,,38415
33,1_merged_422181218,Shadelands,42237658,0,,38415
39,2_merged_422181208,San Ramon Transit Center,390002029,0,,
33,2_merged_422181220,BART Pleasant Hill,42239835,1,,38416
33,1_merged_422181218,BART Pleasant Hill,42239834,1,,38416
33,3_merged_422181219,BART Pleasant Hill,42239836,1,,38416
39,2_merged_422181208,San Ramon Transit Center,390002020,0,,
39,2_merged_422181208,San Ramon Transit Center,390002023,0,,
12,3_merged_422181219,Diablo Valley College,42131330,1,,38332
39,2_merged_422181208,San Ramon Transit Center,390002026,0,,
39,3_merged_422181207,BART Walnut Creek,391003012,1,,
30,3_merged_422181207,BART Walnut Creek,301003108,1,,
28,1_merged_422181218,BART Dublin via Bollinger Canyon,42190513,0,,38366
39,3_merged_422181207,BART Walnut Creek,391003018,1,,
30,3_merged_422181207,BART Walnut Creek,301003103,1,,
28,2_merged_422181220,BART Dublin via Bollinger Canyon,42190514,0,,38366
30,3_merged_422181207,BART Walnut Creek,301003100,1,,
14,1_merged_422181218,BART Walnut Creek via Mount Diablo Blvd,42140225,0,,38335
40,1_merged_422181218,BART Dublin,4225684,0,,38438
28,2_merged_422181208,BART Dublin via Windemere Pkwy,280002035,0,,
40,2_merged_422181220,BART Dublin,4225685,0,,38438
28,2_merged_422181208,BART Dublin via Windemere Pkwy,280002032,0,,
28,2_merged_422181208,BART Dublin via Windemere Pkwy,280002038,0,,
3,1_merged_422181218,BART Concord,42103013,0,,38312
3,3_merged_422181219,BART Concord,42103015,0,,38312
3,2_merged_422181220,BART Concord,42103014,0,,38312
11,1_merged_422181218,Trotter Way,4212601,0,,38329
11,2_merged_422181220,Trotter Way,4212602,0,,38329
11,3_merged_422181219,Trotter Way,4212603,0,,38329
32,2_merged_422181208,BART Lafayette via Saint Mary's College,320002024,0,,
32,4_merged_422181210,BART Lafayette via Saint Mary's College,320004020,0,,
32,2_merged_422181208,BART Lafayette via Saint Mary's College,320002029,0,,
21,5_merged_422181209,BART Concord,210005023,0,,
21,5_merged_422181209,BART Concord,210005022,0,,
2,3_merged_422181219,Clayton,4209476,0,,38308
2,2_merged_422181220,Clayton,4209475,0,,38308
21,5_merged_422181209,BART Concord,210005026,0,,
16,11_merged_422181215,,4214467,0,,38339
24,4_merged_422181222,Clayton/Treat,4217545,1,,38358
30,2_merged_422181220,BART Walnut Creek,42204394,1,,38372
30,3_merged_422181219,BART Walnut Creek,42204395,1,,38372
30,1_merged_422181218,BART Walnut Creek,42204393,1,,38372
35,1_merged_422181218,Airport Plaza,4224611,0,,38420
27,5_merged_422181221,San Ramon,42188822,0,,38363
36,3_merged_422181219,ACE Train Station,42247012,0,,38422
36,1_merged_422181218,ACE Train Station,42247010,0,,38422
36,2_merged_422181220,ACE Train Station,42247011,0,,38422
10,1_merged_422181218,BART Walnut Creek via Marchbanks,42125719,1,,38328
42,3_merged_422181219,,4226219,0,,
33,1_merged_422181206,Shadelands,330001058,0,,
33,1_merged_422181206,Shadelands,330001052,0,,
33,1_merged_422181206,Shadelands,330001055,0,,
34,1_merged_422181218,Diablo Valley College via BART Pleasant Hill,42245349,1,,38419
32,4_merged_422181210,BART Orinda via Saint Mary's College,321004060,1,,
33,1_merged_422181218,Shadelands,42238173,0,,38415
33,3_merged_422181219,Shadelands,42238175,0,,38415
33,2_merged_422181220,Shadelands,42238174,0,,38415
30,1_merged_422181218,Broadway Plaza,422003132,0,,38371
21,5_merged_422181209,Kirker Pass,211005019,1,,
21,5_merged_422181209,Kirker Pass,211005018,1,,
31,3_merged_422181219,BART Walnut Creek,42222348,1,,38374
21,5_merged_422181209,Kirker Pass,211005011,1,,
21,5_merged_422181209,Kirker Pass,211005010,1,,
21,5_merged_422181209,Kirker Pass,211005015,1,,
21,5_merged_422181209,Kirker Pass,211005014,1,,
14,3_merged_422181219,BART Walnut Creek via Mount Diablo Blvd,4213956,0,,38335
14,2_merged_422181220,BART Walnut Creek via Mount Diablo Blvd,4213955,0,,38335
14,1_merged_422181218,BART Walnut Creek via Mount Diablo Blvd,4213954,0,,38335
21,4_merged_422181222,BART Concord,4215731,0,,38351
13,3_merged_422181219,San Ramon Transit Center,42135754,0,,38333
13,2_merged_422181220,San Ramon Transit Center,42135753,0,,38333
13,1_merged_422181218,San Ramon Transit Center,42135752,0,,38333
35,3_merged_422181219,Airport Plaza,42246415,0,,38420
1,1_merged_422181218,Shadelands via BART Walnut Creek,42093716,1,,38307
1,2_merged_422181220,Shadelands via BART Walnut Creek,42093717,1,,38307
1,3_merged_422181219,Shadelands via BART Walnut Creek,42093718,1,,38307
32,4_merged_422181222,BART Lafayette via Saint Mary's College,42227835,0,,38375
18,2_merged_422181208,Martinez AMTRAK via Diablo Valley College/VA Clinic,181002011,1,,
30,5_merged_422181209,Broadway Plaza,300005020,0,,
18,2_merged_422181208,Martinez AMTRAK via Diablo Valley College/VA Clinic,181002014,1,,
18,2_merged_422181208,Martinez AMTRAK via Diablo Valley College/VA Clinic,181002017,1,,
27,5_merged_422181221,San Ramon,42188110,0,,38363
3,3_merged_422181219,BART Concord,4210263,0,,38312
12,2_merged_422181220,Diablo Valley College,42132156,1,,38332
12,3_merged_422181219,Diablo Valley College,42132157,1,,38332
