route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
301,B_WDSCHoff,12141994,"VA / UTC",1,South,30101,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142010,"VA / UTC",1,South,30102,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12141995,"VA / UTC",1,South,30104,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142011,"VA / UTC",1,South,30106,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12141996,"VA / UTC",1,South,30108,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142012,"VA / UTC",1,South,30103,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12141997,"VA / UTC",1,South,30105,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142013,"VA / UTC",1,South,30109,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12141998,"VA / UTC",1,South,30107,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142014,"VA / UTC",1,South,30111,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12141999,"VA / UTC",1,South,30102,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142015,"VA / UTC",1,South,30104,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142000,"VA / UTC",1,South,30106,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142016,"VA / UTC",1,South,30110,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142001,"VA / UTC",1,South,30108,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142017,"VA / UTC",1,South,30103,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142018,"VA / UTC",1,South,30109,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142002,"VA / UTC",1,South,30111,301_1_48,1,2,VA/UTC
301,B_WDSCHoff,12142003,"Encinitas",1,South,30313,301_1_49,1,2,Encinitas
302,B_WDSCHoff,12142577,"Vista",0,East,30202,302_2_24,1,2,Vista
302,B_WDSCHoff,12142578,"Vista",0,East,30906,302_2_24,1,2,Vista
302,B_WDSCHoff,12142579,"Vista",0,East,30201,302_2_24,1,2,Vista
302,B_WDSCHoff,12142580,"Vista",0,East,30207,302_2_24,1,2,Vista
302,B_WDSCHoff,12142646,"Vista",0,East,30108,302_2_24,1,2,Vista
302,B_WDSCHoff,12142581,"Vista",0,East,30312,302_2_24,1,2,Vista
302,B_WDSCHoff,12142582,"Vista",0,East,30313,302_2_24,1,2,Vista
302,B_WDSCHoff,12142583,"Vista",0,East,30304,302_2_24,1,2,Vista
302,B_WDSCHoff,12142584,"Vista",0,East,31506,302_2_24,1,2,Vista
302,B_WDSCHoff,12142647,"Vista",0,East,31801,302_2_24,1,2,Vista
302,B_WDSCHoff,12142648,"Vista",0,East,30205,302_2_24,1,2,Vista
302,B_WDSCHoff,12142587,"Vista",0,East,30204,302_2_24,1,2,Vista
302,B_WDSCHoff,12142585,"Vista",0,East,30301,302_2_24,1,2,Vista
302,B_WDSCHoff,12142586,"Vista",0,East,30202,302_2_24,1,2,Vista
302,B_WDSCHoff,12142649,"Vista",0,East,30313,302_2_24,1,2,Vista
302,B_WDSCHoff,12142650,"Vista",0,East,30206,302_2_24,1,2,Vista
302,B_WDSCHoff,12142588,"Vista",0,East,30203,302_2_24,1,2,Vista
302,B_WDSCHoff,12142589,"Vista",0,East,30205,302_2_24,1,2,Vista
302,B_WDSCHoff,12142590,"Vista",0,East,30204,302_2_24,1,2,Vista
302,B_WDSCHoff,12142651,"Vista",0,East,30308,302_2_24,1,2,Vista
302,B_WDSCHoff,12142652,"Vista",0,East,30307,302_2_24,1,2,Vista
302,B_WDSCHoff,12142653,"Vista",0,East,30301,302_2_24,1,2,Vista
302,B_WDSCHoff,12142591,"Vista",0,East,30206,302_2_24,1,2,Vista
302,B_WDSCHoff,12142592,"Vista",0,East,30203,302_2_24,1,2,Vista
302,B_WDSCHoff,12142593,"Vista",0,East,30205,302_2_24,1,2,Vista
302,B_WDSCHoff,12142594,"Vista",0,East,30204,302_2_24,1,2,Vista
302,B_WDSCHoff,12142595,"Vista",0,East,30311,302_2_24,1,2,Vista
302,B_WDSCHoff,12142672,"Vista",0,East,30313,302_2_24,1,2,Vista
302,B_WDSCHoff,12142596,"Vista",0,East,30301,302_2_24,1,2,Vista
302,B_WDSCHoff,12142597,"Vista",0,East,30206,302_2_24,1,2,Vista
302,B_WDSCHoff,12142598,"Vista",0,East,30203,302_2_24,1,2,Vista
302,B_WDSCHoff,12142599,"Vista",0,East,30205,302_2_24,1,2,Vista
302,B_WDSCHoff,12142656,"Vista",0,East,30316,302_2_24,1,2,Vista
302,B_WDSCHoff,12142600,"Vista",0,East,30309,302_2_24,1,2,Vista
302,B_WDSCHoff,12142655,"Vista",0,East,30204,302_2_24,1,2,Vista
302,B_WDSCHoff,12142657,"Vista",0,East,30311,302_2_24,1,2,Vista
302,B_WDSCHoff,12142601,"Vista",0,East,30315,302_2_24,1,2,Vista
302,B_WDSCHoff,12142654,"Vista",0,East,30208,302_2_24,1,2,Vista
302,B_WDSCHoff,12142602,"Vista",0,East,30317,302_2_24,1,2,Vista
302,B_WDSCHoff,12142603,"Vista",0,East,30203,302_2_24,1,2,Vista
302,B_WDSCHoff,12142658,"Vista",0,East,31507,302_2_24,1,2,Vista
302,B_WDSCHoff,12142604,"Vista",0,East,30309,302_2_24,1,2,Vista
302,B_WDSCHoff,12142605,"Vista",0,East,30311,302_2_24,1,2,Vista
302,B_WDSCHoff,12142606,"Vista",0,East,30208,302_2_24,1,2,Vista
302,B_WDSCHoff,12142607,"Vista",0,East,30317,302_2_24,1,2,Vista
302,B_WDSCHoff,12142608,"Vista",0,East,30209,302_2_24,1,2,Vista
302,B_WDSCHoff,12142674,"Vista",0,East,30309,302_2_24,1,2,Vista
302,B_WDSCHoff,12142609,"Vista",0,East,30308,302_2_24,1,2,Vista
302,B_WDSCHoff,12142610,"Oceanside",1,West,30201,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142611,"Oceanside",1,West,31502,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142612,"Oceanside",1,West,30202,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142613,"Oceanside",1,West,30906,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142614,"Oceanside",1,West,30304,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142673,"Oceanside",1,West,30201,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142615,"Oceanside",1,West,30207,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142659,"Oceanside",1,West,30108,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142660,"Oceanside",1,West,30310,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142616,"Oceanside",1,West,30312,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142617,"Oceanside",1,West,30304,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142618,"Oceanside",1,West,30206,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142619,"Oceanside",1,West,31506,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142620,"Oceanside",1,West,30205,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142621,"Oceanside",1,West,30204,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142622,"Oceanside",1,West,30306,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142623,"Oceanside",1,West,30202,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142624,"Oceanside",1,West,30313,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142665,"Oceanside",1,West,30206,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142661,"Oceanside",1,West,30203,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142662,"Oceanside",1,West,30205,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142625,"Oceanside",1,West,30204,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142663,"Oceanside",1,West,30308,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142664,"Oceanside",1,West,30307,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142626,"Oceanside",1,West,30301,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142627,"Oceanside",1,West,30206,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142666,"Oceanside",1,West,30203,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142628,"Oceanside",1,West,30205,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142667,"Oceanside",1,West,31804,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142629,"Oceanside",1,West,30309,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142669,"Oceanside",1,West,30313,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142668,"Oceanside",1,West,30301,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142630,"Oceanside",1,West,30206,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142631,"Oceanside",1,West,30208,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142670,"Oceanside",1,West,30203,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142632,"Oceanside",1,West,30205,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142633,"Oceanside",1,West,30316,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142671,"Oceanside",1,West,30309,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142634,"Oceanside",1,West,30204,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142635,"Oceanside",1,West,30315,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142636,"Oceanside",1,West,30208,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142637,"Oceanside",1,West,30317,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142638,"Oceanside",1,West,30320,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142639,"Oceanside",1,West,30209,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142640,"Oceanside",1,West,30309,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142641,"Oceanside",1,West,30208,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142642,"Oceanside",1,West,30317,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142643,"Oceanside",1,West,30209,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142644,"Oceanside",1,West,30309,302_3_25,1,2,Oceanside
302,B_WDSCHoff,12142645,"Oceanside",1,West,30317,302_3_25,1,2,Oceanside
303,B_WDSCHoff,12141649,"Vista",0,East,30301,303_2_41,1,2,Vista
303,B_WDSCHoff,12141774,"Vista",0,East,30303,303_2_41,1,2,Vista
303,B_WDSCHoff,12141650,"Vista",0,East,30203,303_2_41,1,2,Vista
303,B_WDSCHoff,12141741,"Vista",0,East,30304,303_2_41,1,2,Vista
303,B_WDSCHoff,12141651,"Vista",0,East,30305,303_2_41,1,2,Vista
303,B_WDSCHoff,12141738,"Vista",0,East,30205,303_2_41,1,2,Vista
303,B_WDSCHoff,12141652,"Vista",0,East,31502,303_2_41,1,2,Vista
303,B_WDSCHoff,12141653,"Vista",0,East,30302,303_2_41,1,2,Vista
303,B_WDSCHoff,12141654,"Vista",0,East,30301,303_2_41,1,2,Vista
303,B_WDSCHoff,12141655,"Vista",0,East,30202,303_2_41,1,2,Vista
303,B_WDSCHoff,12141656,"Vista",0,East,30314,303_2_41,1,2,Vista
303,B_WDSCHoff,12141657,"Vista",0,East,30206,303_2_41,1,2,Vista
303,B_WDSCHoff,12141658,"Vista",0,East,30903,303_2_41,1,2,Vista
303,B_WDSCHoff,12141659,"Vista",0,East,30203,303_2_41,1,2,Vista
303,B_WDSCHoff,12141660,"Vista",0,East,30309,303_2_41,1,2,Vista
303,B_WDSCHoff,12141755,"Vista",0,East,30305,303_2_41,1,2,Vista
303,B_WDSCHoff,12141661,"Vista",0,East,30306,303_2_41,1,2,Vista
303,B_WDSCHoff,12141744,"Vista",0,East,30308,303_2_41,1,2,Vista
303,B_WDSCHoff,12141662,"Vista",0,East,30307,303_2_41,1,2,Vista
303,B_WDSCHoff,12141751,"Vista",0,East,30310,303_2_41,1,2,Vista
303,B_WDSCHoff,12141663,"Vista",0,East,30312,303_2_41,1,2,Vista
303,B_WDSCHoff,12141756,"Vista",0,East,30303,303_2_41,1,2,Vista
303,B_WDSCHoff,12141664,"Vista",0,East,30304,303_2_41,1,2,Vista
303,B_WDSCHoff,12141750,"Vista",0,East,30903,303_2_41,1,2,Vista
303,B_WDSCHoff,12141665,"Vista",0,East,31506,303_2_41,1,2,Vista
303,B_WDSCHoff,12141764,"Vista",0,East,30309,303_2_41,1,2,Vista
303,B_WDSCHoff,12141666,"Vista",0,East,30311,303_2_41,1,2,Vista
303,B_WDSCHoff,12141766,"Vista",0,East,30305,303_2_41,1,2,Vista
303,B_WDSCHoff,12141667,"Vista",0,East,30306,303_2_41,1,2,Vista
303,B_WDSCHoff,12141759,"Vista",0,East,30302,303_2_41,1,2,Vista
303,B_WDSCHoff,12141668,"Vista",0,East,30208,303_2_41,1,2,Vista
303,B_WDSCHoff,12141761,"Vista",0,East,30312,303_2_41,1,2,Vista
303,B_WDSCHoff,12141669,"Vista",0,East,30303,303_2_41,1,2,Vista
303,B_WDSCHoff,12141749,"Vista",0,East,30304,303_2_41,1,2,Vista
303,B_WDSCHoff,12141670,"Vista",0,East,30903,303_2_41,1,2,Vista
303,B_WDSCHoff,12141745,"Vista",0,East,31804,303_2_41,1,2,Vista
303,B_WDSCHoff,12141671,"Vista",0,East,30309,303_2_41,1,2,Vista
303,B_WDSCHoff,12141762,"Vista",0,East,30315,303_2_41,1,2,Vista
303,B_WDSCHoff,12141672,"Vista",0,East,30305,303_2_41,1,2,Vista
303,B_WDSCHoff,12141673,"Vista",0,East,30306,303_2_41,1,2,Vista
303,B_WESCHon,12141776,"Vista",0,East,30319,303_2_45,1,2,Vista
303,B_WDSCHoff,12141674,"Vista",0,East,30302,303_2_41,1,2,Vista
303,B_WDSCHoff,12141675,"Vista",0,East,30208,303_2_41,1,2,Vista
303,B_WDSCHon,12141778,"Vista",0,East,30320,303_2_45,1,2,Vista
303,B_WDSCHoff,12141676,"Vista",0,East,30317,303_2_41,1,2,Vista
303,B_WDSCHoff,12141677,"Vista",0,East,30312,303_2_41,1,2,Vista
303,B_WDSCHoff,12141678,"Vista",0,East,30303,303_2_41,1,2,Vista
303,B_WDSCHoff,12141679,"Vista",0,East,30304,303_2_41,1,2,Vista
303,B_WDSCHoff,12141680,"Vista",0,East,30318,303_2_41,1,2,Vista
303,B_WDSCHoff,12141681,"Vista",0,East,30101,303_2_41,1,2,Vista
303,B_WDSCHoff,12141682,"Vista",0,East,30322,303_2_41,1,2,Vista
303,B_WDSCHoff,12141683,"Vista",0,East,30313,303_2_41,1,2,Vista
303,B_WDSCHoff,12141684,"Vista",0,East,30308,303_2_41,1,2,Vista
303,B_WDSCHoff,12141769,"Vista",0,East,30209,303_2_41,1,2,Vista
303,B_WDSCHoff,12141685,"Vista",0,East,30306,303_2_41,1,2,Vista
303,B_WDSCHoff,12141767,"Vista",0,East,30302,303_2_41,1,2,Vista
303,B_WDSCHoff,12141686,"Vista",0,East,30320,303_2_41,1,2,Vista
303,B_WDSCHoff,12141687,"Vista",0,East,30316,303_2_41,1,2,Vista
303,B_WDSCHoff,12141688,"Vista",0,East,30321,303_2_41,1,2,Vista
303,B_WDSCHoff,12141689,"Vista",0,East,30313,303_2_41,1,2,Vista
303,B_WDSCHoff,12141690,"Vista",0,East,30308,303_2_41,1,2,Vista
303,B_WDSCHoff,12141771,"Vista",0,East,30403,303_2_44,1,2,Vista
303,B_WDSCHoff,12141691,"Vista",0,East,30320,303_2_41,1,2,Vista
303,B_WDSCHoff,12141770,"Vista",0,East,30321,303_2_44,1,2,Vista
303,B_WDSCHoff,12141692,"Vista",0,East,31510,303_2_41,1,2,Vista
303,B_WDSCHoff,12141772,"Vista",0,East,30317,303_2_41,1,2,Vista
303,B_WDSCHoff,12141693,"Vista",0,East,30209,303_2_41,1,2,Vista
303,B_WDSCHoff,12141773,"Vista",0,East,30309,303_2_44,1,2,Vista
303,B_WDSCHoff,12141742,"Oceanside",1,West,30102,303_3_43,1,2,Oceanside
303,B_WDSCHoff,12141694,"Oceanside",1,West,30301,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141695,"Oceanside",1,West,30303,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141739,"Oceanside",1,West,30102,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141696,"Oceanside",1,West,30203,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141697,"Oceanside",1,West,30309,303_3_42,1,2,Oceanside
303,B_WDSCHon,12141777,"Oceanside",1,West,30310,303_3_43,1,2,Oceanside
303,B_WDSCHoff,12141698,"Oceanside",1,West,30305,303_3_42,1,2,Oceanside
303,B_WDSCHon,12141775,"Oceanside",1,West,31801,303_3_43,1,2,Oceanside
303,B_WDSCHoff,12141699,"Oceanside",1,West,30205,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141700,"Oceanside",1,West,31502,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141701,"Oceanside",1,West,30302,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141702,"Oceanside",1,West,30301,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141740,"Oceanside",1,West,30202,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141703,"Oceanside",1,West,30313,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141752,"Oceanside",1,West,30601,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141704,"Oceanside",1,West,30903,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141746,"Oceanside",1,West,30203,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141705,"Oceanside",1,West,30309,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141743,"Oceanside",1,West,30311,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141706,"Oceanside",1,West,30305,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141765,"Oceanside",1,West,30308,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141707,"Oceanside",1,West,30307,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141757,"Oceanside",1,West,30301,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141708,"Oceanside",1,West,30312,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141753,"Oceanside",1,West,30303,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141709,"Oceanside",1,West,30304,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141763,"Oceanside",1,West,30903,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141710,"Oceanside",1,West,31506,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141760,"Oceanside",1,West,30309,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141711,"Oceanside",1,West,30311,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141758,"Oceanside",1,West,30305,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141712,"Oceanside",1,West,30306,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141754,"Oceanside",1,West,30302,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141713,"Oceanside",1,West,30208,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141748,"Oceanside",1,West,30317,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141714,"Oceanside",1,West,30312,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141747,"Oceanside",1,West,30303,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141715,"Oceanside",1,West,30304,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141716,"Oceanside",1,West,30318,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141717,"Oceanside",1,West,30204,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141718,"Oceanside",1,West,30311,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141719,"Oceanside",1,West,30315,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141720,"Oceanside",1,West,30305,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141721,"Oceanside",1,West,30306,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141722,"Oceanside",1,West,30302,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141723,"Oceanside",1,West,30317,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141724,"Oceanside",1,West,30320,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141725,"Oceanside",1,West,30312,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141726,"Oceanside",1,West,30304,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141727,"Oceanside",1,West,30318,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141728,"Oceanside",1,West,30101,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141729,"Oceanside",1,West,30322,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141768,"Oceanside",1,West,30311,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141730,"Oceanside",1,West,30308,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141731,"Oceanside",1,West,30306,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141732,"Oceanside",1,West,30403,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141733,"Oceanside",1,West,30316,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141734,"Oceanside",1,West,30321,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141735,"Oceanside",1,West,30313,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141736,"Oceanside",1,West,30308,303_3_42,1,2,Oceanside
303,B_WDSCHoff,12141737,"Oceanside",1,West,30320,303_3_42,1,2,Oceanside
304,B_WDSCHoff,12142046,"Palomar College",0,East,30452,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142047,"Palomar College",0,East,30451,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12142048,"Palomar College",0,East,30453,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142049,"Palomar College",0,East,30454,304_2_37,1,2,Palomar College
304,B_WDSCHoff,12142050,"Palomar College",0,East,30452,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142051,"Palomar College",0,East,30401,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12142052,"Palomar College",0,East,30453,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142053,"Palomar College",0,East,30454,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12142054,"Palomar College",0,East,30452,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142055,"Palomar College",0,East,30453,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142057,"Palomar College",0,East,30452,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12142059,"Palomar College",0,East,30453,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142061,"Palomar College",0,East,30452,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12521313,"Palomar College",0,East,30402,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142063,"Palomar College",0,East,30453,304_2_37,1,2,Palomar College
304,B_WDSCHoff,12142065,"Palomar College",0,East,30403,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12142066,"Palomar College",0,East,30452,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142068,"Palomar College",0,East,30455,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142067,"Palomar College",0,East,30402,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12142062,"Palomar College",0,East,30453,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142058,"Palomar College",0,East,30403,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12142064,"Palomar College",0,East,30452,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12142060,"Palomar College",0,East,30453,304_2_48,1,2,Palomar College
304,B_WDSCHoff,12142056,"Palomar College",0,East,30452,304_2_35,1,2,Palomar College
304,B_WDSCHoff,12142069,"Encinitas Station",1,West,30451,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142070,"Encinitas Station",1,West,30453,304_3_41,1,2,Encinitas Stn
304,B_WDSCHoff,12142071,"Encinitas Station",1,West,30454,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142092,"Encinitas Station",1,West,30452,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142072,"Encinitas Station",1,West,30451,304_3_40,1,2,Encinitas Stn
304,B_WDSCHoff,12142073,"Encinitas Station",1,West,30453,304_3_41,1,2,Encinitas Stn
304,B_WDSCHoff,12142074,"Encinitas Station",1,West,30454,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142075,"Encinitas Station",1,West,30452,304_3_41,1,2,Encinitas Stn
304,B_WDSCHoff,12142076,"Encinitas Station",1,West,30401,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142077,"Encinitas Station",1,West,30453,304_3_41,1,2,Encinitas Stn
304,B_WDSCHoff,12142079,"Encinitas Station",1,West,30452,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142081,"Encinitas Station",1,West,30453,304_3_41,1,2,Encinitas Stn
304,B_WDSCHoff,12142083,"Encinitas Station",1,West,30452,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142085,"Encinitas Station",1,West,30453,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142087,"Encinitas Station",1,West,30452,304_3_40,1,2,Encinitas Stn
304,B_WDSCHoff,12142088,"Encinitas Station",1,West,30455,304_3_41,1,2,Encinitas Stn
304,B_WDSCHoff,12142089,"Encinitas Station",1,West,30402,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142090,"Encinitas Station",1,West,30453,304_3_41,1,2,Encinitas Stn
304,B_WDSCHoff,12142091,"Encinitas Station",1,West,30403,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142078,"Encinitas Station",1,West,30452,304_3_41,1,2,Encinitas Stn
304,B_WDSCHoff,12142080,"Encinitas Station",1,West,30455,304_3_38,1,2,Encinitas Stn
304,B_WDSCHoff,12142084,"Encinitas Station",1,West,30453,304_3_41,1,2,Encinitas Stn
304,B_WDSCHoff,12142082,"Encinitas Station",1,West,30452,304_3_49,1,2,Encinitas Stn
304,B_WDSCHoff,12142086,"Encinitas Station",1,West,30453,304_3_41,1,2,Encinitas Stn
305,B_WDSCHoff,12142481,"Escondido",0,East,30552,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142482,"Escondido",0,East,35751,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142483,"Escondido",0,East,30551,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142484,"Escondido",0,East,30852,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142485,"Escondido",0,East,30552,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142486,"Escondido",0,East,35751,305_2_32,1,2,Escondido
305,B_MWRFSCHon,12142554,"Escondido",0,East,35552,305_2_34,1,2,Escondido
305,B_WDSCHoff,12142487,"Escondido",0,East,30554,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142488,"Escondido",0,East,30551,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142489,"Escondido",0,East,30553,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142490,"Escondido",0,East,30552,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142491,"Escondido",0,East,30555,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142492,"Escondido",0,East,30554,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142493,"Escondido",0,East,30551,305_2_32,1,2,Escondido
305,B_WDSCHoff,12142494,"Escondido",0,East,30553,305_2_32,1,2,Escondido
