route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
3126a881-a8ff-4923-9e24-9de11cc68b81,3831bca9-2d21-4010-9a17-aa355fa706ef,1bfe1218-971f-4684-a1d3-14f32c248834,2005b91c-aa25-4fbe-80e3-68a79046ab5a,"Woodland/Cache Creek",0,85c390b7-9656-47b5-856e-069697db9fe1
89be56d4-b4a1-4131-a585-0da92a0c37a7,3831bca9-2d21-4010-9a17-aa355fa706ef,280403b1-ce31-430a-ba5f-7cac5e90c716,b5adbc6f-b64f-4ccd-9606-76eec5189afb,"Intercity Clockwise",1,4748191e-5f4b-408a-86c4-9d56961866bc
4c2233c7-1ee6-4f4d-be66-2cc724431006,3020bf5e-d46e-4ae5-ae93-d9371be32535,296ad407-a94f-43d9-b6c6-dccc67d4db4d,4bd5072f-10b4-4d1a-85c7-e19b3455978f,"West Sacramento/Southport",0,72b965cf-6466-4dc8-85b4-7b2cdd13d49c
4c2233c7-1ee6-4f4d-be66-2cc724431006,3831bca9-2d21-4010-9a17-aa355fa706ef,11f616ba-46cc-4b60-b45b-fbc4fe7ab042,4bd5072f-10b4-4d1a-85c7-e19b3455978f,"West Sacramento/Southport",0,7f980afa-3bf4-4c57-89d5-fd9a88ad21d3
4ced9216-861d-410a-a90f-1755bd2121a7,a5fee6e7-44e6-4332-a2e5-ace9dcff1be3,4f905d2b-57da-4829-ac10-5080e3315bf1,2db27362-6542-4edc-8b08-306affea1c04,"West Woodland Local - Clockwise",0,8fa6c8a9-e08e-439b-be8e-28f8e3f9abdf
bb1a462a-a778-408b-b7f8-c56051f937b9,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,ae35a939-b490-4f6f-a51c-c65ba429907a,94aa5d99-e74d-48d1-a32b-bc4c7ff86097,"East Woodland Local - Counter-Clockwise",0,4f07be62-ae26-4b75-8625-6c1f9595100d
ebdbf338-66be-4883-bf66-d8c0af0bf5be,18b5f83a-92ec-4e2f-b8aa-d5c170b1aee8,3aaac15c-2dba-40a6-bd87-ae903a100012,b38066ef-6b54-4dd2-a3af-5e563b2cdedb,"Intercity Counter-Clockwise",0,7d8282bf-e5e8-461b-9dd4-c91268273fa4
ebdbf338-66be-4883-bf66-d8c0af0bf5be,93de6013-13d2-42aa-9c0e-1587c4a0015f,00788658-f12c-4979-957d-bfefeb42611c,b38066ef-6b54-4dd2-a3af-5e563b2cdedb,"Intercity Counter-Clockwise",0,38dea3fc-43a9-4aef-b385-032018ecf26d
ebdbf338-66be-4883-bf66-d8c0af0bf5be,3020bf5e-d46e-4ae5-ae93-d9371be32535,8efc5583-1f52-4aed-b16c-3cafe4ff74ba,b38066ef-6b54-4dd2-a3af-5e563b2cdedb,"Intercity Counter-Clockwise",0,b4a5144b-2c28-4d1d-bc59-3c4ba25b5cc0
fe2d07c0-6840-4528-aae6-46d7ff353115,3020bf5e-d46e-4ae5-ae93-d9371be32535,49a38898-a4d9-4d41-8358-4ad99c49f917,2a69e5e0-8240-46b8-8887-6914f4101342,"Cache Creek/Woodland",0,6bbe8630-ae55-4f4a-8924-c038308b0cb2
6eeede9a-29be-4f0a-962f-851879b5605e,3020bf5e-d46e-4ae5-ae93-d9371be32535,c62ebe0b-aa3e-413f-9bf7-e52cb7e24975,dbfe408a-e45e-432f-8158-cbb771c118e9,"Davis/Sacramento Express PM",0,f67c0b73-55a6-416c-a1ab-a3af0eb5355d
bb1a462a-a778-408b-b7f8-c56051f937b9,93de6013-13d2-42aa-9c0e-1587c4a0015f,6142c938-7e3b-4697-9fe0-bb500ad92a5c,94aa5d99-e74d-48d1-a32b-bc4c7ff86097,"East Woodland Local - Counter-Clockwise",0,224a061b-a621-488b-bd80-70a8cb52a5f8
bb1a462a-a778-408b-b7f8-c56051f937b9,3020bf5e-d46e-4ae5-ae93-d9371be32535,f4ab0b29-b9ce-4a4c-9c45-63829f31eb8d,94aa5d99-e74d-48d1-a32b-bc4c7ff86097,"East Woodland Local - Counter-Clockwise",0,707744e7-e0f8-4021-b26f-5ce86c78d0ce
89be56d4-b4a1-4131-a585-0da92a0c37a7,3831bca9-2d21-4010-9a17-aa355fa706ef,6acaac1b-bf8d-4af5-8e55-a32dcd396d4b,f49f69a1-0825-421d-b940-eece37ccd465,"Intercity Clockwise Event",1,690b4df6-c723-4b4f-9769-021b9e152df9
