route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
233,20170910-1,20170910-233019,San Rafael Transit Center,1,20170910-14,20170312-43
233,20170910-1,20170910-233020,Santa Venetia,0,20170910-14,20170312-56
233,20170910-1,20170910-233021,San Rafael Transit Center,1,20170910-14,20170312-43
233,20170910-1,20170910-233022,Santa Venetia,0,20170910-14,20170312-56
233,20170910-1,20170910-233023,San Rafael Transit Center,1,20170910-14,20170312-43
233,20170910-1,20170910-233024,Santa Venetia,0,20170910-14,20170312-56
233,20170910-1,20170910-233025,San Rafael Transit Center,1,20170910-14,20170312-43
233,20170910-1,20170910-233026,Santa Venetia,0,20170910-14,20170312-57
233,20170910-7,20170910-233501,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-7,20170910-233502,Santa Venetia,0,20170910-506,20170312-56
233,20170910-7,20170910-233503,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-7,20170910-233504,Santa Venetia,0,20170910-506,20170312-56
233,20170910-7,20170910-233505,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-7,20170910-233506,Santa Venetia,0,20170910-506,20170312-56
233,20170910-7,20170910-233507,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-7,20170910-233508,Santa Venetia,0,20170910-506,20170312-56
233,20170910-7,20170910-233509,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-7,20170910-233510,Santa Venetia,0,20170910-506,20170312-56
233,20170910-7,20170910-233511,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-7,20170910-233512,Santa Venetia,0,20170910-506,20170312-56
233,20170910-7,20170910-233513,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-7,20170910-233514,Santa Venetia,0,20170910-506,20170312-56
233,20170910-7,20170910-233515,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-7,20170910-233516,Santa Venetia,0,20170910-506,20170312-56
233,20170910-7,20170910-233517,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-7,20170910-233518,Santa Venetia,0,20170910-506,20170312-56
233,20170910-7,20170910-233519,San Rafael Transit Center,1,20170910-506,20170312-43
233,20170910-8,20170910-233801,San Rafael Transit Center,1,20170910-806,20170312-43
233,20170910-8,20170910-233802,Santa Venetia,0,20170910-806,20170312-56
233,20170910-8,20170910-233803,San Rafael Transit Center,1,20170910-806,20170312-43
233,20170910-8,20170910-233804,Santa Venetia,0,20170910-806,20170312-56
233,20170910-8,20170910-233805,San Rafael Transit Center,1,20170910-806,20170312-43
233,20170910-8,20170910-233806,Santa Venetia,0,20170910-806,20170312-56
233,20170910-8,20170910-233807,San Rafael Transit Center,1,20170910-806,20170312-43
233,20170910-8,20170910-233808,Santa Venetia,0,20170910-806,20170312-56
233,20170910-8,20170910-233809,San Rafael Transit Center,1,20170910-806,20170312-43
233,20170910-8,20170910-233810,Santa Venetia,0,20170910-806,20170312-56
233,20170910-8,20170910-233811,San Rafael Transit Center,1,20170910-806,20170312-43
233,20170910-8,20170910-233812,Santa Venetia,0,20170910-806,20170312-56
233,20170910-8,20170910-233813,San Rafael Transit Center,1,20170910-806,20170312-43
233,20170910-8,20170910-233814,Santa Venetia,0,20170910-806,20170312-56
233,20170910-8,20170910-233815,San Rafael Transit Center,1,20170910-806,20170312-43
233,20170910-8,20170910-233816,Santa Venetia,0,20170910-806,20170312-56
233,20170910-8,20170910-233817,San Rafael Transit Center,1,20170910-806,20170312-43
233,20170910-8,20170910-233818,Santa Venetia,0,20170910-806,20170312-56
233,20170910-8,20170910-233819,San Rafael Transit Center,1,20170910-806,20170312-43
245,20170910-1,20170910-245000,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245001,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245002,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245003,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245004,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245005,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245006,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245007,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245008,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245009,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245010,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245011,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245012,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245013,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245014,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245015,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245016,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245017,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245018,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245019,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245020,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245021,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-1,20170910-245022,Smith Ranch Road via Kaiser,0,20170910-15,20170312-47
245,20170910-1,20170910-245023,San Rafael Transit Center,1,20170910-15,20170312-46
245,20170910-7,20170910-245500,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245501,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245502,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245503,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245504,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245505,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245506,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245507,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245508,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245509,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245510,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245511,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245512,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245513,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245514,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245515,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245516,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245517,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245518,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245519,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245520,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245521,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-7,20170910-245522,Smith Ranch Road via Kaiser,0,20170910-505,20170312-34
245,20170910-7,20170910-245523,San Rafael Transit Center,1,20170910-505,20170312-28
245,20170910-8,20170910-245800,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245801,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245802,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245803,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245804,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245805,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245806,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245807,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245808,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245809,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245810,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245811,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245812,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245813,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245814,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245815,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245816,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245817,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245818,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245819,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245820,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245821,San Rafael Transit Center,1,20170910-805,20170312-28
245,20170910-8,20170910-245822,Smith Ranch Road via Kaiser,0,20170910-805,20170312-34
245,20170910-8,20170910-245823,San Rafael Transit Center,1,20170910-805,20170312-28
251,20170910-1,20170910-251001,Hamilton via Vintage Oaks,1,20170910-16,20170312-27
251,20170910-1,20170910-251002,San Marin via Vintage Oaks,0,20170910-16,20170312-49
251,20170910-1,20170910-251003,Hamilton via Vintage Oaks,1,20170910-17,20170312-27
251,20170910-1,20170910-251004,San Marin via Vintage Oaks,0,20170910-17,20170312-49
251,20170910-1,20170910-251005,Hamilton via Vintage Oaks,1,20170910-16,20170312-27
251,20170910-1,20170910-251006,San Marin via Vintage Oaks,0,20170910-16,20170312-48
251,20170910-1,20170910-251007,Hamilton via Vintage Oaks,1,20170910-17,20170312-27
251,20170910-1,20170910-251008,San Marin via Vintage Oaks,0,20170910-17,20170312-48
251,20170910-1,20170910-251009,Hamilton via Vintage Oaks,1,20170910-16,20170312-27
251,20170910-1,20170910-251010,San Marin via Vintage Oaks,0,20170910-16,20170312-48
251,20170910-1,20170910-251011,Hamilton via Vintage Oaks,1,20170910-17,20170312-27
251,20170910-1,20170910-251012,San Marin via Vintage Oaks,0,20170910-17,20170312-48
