route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_short_name,bikes_allowed,wheelchair_accessible
11,73049,t683-sl3-p4CB-r20,,0,2014,ebaed7ef-8aaa-476e-b286-c9d8ffe38408,,0,0
11,73049,t681-sl3-p4C9-r21,,0,13,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73047,t681-sl4-p4C8-r3B,,0,3005,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73049,t682-sl3-p4E3-r22,,0,2016,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73047,t682-sl4-p4E8-r3A,,0,3004,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73047,t68A-sl4-p4C8-r3C,,0,3006,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73049,t684-sl3-p4C9-r21,,0,13,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73047,t684-sl4-p4C8-r3B,,0,3005,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73047,t68C-sl4-p4C8-r3A,,0,3004,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73047,t68E-sl4-p4C8-r3C,,0,3006,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73047,t68F-sl4-p4C8-r3B,,0,3005,92d8e3ef-53d3-4814-a61d-ca1152abfe51,,0,0
11,73049,t685-sl3-p4CF-r20,,1,2014,811586e4-e4ce-4b15-9f61-e933c946a111,,0,0
29,73048,t46F-sl2-p4FE-r30,,0,2903,ad003bb3-ec9b-4fc2-932e-306eeba4dcec,,0,0
29,73048,t473-sl2-p2E-r2F,,0,2902,ad003bb3-ec9b-4fc2-932e-306eeba4dcec,,0,0
29,73048,t56C-sl2-pE7-r31,,0,2904,ad003bb3-ec9b-4fc2-932e-306eeba4dcec,,0,0
29,73048,t58D-sl2-pE8-r32,,0,2905,ad003bb3-ec9b-4fc2-932e-306eeba4dcec,,0,0
29,73048,t48E-sl2-p460-r33,,0,2906,ad003bb3-ec9b-4fc2-932e-306eeba4dcec,,0,0
29,73048,t5A8-sl2-pE9-r30,,0,2903,ad003bb3-ec9b-4fc2-932e-306eeba4dcec,,0,0
29,73048,t4A4-sl2-p461-r33,,0,2906,ad003bb3-ec9b-4fc2-932e-306eeba4dcec,,0,0
29,73048,t14D-sl2-p509-r33,,0,2906,ad003bb3-ec9b-4fc2-932e-306eeba4dcec,,0,0
29,73048,t14-sl2-p2C2-r2E,,0,2901,ca3e4cdc-998e-4b6b-b0af-002916cc3e63,,0,0
29,73048,t5A4-sl2-pEF-r32,,1,2905,5500c285-bed9-4ca2-9fa5-4a218b05b29b,,0,0
29,73048,t49A-sl2-pF0-r33,,1,2906,5500c285-bed9-4ca2-9fa5-4a218b05b29b,,0,0
29,73048,t5C3-sl2-p31-r30,,1,2903,5500c285-bed9-4ca2-9fa5-4a218b05b29b,,0,0
29,73048,t5E7-sl2-pEE-r33,,1,2906,5500c285-bed9-4ca2-9fa5-4a218b05b29b,,0,0
29,73048,t5F1-sl2-pED-r34,,1,2907,5500c285-bed9-4ca2-9fa5-4a218b05b29b,,0,0
