timetable_id,stop_id,stop_sequence,stop_name,connected_routes
16,808841,1,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
16,808906,2,McCoy at Eastbury,"62/, 8/"
16,808907,3,McCoy at Depot,"62/, 8/"
16,2329724,4,McCoy at Sandpiper,8/
16,808908,5,McCoy at Skyway,"62/, 8/, /The Breeze 100"
16,808932,6,McCoy at Thompson,8/
16,808933,7,McCoy at Westgate,8/
16,808818,8,A St at Betteravia,"4/, 8/"
16,808934,9,Sandalwood at Black Rd,8/
16,808935,10,Tanglewood at Willowood,8/
16,808936,11,Tanglewood at Black Rd,8/
16,808937,12,Betteravia at Blosser (McDonald's),"4/, 8/"
16,808821,13,Betteravia at Bakery Outlet,"4/, 8/"
16,808840,14,Betteravia at Panda Express,"5/, 6/, 62/, 7/, /7 Evening, 8/"
16,808841,15,McCoy at Albertsons,"5/, 6/, 61/, 62/, 7/, /7 Evening, 8/"
17,808706,1,Transit Center,"1/, 2/, 3/, 4/, 5/, 6/, 61/, 62/, 7/, /7 Evening, /Guadalupe Flyer, /The Breeze 100, /The Breeze 200"
