trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops
t_156488_b_2753_tn_1,10:10:00,10:10:00,768395,26,,0,0,14943.55024829,1,0
t_156488_b_2753_tn_2,10:30:00,10:30:00,768395,1,,0,0,0,1,0
t_156488_b_2753_tn_2,10:36:00,10:36:00,768346,2,,0,0,1528.86917125406,1,0
t_156488_b_2753_tn_2,,,768391,3,,0,0,2182.5810600238,0,0
t_156488_b_2753_tn_2,,,768386,4,,0,0,2713.07475786074,0,0
t_156488_b_2753_tn_2,,,768388,5,,0,0,3057.34968211005,0,0
t_156488_b_2753_tn_2,,,768378,6,,0,0,3402.24246237885,0,0
t_156488_b_2753_tn_2,10:41:00,10:41:00,768396,7,,0,0,3592.95486655556,1,0
t_156488_b_2753_tn_2,,,768374,8,,0,0,4044.50302060446,0,0
t_156488_b_2753_tn_2,,,768387,9,,0,0,4576.3991630371,0,0
t_156488_b_2753_tn_2,,,768163,10,,0,0,4952.91020493799,0,0
t_156488_b_2753_tn_2,,,768164,11,,0,0,5294.2473084283,0,0
t_156488_b_2753_tn_2,10:45:00,10:45:00,768381,12,,0,0,5572.68673072144,1,0
t_156488_b_2753_tn_2,,,768377,13,,0,0,6207.97635368874,0,0
t_156488_b_2753_tn_2,,,768392,14,,0,0,6589.18839644329,0,0
t_156488_b_2753_tn_2,10:53:00,10:53:00,768193,15,,0,0,7635.13325634981,1,0
t_156488_b_2753_tn_2,,,768401,16,,0,0,8326.71129625747,0,0
t_156488_b_2753_tn_2,10:56:00,10:56:00,768165,17,,0,0,8574.14333592479,1,0
t_156488_b_2753_tn_2,,,768172,18,,0,0,8978.48602688002,0,0
t_156488_b_2753_tn_2,,,768187,19,,0,0,9555.37821093543,0,0
t_156488_b_2753_tn_2,,,768188,20,,0,0,10421.4915500627,0,0
t_156488_b_2753_tn_2,,,768189,21,,0,0,10880.6322237285,0,0
t_156488_b_2753_tn_2,11:00:00,11:00:00,768190,22,,0,0,11473.2472113465,1,0
t_156488_b_2753_tn_2,,,768170,23,,0,0,12377.3168304246,0,0
t_156488_b_2753_tn_2,,,768171,24,,0,0,12778.8788783973,0,0
t_156488_b_2753_tn_2,11:05:00,11:05:00,768398,25,,0,0,13614.6810954222,1,0
t_156488_b_2753_tn_2,11:10:00,11:10:00,768395,26,,0,0,14943.55024829,1,0
t_156488_b_2753_tn_3,11:30:00,11:30:00,768395,1,,0,0,0,1,0
t_156488_b_2753_tn_3,11:36:00,11:36:00,768346,2,,0,0,1528.86917125406,1,0
t_156488_b_2753_tn_3,,,768391,3,,0,0,2182.5810600238,0,0
t_156488_b_2753_tn_3,,,768386,4,,0,0,2713.07475786074,0,0
t_156488_b_2753_tn_3,,,768388,5,,0,0,3057.34968211005,0,0
t_156488_b_2753_tn_3,,,768378,6,,0,0,3402.24246237885,0,0
t_156488_b_2753_tn_3,11:41:00,11:41:00,768396,7,,0,0,3592.95486655556,1,0
t_156488_b_2753_tn_3,,,768374,8,,0,0,4044.50302060446,0,0
t_156488_b_2753_tn_3,,,768387,9,,0,0,4576.3991630371,0,0
t_156488_b_2753_tn_3,,,768163,10,,0,0,4952.91020493799,0,0
t_156488_b_2753_tn_3,,,768164,11,,0,0,5294.2473084283,0,0
t_156488_b_2753_tn_3,11:45:00,11:45:00,768381,12,,0,0,5572.68673072144,1,0
t_156488_b_2753_tn_3,,,768377,13,,0,0,6207.97635368874,0,0
t_156488_b_2753_tn_3,,,768392,14,,0,0,6589.18839644329,0,0
t_156488_b_2753_tn_3,11:53:00,11:53:00,768193,15,,0,0,7635.13325634981,1,0
t_156488_b_2753_tn_3,,,768401,16,,0,0,8326.71129625747,0,0
t_156488_b_2753_tn_3,11:56:00,11:56:00,768165,17,,0,0,8574.14333592479,1,0
t_156488_b_2753_tn_3,,,768172,18,,0,0,8978.48602688002,0,0
t_156488_b_2753_tn_3,,,768187,19,,0,0,9555.37821093543,0,0
t_156488_b_2753_tn_3,,,768188,20,,0,0,10421.4915500627,0,0
t_156488_b_2753_tn_3,,,768189,21,,0,0,10880.6322237285,0,0
t_156488_b_2753_tn_3,12:00:00,12:00:00,768190,22,,0,0,11473.2472113465,1,0
t_156488_b_2753_tn_3,,,768170,23,,0,0,12377.3168304246,0,0
t_156488_b_2753_tn_3,,,768171,24,,0,0,12778.8788783973,0,0
t_156488_b_2753_tn_3,12:05:00,12:05:00,768398,25,,0,0,13614.6810954222,1,0
t_156488_b_2753_tn_3,12:10:00,12:10:00,768395,26,,0,0,14943.55024829,1,0
t_156488_b_2753_tn_4,12:30:00,12:30:00,768395,1,,0,0,0,1,0
t_156488_b_2753_tn_4,12:36:00,12:36:00,768346,2,,0,0,1528.86917125406,1,0
t_156488_b_2753_tn_4,,,768391,3,,0,0,2182.5810600238,0,0
t_156488_b_2753_tn_4,,,768386,4,,0,0,2713.07475786074,0,0
t_156488_b_2753_tn_4,,,768388,5,,0,0,3057.34968211005,0,0
t_156488_b_2753_tn_4,,,768378,6,,0,0,3402.24246237885,0,0
t_156488_b_2753_tn_4,12:41:00,12:41:00,768396,7,,0,0,3592.95486655556,1,0
t_156488_b_2753_tn_4,,,768374,8,,0,0,4044.50302060446,0,0
t_156488_b_2753_tn_4,,,768387,9,,0,0,4576.3991630371,0,0
t_156488_b_2753_tn_4,,,768163,10,,0,0,4952.91020493799,0,0
t_156488_b_2753_tn_4,,,768164,11,,0,0,5294.2473084283,0,0
t_156488_b_2753_tn_4,12:45:00,12:45:00,768381,12,,0,0,5572.68673072144,1,0
t_156488_b_2753_tn_4,,,768377,13,,0,0,6207.97635368874,0,0
t_156488_b_2753_tn_4,,,768392,14,,0,0,6589.18839644329,0,0
t_156488_b_2753_tn_4,12:53:00,12:53:00,768193,15,,0,0,7635.13325634981,1,0
t_156488_b_2753_tn_4,,,768401,16,,0,0,8326.71129625747,0,0
t_156488_b_2753_tn_4,12:56:00,12:56:00,768165,17,,0,0,8574.14333592479,1,0
t_156488_b_2753_tn_4,,,768172,18,,0,0,8978.48602688002,0,0
t_156488_b_2753_tn_4,,,768187,19,,0,0,9555.37821093543,0,0
t_156488_b_2753_tn_4,,,768188,20,,0,0,10421.4915500627,0,0
t_156488_b_2753_tn_4,,,768189,21,,0,0,10880.6322237285,0,0
t_156488_b_2753_tn_4,13:00:00,13:00:00,768190,22,,0,0,11473.2472113465,1,0
t_156488_b_2753_tn_4,,,768170,23,,0,0,12377.3168304246,0,0
t_156488_b_2753_tn_4,,,768171,24,,0,0,12778.8788783973,0,0
t_156488_b_2753_tn_4,13:05:00,13:05:00,768398,25,,0,0,13614.6810954222,1,0
t_156488_b_2753_tn_4,13:10:00,13:10:00,768395,26,,0,0,14943.55024829,1,0
t_156488_b_2753_tn_5,13:30:00,13:30:00,768395,1,,0,0,0,1,0
t_156488_b_2753_tn_5,13:36:00,13:36:00,768346,2,,0,0,1528.86917125406,1,0
t_156488_b_2753_tn_5,,,768391,3,,0,0,2182.5810600238,0,0
t_156488_b_2753_tn_5,,,768386,4,,0,0,2713.07475786074,0,0
t_156488_b_2753_tn_5,,,768388,5,,0,0,3057.34968211005,0,0
t_156488_b_2753_tn_5,,,768378,6,,0,0,3402.24246237885,0,0
t_156488_b_2753_tn_5,13:41:00,13:41:00,768396,7,,0,0,3592.95486655556,1,0
t_156488_b_2753_tn_5,,,768374,8,,0,0,4044.50302060446,0,0
t_156488_b_2753_tn_5,,,768387,9,,0,0,4576.3991630371,0,0
t_156488_b_2753_tn_5,,,768163,10,,0,0,4952.91020493799,0,0
t_156488_b_2753_tn_5,,,768164,11,,0,0,5294.2473084283,0,0
t_156488_b_2753_tn_5,13:45:00,13:45:00,768381,12,,0,0,5572.68673072144,1,0
t_156488_b_2753_tn_5,,,768377,13,,0,0,6207.97635368874,0,0
t_156488_b_2753_tn_5,,,768392,14,,0,0,6589.18839644329,0,0
t_156488_b_2753_tn_5,13:53:00,13:53:00,768193,15,,0,0,7635.13325634981,1,0
t_156488_b_2753_tn_5,,,768401,16,,0,0,8326.71129625747,0,0
t_156488_b_2753_tn_5,13:56:00,13:56:00,768165,17,,0,0,8574.14333592479,1,0
t_156488_b_2753_tn_5,,,768172,18,,0,0,8978.48602688002,0,0
t_156488_b_2753_tn_5,,,768187,19,,0,0,9555.37821093543,0,0
t_156488_b_2753_tn_5,,,768188,20,,0,0,10421.4915500627,0,0
t_156488_b_2753_tn_5,,,768189,21,,0,0,10880.6322237285,0,0
t_156488_b_2753_tn_5,14:00:00,14:00:00,768190,22,,0,0,11473.2472113465,1,0
t_156488_b_2753_tn_5,,,768170,23,,0,0,12377.3168304246,0,0
t_156488_b_2753_tn_5,,,768171,24,,0,0,12778.8788783973,0,0
t_156488_b_2753_tn_5,14:05:00,14:05:00,768398,25,,0,0,13614.6810954222,1,0
t_156488_b_2753_tn_5,14:10:00,14:10:00,768395,26,,0,0,14943.55024829,1,0
t_156488_b_2753_tn_6,14:30:00,14:30:00,768395,1,,0,0,0,1,0
t_156488_b_2753_tn_6,14:36:00,14:36:00,768346,2,,0,0,1528.86917125406,1,0
t_156488_b_2753_tn_6,,,768391,3,,0,0,2182.5810600238,0,0
t_156488_b_2753_tn_6,,,768386,4,,0,0,2713.07475786074,0,0
t_156488_b_2753_tn_6,,,768388,5,,0,0,3057.34968211005,0,0
t_156488_b_2753_tn_6,,,768378,6,,0,0,3402.24246237885,0,0
t_156488_b_2753_tn_6,14:41:00,14:41:00,768396,7,,0,0,3592.95486655556,1,0
t_156488_b_2753_tn_6,,,768374,8,,0,0,4044.50302060446,0,0
t_156488_b_2753_tn_6,,,768387,9,,0,0,4576.3991630371,0,0
t_156488_b_2753_tn_6,,,768163,10,,0,0,4952.91020493799,0,0
t_156488_b_2753_tn_6,,,768164,11,,0,0,5294.2473084283,0,0
t_156488_b_2753_tn_6,14:45:00,14:45:00,768381,12,,0,0,5572.68673072144,1,0
t_156488_b_2753_tn_6,,,768377,13,,0,0,6207.97635368874,0,0
t_156488_b_2753_tn_6,,,768392,14,,0,0,6589.18839644329,0,0
t_156488_b_2753_tn_6,14:53:00,14:53:00,768193,15,,0,0,7635.13325634981,1,0
t_156488_b_2753_tn_6,,,768401,16,,0,0,8326.71129625747,0,0
t_156488_b_2753_tn_6,14:56:00,14:56:00,768165,17,,0,0,8574.14333592479,1,0
t_156488_b_2753_tn_6,,,768172,18,,0,0,8978.48602688002,0,0
t_156488_b_2753_tn_6,,,768187,19,,0,0,9555.37821093543,0,0
t_156488_b_2753_tn_6,,,768188,20,,0,0,10421.4915500627,0,0
t_156488_b_2753_tn_6,,,768189,21,,0,0,10880.6322237285,0,0
t_156488_b_2753_tn_6,15:00:00,15:00:00,768190,22,,0,0,11473.2472113465,1,0
t_156488_b_2753_tn_6,,,768170,23,,0,0,12377.3168304246,0,0
t_156488_b_2753_tn_6,,,768171,24,,0,0,12778.8788783973,0,0
t_156488_b_2753_tn_6,15:05:00,15:05:00,768398,25,,0,0,13614.6810954222,1,0
t_156488_b_2753_tn_6,15:10:00,15:10:00,768395,26,,0,0,14943.55024829,1,0
t_156488_b_2753_tn_7,15:30:00,15:30:00,768395,1,,0,0,0,1,0
t_156488_b_2753_tn_7,15:36:00,15:36:00,768346,2,,0,0,1528.86917125406,1,0
t_156488_b_2753_tn_7,,,768391,3,,0,0,2182.5810600238,0,0
t_156488_b_2753_tn_7,,,768386,4,,0,0,2713.07475786074,0,0
t_156488_b_2753_tn_7,,,768388,5,,0,0,3057.34968211005,0,0
t_156488_b_2753_tn_7,,,768378,6,,0,0,3402.24246237885,0,0
t_156488_b_2753_tn_7,15:41:00,15:41:00,768396,7,,0,0,3592.95486655556,1,0
t_156488_b_2753_tn_7,,,768374,8,,0,0,4044.50302060446,0,0
t_156488_b_2753_tn_7,,,768387,9,,0,0,4576.3991630371,0,0
t_156488_b_2753_tn_7,,,768163,10,,0,0,4952.91020493799,0,0
t_156488_b_2753_tn_7,,,768164,11,,0,0,5294.2473084283,0,0
t_156488_b_2753_tn_7,15:45:00,15:45:00,768381,12,,0,0,5572.68673072144,1,0
t_156488_b_2753_tn_7,,,768377,13,,0,0,6207.97635368874,0,0
t_156488_b_2753_tn_7,,,768392,14,,0,0,6589.18839644329,0,0
t_156488_b_2753_tn_7,15:53:00,15:53:00,768193,15,,0,0,7635.13325634981,1,0
t_156488_b_2753_tn_7,,,768401,16,,0,0,8326.71129625747,0,0
t_156488_b_2753_tn_7,15:56:00,15:56:00,768165,17,,0,0,8574.14333592479,1,0
t_156488_b_2753_tn_7,,,768172,18,,0,0,8978.48602688002,0,0
t_156488_b_2753_tn_7,,,768187,19,,0,0,9555.37821093543,0,0
t_156488_b_2753_tn_7,,,768188,20,,0,0,10421.4915500627,0,0
t_156488_b_2753_tn_7,,,768189,21,,0,0,10880.6322237285,0,0
t_156488_b_2753_tn_7,16:00:00,16:00:00,768190,22,,0,0,11473.2472113465,1,0
t_156488_b_2753_tn_7,,,768170,23,,0,0,12377.3168304246,0,0
t_156488_b_2753_tn_7,,,768171,24,,0,0,12778.8788783973,0,0
t_156488_b_2753_tn_7,16:05:00,16:05:00,768398,25,,0,0,13614.6810954222,1,0
t_156488_b_2753_tn_7,16:10:00,16:10:00,768395,26,,0,0,14943.55024829,1,0
t_156488_b_2753_tn_8,16:30:00,16:30:00,768395,1,,0,0,0,1,0
t_156488_b_2753_tn_8,16:36:00,16:36:00,768346,2,,0,0,1528.86917125406,1,0
t_156488_b_2753_tn_8,,,768391,3,,0,0,2182.5810600238,0,0
t_156488_b_2753_tn_8,,,768386,4,,0,0,2713.07475786074,0,0
t_156488_b_2753_tn_8,,,768388,5,,0,0,3057.34968211005,0,0
t_156488_b_2753_tn_8,,,768378,6,,0,0,3402.24246237885,0,0
t_156488_b_2753_tn_8,16:41:00,16:41:00,768396,7,,0,0,3592.95486655556,1,0
t_156488_b_2753_tn_8,,,768374,8,,0,0,4044.50302060446,0,0
t_156488_b_2753_tn_8,,,768387,9,,0,0,4576.3991630371,0,0
t_156488_b_2753_tn_8,,,768163,10,,0,0,4952.91020493799,0,0
t_156488_b_2753_tn_8,,,768164,11,,0,0,5294.2473084283,0,0
t_156488_b_2753_tn_8,16:45:00,16:45:00,768381,12,,0,0,5572.68673072144,1,0
t_156488_b_2753_tn_8,,,768377,13,,0,0,6207.97635368874,0,0
t_156488_b_2753_tn_8,,,768392,14,,0,0,6589.18839644329,0,0
t_156488_b_2753_tn_8,16:53:00,16:53:00,768193,15,,0,0,7635.13325634981,1,0
t_156488_b_2753_tn_8,,,768401,16,,0,0,8326.71129625747,0,0
t_156488_b_2753_tn_8,16:56:00,16:56:00,768165,17,,0,0,8574.14333592479,1,0
t_156488_b_2753_tn_8,,,768172,18,,0,0,8978.48602688002,0,0
t_156488_b_2753_tn_8,,,768187,19,,0,0,9555.37821093543,0,0
t_156488_b_2753_tn_8,,,768188,20,,0,0,10421.4915500627,0,0
t_156488_b_2753_tn_8,,,768189,21,,0,0,10880.6322237285,0,0
t_156488_b_2753_tn_8,17:00:00,17:00:00,768190,22,,0,0,11473.2472113465,1,0
t_156488_b_2753_tn_8,,,768170,23,,0,0,12377.3168304246,0,0
t_156488_b_2753_tn_8,,,768171,24,,0,0,12778.8788783973,0,0
t_156488_b_2753_tn_8,17:05:00,17:05:00,768398,25,,0,0,13614.6810954222,1,0
t_156488_b_2753_tn_8,17:10:00,17:10:00,768395,26,,0,0,14943.55024829,1,0
t_156489_b_2753_tn_0,08:49:00,08:49:00,768396,1,,0,0,0,1,0
t_156489_b_2753_tn_0,,,768374,2,,0,0,451.548154048898,0,0
t_156489_b_2753_tn_0,,,768387,3,,0,0,983.444296481543,0,0
t_156489_b_2753_tn_0,,,768163,4,,0,0,1359.95533838243,0,0
t_156489_b_2753_tn_0,,,768164,5,,0,0,1701.29244187274,0,0
t_156489_b_2753_tn_0,08:53:00,08:53:00,768381,6,,0,0,1979.73186416588,1,0
t_156489_b_2753_tn_0,,,768377,7,,0,0,2615.02148713319,0,0
t_156489_b_2753_tn_0,09:04:00,09:04:00,768165,8,,0,0,3371.32475777108,1,0
t_156489_b_2753_tn_0,,,768172,9,,0,0,3775.84463106348,0,0
t_156489_b_2753_tn_0,,,768187,10,,0,0,4352.73681511888,0,0
t_156489_b_2753_tn_0,,,768188,11,,0,0,5218.85015424614,0,0
t_156489_b_2753_tn_0,,,768189,12,,0,0,5677.99082791197,0,0
t_156489_b_2753_tn_0,09:08:00,09:08:00,768190,13,,0,0,6270.60581552991,1,0
t_156489_b_2753_tn_0,,,768170,14,,0,0,7174.67543460801,0,0
t_156489_b_2753_tn_0,,,768171,15,,0,0,7576.23748258074,0,0
t_156489_b_2753_tn_0,09:13:00,09:13:00,768398,16,,0,0,8412.0396996057,1,0
t_156489_b_2753_tn_0,09:18:00,09:18:00,768395,17,,0,0,9740.90885249,1,0
t_156491_b_2753_tn_0,06:22:00,06:22:00,768396,1,,0,0,0,1,0
t_156491_b_2753_tn_0,,,768374,2,,0,0,451.548154048898,0,0
t_156491_b_2753_tn_0,,,768387,3,,0,0,983.444296481543,0,0
t_156491_b_2753_tn_0,,,768163,4,,0,0,1359.95533838243,0,0
t_156491_b_2753_tn_0,,,768164,5,,0,0,1701.29244187274,0,0
t_156491_b_2753_tn_0,06:26:00,06:26:00,768381,6,,0,0,1979.73186416588,1,0
t_156491_b_2753_tn_0,,,768377,7,,0,0,2615.02148713319,0,0
t_156491_b_2753_tn_0,,,768392,8,,0,0,2996.23352988773,0,0
t_156491_b_2753_tn_0,06:31:00,06:31:00,768165,9,,0,0,3370.23103599373,1,0
t_156491_b_2753_tn_0,,,768172,10,,0,0,3774.57372694896,0,0
t_156491_b_2753_tn_0,,,768187,11,,0,0,4351.46591100437,0,0
t_156491_b_2753_tn_0,,,768188,12,,0,0,5217.57925013163,0,0
t_156491_b_2753_tn_0,,,768189,13,,0,0,5676.71992379746,0,0
t_156491_b_2753_tn_0,06:35:00,06:35:00,768190,14,,0,0,6269.33491141539,1,0
t_156491_b_2753_tn_0,,,768170,15,,0,0,7173.40453049349,0,0
t_156491_b_2753_tn_0,,,768171,16,,0,0,7574.96657846623,0,0
t_156491_b_2753_tn_0,06:40:00,06:40:00,768398,17,,0,0,8410.76879549118,1,0
t_156491_b_2753_tn_0,06:45:00,06:45:00,768395,18,,0,0,9739.63794836,1,0
t_156492_b_2753_tn_0,18:00:00,18:00:00,768395,1,,0,0,0,0,0
t_156492_b_2753_tn_0,18:06:00,18:06:00,768346,2,,0,0,1528.86917125406,0,0
t_156492_b_2753_tn_0,,,768391,3,,0,0,2182.5810600238,0,0
t_156492_b_2753_tn_0,,,768386,4,,0,0,2713.07475786074,0,0
t_156492_b_2753_tn_0,,,768388,5,,0,0,3057.34968211005,0,0
t_156492_b_2753_tn_0,,,768378,6,,0,0,3402.24246237885,0,0
t_156492_b_2753_tn_0,18:11:00,18:11:00,768396,7,,0,0,3592.95486655556,0,0
t_156492_b_2753_tn_0,,,768374,8,,0,0,4044.50302060446,0,0
t_156492_b_2753_tn_0,,,768387,9,,0,0,4576.3991630371,0,0
t_156492_b_2753_tn_0,,,768163,10,,0,0,4952.91020493799,0,0
t_156492_b_2753_tn_0,,,768164,11,,0,0,5294.2473084283,0,0
t_156492_b_2753_tn_0,18:15:00,18:15:00,768381,12,,0,0,5572.68673072144,0,0
t_156492_b_2753_tn_0,,,768377,13,,0,0,6207.97635368874,0,0
t_156492_b_2753_tn_0,,,768392,14,,0,0,6589.18839644329,0,0
t_156492_b_2753_tn_0,,,768165,15,,0,0,6963.18590254928,0,0
t_156492_b_2753_tn_0,,,768172,16,,0,0,7367.52859350452,0,0
t_156492_b_2753_tn_0,,,768187,17,,0,0,7944.42077755992,0,0
t_156492_b_2753_tn_0,,,768188,18,,0,0,8810.53411668718,0,0
t_156492_b_2753_tn_0,,,768189,19,,0,0,9269.67479035301,0,0
t_156492_b_2753_tn_0,18:24:00,18:24:00,768190,20,,0,0,9862.28977797095,0,0
t_156492_b_2753_tn_0,,,768170,21,,0,0,10766.359397049,0,0
t_156492_b_2753_tn_0,,,768171,22,,0,0,11167.9214450218,0,0
t_156492_b_2753_tn_0,18:30:00,18:30:00,768398,23,,0,0,12003.72366203,0,0
t_156493_b_2753_tn_0,17:30:00,17:30:00,768395,1,,0,0,0,0,0
t_156493_b_2753_tn_0,17:36:00,17:36:00,768346,2,,0,0,1528.86917125406,0,0
t_156493_b_2753_tn_0,,,768391,3,,0,0,2182.5810600238,0,0
t_156493_b_2753_tn_0,,,768386,4,,0,0,2713.07475786074,0,0
t_156493_b_2753_tn_0,,,768388,5,,0,0,3057.34968211005,0,0
t_156493_b_2753_tn_0,,,768378,6,,0,0,3402.24246237885,0,0
t_156493_b_2753_tn_0,17:41:00,17:41:00,768396,7,,0,0,3592.95486655556,0,0
t_156493_b_2753_tn_0,,,768374,8,,0,0,4044.50302060446,0,0
t_156493_b_2753_tn_0,,,768387,9,,0,0,4576.3991630371,0,0
t_156493_b_2753_tn_0,,,768163,10,,0,0,4952.91020493799,0,0
t_156493_b_2753_tn_0,,,768164,11,,0,0,5294.2473084283,0,0
t_156493_b_2753_tn_0,17:45:00,17:45:00,768381,12,,0,0,5572.68673072144,0,0
t_156493_b_2753_tn_0,,,768377,13,,0,0,6207.97635368874,0,0
t_156493_b_2753_tn_0,,,768392,14,,0,0,6589.18839644329,0,0
t_156493_b_2753_tn_0,17:53:00,17:53:00,768193,15,,0,0,7635.13325634981,0,0
t_156493_b_2753_tn_0,,,768401,16,,0,0,8326.71129625747,0,0
t_156493_b_2753_tn_0,17:56:00,17:56:00,768165,17,,0,0,8574.14333592479,0,0
t_156493_b_2753_tn_0,,,768172,18,,0,0,8978.48602688002,0,0
t_156493_b_2753_tn_0,,,768187,19,,0,0,9555.37821093543,0,0
t_156493_b_2753_tn_0,,,768188,20,,0,0,10421.4915500627,0,0
t_156493_b_2753_tn_0,,,768189,21,,0,0,10880.6322237285,0,0
t_156493_b_2753_tn_0,18:00:00,18:00:00,768190,22,,0,0,11473.2472113465,0,0
t_156493_b_2753_tn_0,,,768170,23,,0,0,12377.3168304246,0,0
t_156493_b_2753_tn_0,,,768171,24,,0,0,12778.8788783973,0,0
t_156493_b_2753_tn_0,18:05:00,18:05:00,768398,25,,0,0,13614.68109542,0,0
t_156494_b_2753_tn_1,07:40:00,07:40:00,768395,1,,0,0,0,0,0
t_156494_b_2753_tn_1,07:46:00,07:46:00,768161,2,,0,0,1530.81160874644,0,0
t_156494_b_2753_tn_1,,,768391,3,,0,0,2131.16604402705,0,0
t_156494_b_2753_tn_1,,,768386,4,,0,0,2661.32425909147,0,0
t_156494_b_2753_tn_1,,,768388,5,,0,0,3005.59918334078,0,0
t_156494_b_2753_tn_1,07:51:00,07:51:00,768378,6,,0,0,3350.49196360958,0,0
t_156494_b_2753_tn_1,,,768384,7,,0,0,3854.99979854075,0,0
t_156494_b_2753_tn_1,,,768174,8,,0,0,5060.05218871199,0,0
t_156494_b_2753_tn_1,,,768382,9,,0,0,5746.45753715212,0,0
t_156494_b_2753_tn_1,,,768175,10,,0,0,6070.76635496334,0,0
t_156494_b_2753_tn_1,07:59:00,07:59:00,768373,11,,0,0,6799.50597997975,0,0
t_156494_b_2753_tn_1,,,768176,12,,0,0,7261.58675146354,0,0
t_156494_b_2753_tn_1,,,768405,13,,0,0,7716.93149691622,0,0
t_156494_b_2753_tn_1,,,768408,14,,0,0,8570.60339293595,0,0
t_156494_b_2753_tn_1,08:04:00,08:04:00,781915,15,,0,0,9391.20408934475,0,0
t_156494_b_2753_tn_1,,,768177,16,,0,0,9516.02082939042,0,0
t_156494_b_2753_tn_1,,,768178,17,,0,0,9852.59345801187,0,0
t_156494_b_2753_tn_1,,,768411,18,,0,0,10216.6434730778,0,0
t_156494_b_2753_tn_1,,,768179,19,,0,0,10857.7611281826,0,0
t_156494_b_2753_tn_1,,,768412,20,,0,0,12120.8623818982,0,0
t_156494_b_2753_tn_1,08:11:00,08:11:00,768409,21,,0,0,12613.0430262485,0,0
t_156494_b_2753_tn_1,,,768414,22,,0,0,12970.5671452516,0,0
t_156494_b_2753_tn_1,,,768413,23,,0,0,13289.4470446062,0,0
t_156494_b_2753_tn_1,,,768415,24,,0,0,13783.3267522626,0,0
t_156494_b_2753_tn_1,08:18:00,08:18:00,768161,25,,0,0,14369.4293968954,0,0
t_156494_b_2753_tn_1,08:24:00,08:24:00,768395,26,,0,0,15735.29988223,0,0
t_156494_b_2753_tn_10,16:40:00,16:40:00,768395,1,,0,0,0,0,0
t_156494_b_2753_tn_10,16:46:00,16:46:00,768161,2,,0,0,1530.81160874644,0,0
t_156494_b_2753_tn_10,,,768391,3,,0,0,2131.16604402705,0,0
t_156494_b_2753_tn_10,,,768386,4,,0,0,2661.32425909147,0,0
t_156494_b_2753_tn_10,,,768388,5,,0,0,3005.59918334078,0,0
t_156494_b_2753_tn_10,16:51:00,16:51:00,768378,6,,0,0,3350.49196360958,0,0
t_156494_b_2753_tn_10,,,768384,7,,0,0,3854.99979854075,0,0
t_156494_b_2753_tn_10,,,768174,8,,0,0,5060.05218871199,0,0
t_156494_b_2753_tn_10,,,768382,9,,0,0,5746.45753715212,0,0
t_156494_b_2753_tn_10,,,768175,10,,0,0,6070.76635496334,0,0
t_156494_b_2753_tn_10,16:59:00,16:59:00,768373,11,,0,0,6799.50597997975,0,0
t_156494_b_2753_tn_10,,,768176,12,,0,0,7261.58675146354,0,0
t_156494_b_2753_tn_10,,,768405,13,,0,0,7716.93149691622,0,0
t_156494_b_2753_tn_10,,,768408,14,,0,0,8570.60339293595,0,0
t_156494_b_2753_tn_10,17:04:00,17:04:00,781915,15,,0,0,9391.20408934475,0,0
t_156494_b_2753_tn_10,,,768177,16,,0,0,9516.02082939042,0,0
t_156494_b_2753_tn_10,,,768178,17,,0,0,9852.59345801187,0,0
t_156494_b_2753_tn_10,,,768411,18,,0,0,10216.6434730778,0,0
t_156494_b_2753_tn_10,,,768179,19,,0,0,10857.7611281826,0,0
t_156494_b_2753_tn_10,,,768412,20,,0,0,12120.8623818982,0,0
t_156494_b_2753_tn_10,17:11:00,17:11:00,768409,21,,0,0,12613.0430262485,0,0
t_156494_b_2753_tn_10,,,768414,22,,0,0,12970.5671452516,0,0
t_156494_b_2753_tn_10,,,768413,23,,0,0,13289.4470446062,0,0
t_156494_b_2753_tn_10,,,768415,24,,0,0,13783.3267522626,0,0
t_156494_b_2753_tn_10,17:18:00,17:18:00,768161,25,,0,0,14369.4293968954,0,0
t_156494_b_2753_tn_10,17:24:00,17:24:00,768395,26,,0,0,15735.29988223,0,0
t_156494_b_2753_tn_11,17:40:00,17:40:00,768395,1,,0,0,0,0,0
t_156494_b_2753_tn_11,17:46:00,17:46:00,768161,2,,0,0,1530.81160874644,0,0
t_156494_b_2753_tn_11,,,768391,3,,0,0,2131.16604402705,0,0
t_156494_b_2753_tn_11,,,768386,4,,0,0,2661.32425909147,0,0
t_156494_b_2753_tn_11,,,768388,5,,0,0,3005.59918334078,0,0
t_156494_b_2753_tn_11,17:51:00,17:51:00,768378,6,,0,0,3350.49196360958,0,0
t_156494_b_2753_tn_11,,,768384,7,,0,0,3854.99979854075,0,0
t_156494_b_2753_tn_11,,,768174,8,,0,0,5060.05218871199,0,0
t_156494_b_2753_tn_11,,,768382,9,,0,0,5746.45753715212,0,0
t_156494_b_2753_tn_11,,,768175,10,,0,0,6070.76635496334,0,0
t_156494_b_2753_tn_11,17:59:00,17:59:00,768373,11,,0,0,6799.50597997975,0,0
t_156494_b_2753_tn_11,,,768176,12,,0,0,7261.58675146354,0,0
t_156494_b_2753_tn_11,,,768405,13,,0,0,7716.93149691622,0,0
