trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"RTD6055431","7:56:00","7:56:00","12011386","6",,"0","0",,1
"RTD6055431","8:00:00","8:00:00","12011322","7",,"0","0",,1
"RTD6055431","8:04:00","8:04:00","12011347","8",,"0","0",,1
"RTD6055431","8:09:00","8:09:00","12011445","9",,"0","0",,1
"RTD6055431","8:14:00","8:14:00","12135124","10",,"0","0",,1
"RTD6055496","8:00:00","8:00:00","12135125","1",,"0","0",,1
"RTD6055496","8:10:00","8:10:00","12011430","2",,"0","0",,1
"RTD6055496","8:15:00","8:15:00","12011377","3",,"0","0",,1
"RTD6055496","8:18:00","8:18:00","1537439","4",,"0","0",,1
"RTD6055496","8:22:00","8:22:00","12011431","5",,"0","0",,1
"RTD6055496","8:26:00","8:26:00","12011386","6",,"0","0",,1
"RTD6055496","8:30:00","8:30:00","12011322","7",,"0","0",,1
"RTD6055496","8:34:00","8:34:00","12011347","8",,"0","0",,1
"RTD6055496","8:39:00","8:39:00","12011445","9",,"0","0",,1
"RTD6055496","8:44:00","8:44:00","12135124","10",,"0","0",,1
"RTD6055432","8:00:00","8:00:00","12135125","1",,"0","0",,1
"RTD6055432","8:10:00","8:10:00","12011430","2",,"0","0",,1
"RTD6055432","8:15:00","8:15:00","12011377","3",,"0","0",,1
"RTD6055432","8:18:00","8:18:00","1537439","4",,"0","0",,1
"RTD6055432","8:22:00","8:22:00","12011431","5",,"0","0",,1
"RTD6055432","8:26:00","8:26:00","12011386","6",,"0","0",,1
"RTD6055432","8:30:00","8:30:00","12011322","7",,"0","0",,1
"RTD6055432","8:34:00","8:34:00","12011347","8",,"0","0",,1
"RTD6055432","8:39:00","8:39:00","12011445","9",,"0","0",,1
"RTD6055432","8:44:00","8:44:00","12135124","10",,"0","0",,1
"RTD6055497","8:30:00","8:30:00","12135125","1",,"0","0",,1
"RTD6055497","8:40:00","8:40:00","12011430","2",,"0","0",,1
"RTD6055497","8:45:00","8:45:00","12011377","3",,"0","0",,1
"RTD6055497","8:48:00","8:48:00","1537439","4",,"0","0",,1
"RTD6055497","8:52:00","8:52:00","12011431","5",,"0","0",,1
"RTD6055497","8:56:00","8:56:00","12011386","6",,"0","0",,1
"RTD6055497","9:00:00","9:00:00","12011322","7",,"0","0",,1
"RTD6055497","9:04:00","9:04:00","12011347","8",,"0","0",,1
"RTD6055497","9:09:00","9:09:00","12011445","9",,"0","0",,1
"RTD6055497","9:14:00","9:14:00","12135124","10",,"0","0",,1
"RTD6055433","8:30:00","8:30:00","12135125","1",,"0","0",,1
"RTD6055433","8:40:00","8:40:00","12011430","2",,"0","0",,1
"RTD6055433","8:45:00","8:45:00","12011377","3",,"0","0",,1
"RTD6055433","8:48:00","8:48:00","1537439","4",,"0","0",,1
"RTD6055433","8:52:00","8:52:00","12011431","5",,"0","0",,1
"RTD6055433","8:56:00","8:56:00","12011386","6",,"0","0",,1
"RTD6055433","9:00:00","9:00:00","12011322","7",,"0","0",,1
"RTD6055433","9:04:00","9:04:00","12011347","8",,"0","0",,1
"RTD6055433","9:09:00","9:09:00","12011445","9",,"0","0",,1
"RTD6055433","9:14:00","9:14:00","12135124","10",,"0","0",,1
"RTD6055498","9:00:00","9:00:00","12135125","1",,"0","0",,1
"RTD6055498","9:10:00","9:10:00","12011430","2",,"0","0",,1
"RTD6055498","9:15:00","9:15:00","12011377","3",,"0","0",,1
"RTD6055498","9:18:00","9:18:00","1537439","4",,"0","0",,1
"RTD6055498","9:22:00","9:22:00","12011431","5",,"0","0",,1
"RTD6055498","9:26:00","9:26:00","12011386","6",,"0","0",,1
"RTD6055498","9:30:00","9:30:00","12011322","7",,"0","0",,1
"RTD6055498","9:34:00","9:34:00","12011347","8",,"0","0",,1
"RTD6055498","9:39:00","9:39:00","12011445","9",,"0","0",,1
"RTD6055498","9:44:00","9:44:00","12135124","10",,"0","0",,1
"RTD6055434","9:00:00","9:00:00","12135125","1",,"0","0",,1
"RTD6055434","9:10:00","9:10:00","12011430","2",,"0","0",,1
"RTD6055434","9:15:00","9:15:00","12011377","3",,"0","0",,1
"RTD6055434","9:18:00","9:18:00","1537439","4",,"0","0",,1
"RTD6055434","9:22:00","9:22:00","12011431","5",,"0","0",,1
"RTD6055434","9:26:00","9:26:00","12011386","6",,"0","0",,1
"RTD6055434","9:30:00","9:30:00","12011322","7",,"0","0",,1
"RTD6055434","9:34:00","9:34:00","12011347","8",,"0","0",,1
"RTD6055434","9:39:00","9:39:00","12011445","9",,"0","0",,1
"RTD6055434","9:44:00","9:44:00","12135124","10",,"0","0",,1
"RTD6055499","9:30:00","9:30:00","12135125","1",,"0","0",,1
"RTD6055499","9:40:00","9:40:00","12011430","2",,"0","0",,1
"RTD6055499","9:45:00","9:45:00","12011377","3",,"0","0",,1
"RTD6055499","9:48:00","9:48:00","1537439","4",,"0","0",,1
"RTD6055499","9:52:00","9:52:00","12011431","5",,"0","0",,1
"RTD6055499","9:56:00","9:56:00","12011386","6",,"0","0",,1
"RTD6055499","10:00:00","10:00:00","12011322","7",,"0","0",,1
"RTD6055499","10:04:00","10:04:00","12011347","8",,"0","0",,1
"RTD6055499","10:09:00","10:09:00","12011445","9",,"0","0",,1
"RTD6055499","10:14:00","10:14:00","12135124","10",,"0","0",,1
"RTD6055435","9:30:00","9:30:00","12135125","1",,"0","0",,1
"RTD6055435","9:40:00","9:40:00","12011430","2",,"0","0",,1
"RTD6055435","9:45:00","9:45:00","12011377","3",,"0","0",,1
"RTD6055435","9:48:00","9:48:00","1537439","4",,"0","0",,1
"RTD6055435","9:52:00","9:52:00","12011431","5",,"0","0",,1
