route_id,service_id,trip_id,trip_headsign,block_id,shape_id,trip_index,trp_time_end,trp_place_end,trp_place_end_descr,trp_trip_ST,trp_block,trp_operating_days
66-119,20182D-vs20182D-Weekday-08,3426854-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587734,660009,6405,10:18:00,cpmal1,"Capitola Mall Lane 1",0,3504,
66-119,20182D-vs20182D-Weekday-08,3426855-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587746,660009,6406,09:18:00,cpmal1,"Capitola Mall Lane 1",0,6601,
66-119,20182D-vs20182D-Weekday-08,3426856-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587748,660009,6407,08:15:00,cpmal1,"Capitola Mall Lane 1",0,6801,
66-119,20182D-vs20182D-Weekday-08,3426857-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587751,660007,6408,15:42:00,scmc,"Santa Cruz Metro Center",0,3508,
66-119,20182D-vs20182D-Weekday-08,3426858-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587730,660007,6409,14:37:00,scmc,"Santa Cruz Metro Center",0,3501,
66-119,20182D-vs20182D-Weekday-08,3426859-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587750,660007,6410,13:37:00,scmc,"Santa Cruz Metro Center",0,6803,
66-119,20182D-vs20182D-Weekday-08,3426860-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587753,660007,6411,12:33:00,scmc,"Santa Cruz Metro Center",0,6602,
66-119,20182D-vs20182D-Weekday-08,3426861-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587746,660009,6412,07:15:00,cpmal1,"Capitola Mall Lane 1",0,6601,
66-119,20182D-vs20182D-Weekday-08,3426862-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th - Capitola Mall",587749,660009,6413,11:18:00,cpmal1,"Capitola Mall Lane 1",0,5501,
66-119,20182D-vs20182D-Weekday-08,3426863-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587741,660007,6414,21:40:00,scmc,"Santa Cruz Metro Center",0,7901,
66-119,20182D-vs20182D-Weekday-08,3426864-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587741,660007,6415,20:10:00,scmc,"Santa Cruz Metro Center",0,7901,
66-119,20182D-vs20182D-Weekday-08,3426865-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587753,660007,6416,17:45:00,scmc,"Santa Cruz Metro Center",0,6602,
66-119,20182D-vs20182D-Weekday-08,3426866-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587749,660007,6417,10:33:00,scmc,"Santa Cruz Metro Center",0,5501,
66-119,20182D-vs20182D-Weekday-08,3426867-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587750,660007,6418,11:33:00,scmc,"Santa Cruz Metro Center",0,6803,
66-119,20182D-vs20182D-Weekday-08,3426868-20182D-vs20182D-Weekday-08,"66 - Live Oak via 17th-Santa Cruz Metro",587743,660007,6419,18:50:00,scmc,"Santa Cruz Metro Center",0,7202,
71-119,20182D-vs20182D-Weekday-08,3426869-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587814,710012,6420,21:55:00,wtc,"Watsonville Transit Center",0,6901,
71-119,20182D-vs20182D-Weekday-08,3426870-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587827,710016,6421,22:50:00,scmc,"Santa Cruz Metro Center",0,7113,
55-119,20182D-vs20182D-Weekday-08,3426871-20182D-vs20182D-Weekday-08,"55 - Cabrillo / Rio Del Mar",587730,550010,6422,13:30:00,cpmal,"Capitola Mall",0,3501,
55-119,20182D-vs20182D-Weekday-08,3426872-20182D-vs20182D-Weekday-08,"55 - Cabrillo / Rio Del Mar",587734,550010,6423,11:30:00,cpmal,"Capitola Mall",0,3504,
55-119,20182D-vs20182D-Weekday-08,3426873-20182D-vs20182D-Weekday-08,"55 - Rio Del Mar",587749,550009,6424,09:40:00,cpmal,"Capitola Mall",0,5501,
68-119,20182D-vs20182D-Weekday-08,3426874-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - Capitola Mall",587750,680011,6425,10:48:00,cpmal1,"Capitola Mall Lane 1",0,6803,
68-119,20182D-vs20182D-Weekday-08,3426875-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - SC Metro",587749,680012,6426,08:00:00,scmc,"Santa Cruz Metro Center",0,5501,
68-119,20182D-vs20182D-Weekday-08,3426876-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - Capitola Mall",587730,680011,6427,18:48:00,cpmal1,"Capitola Mall Lane 1",0,3501,
68-119,20182D-vs20182D-Weekday-08,3426877-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - Capitola Mall",587730,680011,6428,16:48:00,cpmal1,"Capitola Mall Lane 1",0,3501,
68-119,20182D-vs20182D-Weekday-08,3426878-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - Capitola Mall",587751,680011,6429,14:48:00,cpmal1,"Capitola Mall Lane 1",0,3508,
68-119,20182D-vs20182D-Weekday-08,3426879-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - SC Metro",587752,680012,6430,17:03:00,scmc,"Santa Cruz Metro Center",0,6804,
68-119,20182D-vs20182D-Weekday-08,3426880-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - SC Metro",587752,680012,6431,19:05:00,scmc,"Santa Cruz Metro Center",0,6804,
68-119,20182D-vs20182D-Weekday-08,3426881-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - Capitola Mall",587747,680011,6432,08:45:00,cpmal1,"Capitola Mall Lane 1",0,6802,
68-119,20182D-vs20182D-Weekday-08,3426882-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - SC Metro",587750,680012,6433,15:03:00,scmc,"Santa Cruz Metro Center",0,6803,
71-119,20182D-vs20182D-Weekday-08,3426883-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587770,710012,6434,24:55:00,wtc,"Watsonville Transit Center",0,3512,
71-119,20182D-vs20182D-Weekday-08,3426884-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587822,710011,6435,19:35:00,wtc,"Watsonville Transit Center",0,7105,
71-119,20182D-vs20182D-Weekday-08,3426885-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587814,710011,6436,18:45:00,wtc,"Watsonville Transit Center",0,6901,
71-119,20182D-vs20182D-Weekday-08,3426886-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587802,710011,6437,17:45:00,wtc,"Watsonville Transit Center",0,7112,
55-119,20182D-vs20182D-Weekday-08,3426887-20182D-vs20182D-Weekday-08,"55 - Rio Del Mar",587753,550009,6438,14:40:00,cpmal,"Capitola Mall",0,6602,
55-119,20182D-vs20182D-Weekday-08,3426888-20182D-vs20182D-Weekday-08,"55 - Cabrillo / Rio Del Mar",587749,550010,6439,12:30:00,cpmal,"Capitola Mall",0,5501,
55-119,20182D-vs20182D-Weekday-08,3426889-20182D-vs20182D-Weekday-08,"55 - Cabrillo / Rio Del Mar",587746,550010,6440,10:30:00,cpmal,"Capitola Mall",0,6601,
55-119,20182D-vs20182D-Weekday-08,3426890-20182D-vs20182D-Weekday-08,"55 - Cabrillo / Rio Del Mar",587753,550010,6441,16:30:00,cpmal,"Capitola Mall",0,6602,
68-119,20182D-vs20182D-Weekday-08,3426891-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - SC Metro",587753,680012,6442,11:00:00,scmc,"Santa Cruz Metro Center",0,6602,
68-119,20182D-vs20182D-Weekday-08,3426892-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - SC Metro",587748,680012,6443,09:00:00,scmc,"Santa Cruz Metro Center",0,6801,
68-119,20182D-vs20182D-Weekday-08,3426893-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - SC Metro",587750,680012,6444,10:00:00,scmc,"Santa Cruz Metro Center",0,6803,
68-119,20182D-vs20182D-Weekday-08,3426894-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - Capitola Mall",587752,680011,6445,17:48:00,cpmal1,"Capitola Mall Lane 1",0,6804,
68-119,20182D-vs20182D-Weekday-08,3426895-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - Capitola Mall",587750,680011,6446,15:48:00,cpmal1,"Capitola Mall Lane 1",0,6803,
68-119,20182D-vs20182D-Weekday-08,3426896-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - SC Metro",587730,680012,6447,16:03:00,scmc,"Santa Cruz Metro Center",0,3501,
68-119,20182D-vs20182D-Weekday-08,3426897-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - SC Metro",587730,680012,6448,18:05:00,scmc,"Santa Cruz Metro Center",0,3501,
68-119,20182D-vs20182D-Weekday-08,3426898-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - Capitola Mall",587748,680011,6449,09:45:00,cpmal1,"Capitola Mall Lane 1",0,6801,
68-119,20182D-vs20182D-Weekday-08,3426899-20182D-vs20182D-Weekday-08,"68 - Broadway - Portola - Capitola Mall",587747,680011,6450,07:40:00,cpmal1,"Capitola Mall Lane 1",0,6802,
71-119,20182D-vs20182D-Weekday-08,3426900-20182D-vs20182D-Weekday-08,"71 - Watsonville via Clifford",587802,710012,6451,23:55:00,wtc,"Watsonville Transit Center",0,7112,
71-119,20182D-vs20182D-Weekday-08,3426901-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587819,710011,6452,20:25:00,wtc,"Watsonville Transit Center",0,6905,
71-119,20182D-vs20182D-Weekday-08,3426902-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587808,710011,6453,14:35:00,wtc,"Watsonville Transit Center",0,7109,
71-119,20182D-vs20182D-Weekday-08,3426903-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587805,710011,6454,12:35:00,wtc,"Watsonville Transit Center",0,7102,
71-119,20182D-vs20182D-Weekday-08,3426904-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587825,710011,6455,10:30:00,wtc,"Watsonville Transit Center",0,7106,
71-119,20182D-vs20182D-Weekday-08,3426905-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587821,710011,6456,08:30:00,wtc,"Watsonville Transit Center",0,1901,
71-119,20182D-vs20182D-Weekday-08,3426906-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587805,710015,6457,07:15:00,scmc,"Santa Cruz Metro Center",0,7102,
71-119,20182D-vs20182D-Weekday-08,3426907-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587805,710016,6458,11:00:00,scmc,"Santa Cruz Metro Center",0,7102,
71-119,20182D-vs20182D-Weekday-08,3426908-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587822,710015,6459,21:20:00,scmc,"Santa Cruz Metro Center",0,7105,
71-119,20182D-vs20182D-Weekday-08,3426909-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587802,710015,6460,19:25:00,scmc,"Santa Cruz Metro Center",0,7112,
71-119,20182D-vs20182D-Weekday-08,3426910-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587813,710015,6461,17:35:00,scmc,"Santa Cruz Metro Center",0,7101,
71-119,20182D-vs20182D-Weekday-08,3426911-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587810,710015,6462,15:35:00,scmc,"Santa Cruz Metro Center",0,7104,
71-119,20182D-vs20182D-Weekday-08,3426912-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587824,710015,6463,13:25:00,scmc,"Santa Cruz Metro Center",0,9101,
71-119,20182D-vs20182D-Weekday-08,3426913-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587804,710015,6464,11:25:00,scmc,"Santa Cruz Metro Center",0,7103,
71-119,20182D-vs20182D-Weekday-08,3426914-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587823,710015,6465,09:25:00,scmc,"Santa Cruz Metro Center",0,6903,
35-119,20182D-vs20182D-Weekday-08,3426915-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587730,350042,6466,06:20:00,scmc,"Santa Cruz Metro Center",0,3501,
35-119,20182D-vs20182D-Weekday-08,3426916-20182D-vs20182D-Weekday-08,"35 - Santa Cruz Metro via Glen Arbor",587744,350061,6467,16:15:00,scmc,"Santa Cruz Metro Center",0,3507,
35A-119,20182D-vs20182D-Weekday-08,3426917-20182D-vs20182D-Weekday-08,"35A - Glen Arbor - Country Club",587744,35A0035,6468,15:00:00,cnclb,"Country Club",0,3507,
71-119,20182D-vs20182D-Weekday-08,3426918-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587813,710011,6469,15:40:00,wtc,"Watsonville Transit Center",0,7101,
71-119,20182D-vs20182D-Weekday-08,3426919-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587807,710011,6470,13:35:00,wtc,"Watsonville Transit Center",0,7108,
71-119,20182D-vs20182D-Weekday-08,3426920-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587810,710011,6471,11:30:00,wtc,"Watsonville Transit Center",0,7104,
71-119,20182D-vs20182D-Weekday-08,3426921-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587804,710011,6472,09:30:00,wtc,"Watsonville Transit Center",0,7103,
71-119,20182D-vs20182D-Weekday-08,3426922-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587824,710016,6473,06:44:00,scmc,"Santa Cruz Metro Center",0,9101,
71-119,20182D-vs20182D-Weekday-08,3426923-20182D-vs20182D-Weekday-08,"71 - Watsonville via Crestview",587818,710011,6474,16:45:00,wtc,"Watsonville Transit Center",0,1604,
71-119,20182D-vs20182D-Weekday-08,3426924-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Clifford",587819,710016,6475,21:50:00,scmc,"Santa Cruz Metro Center",0,6905,
71-119,20182D-vs20182D-Weekday-08,3426925-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587814,710015,6476,20:20:00,scmc,"Santa Cruz Metro Center",0,6901,
71-119,20182D-vs20182D-Weekday-08,3426926-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587818,710015,6477,18:35:00,scmc,"Santa Cruz Metro Center",0,1604,
71-119,20182D-vs20182D-Weekday-08,3426927-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587808,710015,6478,16:35:00,scmc,"Santa Cruz Metro Center",0,7109,
71-119,20182D-vs20182D-Weekday-08,3426928-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587757,710015,6479,14:25:00,scmc,"Santa Cruz Metro Center",0,7107,
71-119,20182D-vs20182D-Weekday-08,3426929-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587825,710015,6480,12:25:00,scmc,"Santa Cruz Metro Center",0,7106,
71-119,20182D-vs20182D-Weekday-08,3426930-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587813,710015,6481,10:25:00,scmc,"Santa Cruz Metro Center",0,7101,
71-119,20182D-vs20182D-Weekday-08,3426931-20182D-vs20182D-Weekday-08,"71 - Santa Cruz via Crestview",587822,710015,6482,08:40:00,scmc,"Santa Cruz Metro Center",0,7105,
69W-119,20182D-vs20182D-Weekday-08,3426932-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587812,69W0008,6483,10:25:00,scmc,"Santa Cruz Metro Center",0,6902,
69W-119,20182D-vs20182D-Weekday-08,3426933-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587814,69W0008,6484,07:25:00,scmc,"Santa Cruz Metro Center",0,6901,
69A-119,20182D-vs20182D-Weekday-08,3426934-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Santa Cruz Metro",587804,69A0006,6485,08:00:00,scmc,"Santa Cruz Metro Center",0,7103,
69A-119,20182D-vs20182D-Weekday-08,3426935-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Santa Cruz Metro",587817,69A0006,6486,09:10:00,scmc,"Santa Cruz Metro Center",0,0401,
69W-119,20182D-vs20182D-Weekday-08,3426936-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587819,69W0008,6487,09:25:00,scmc,"Santa Cruz Metro Center",0,6905,
69A-119,20182D-vs20182D-Weekday-08,3426937-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Santa Cruz Metro",587814,69A0006,6488,10:00:00,scmc,"Santa Cruz Metro Center",0,6901,
69A-119,20182D-vs20182D-Weekday-08,3426938-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Santa Cruz Metro",587826,69A0006,6489,10:55:00,scmc,"Santa Cruz Metro Center",0,2001,
69W-119,20182D-vs20182D-Weekday-08,3426939-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587816,69W0008,6490,11:25:00,scmc,"Santa Cruz Metro Center",0,6904,
69A-119,20182D-vs20182D-Weekday-08,3426940-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Santa Cruz Metro",587819,69A0006,6491,11:55:00,scmc,"Santa Cruz Metro Center",0,6905,
69W-119,20182D-vs20182D-Weekday-08,3426941-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587823,69W0008,6492,12:25:00,scmc,"Santa Cruz Metro Center",0,6903,
69A-119,20182D-vs20182D-Weekday-08,3426942-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Watsonville TC",587821,69A0005,6493,11:07:00,wtc,"Watsonville Transit Center",0,1901,
69W-119,20182D-vs20182D-Weekday-08,3426943-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587814,69W0008,6494,13:30:00,scmc,"Santa Cruz Metro Center",0,6901,
69A-119,20182D-vs20182D-Weekday-08,3426944-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Watsonville TC",587812,69A0005,6495,12:07:00,wtc,"Watsonville Transit Center",0,6902,
69W-119,20182D-vs20182D-Weekday-08,3426945-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587822,69W0008,6496,14:30:00,scmc,"Santa Cruz Metro Center",0,7105,
69W-119,20182D-vs20182D-Weekday-08,3426946-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587819,69W0008,6497,15:30:00,scmc,"Santa Cruz Metro Center",0,6905,
69W-119,20182D-vs20182D-Weekday-08,3426947-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587821,69W0008,6498,16:30:00,scmc,"Santa Cruz Metro Center",0,1901,
69A-119,20182D-vs20182D-Weekday-08,3426948-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Santa Cruz Metro",587814,69A0006,6499,17:00:00,scmc,"Santa Cruz Metro Center",0,6901,
69W-119,20182D-vs20182D-Weekday-08,3426949-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587809,69W0008,6500,17:40:00,scmc,"Santa Cruz Metro Center",0,6906,
69A-119,20182D-vs20182D-Weekday-08,3426950-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Santa Cruz Metro",587822,69A0006,6501,18:00:00,scmc,"Santa Cruz Metro Center",0,7105,
69W-119,20182D-vs20182D-Weekday-08,3426951-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587812,69W0008,6502,18:35:00,scmc,"Santa Cruz Metro Center",0,6902,
69A-119,20182D-vs20182D-Weekday-08,3426952-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Santa Cruz Metro",587825,69A0006,6503,18:55:00,scmc,"Santa Cruz Metro Center",0,7106,
69W-119,20182D-vs20182D-Weekday-08,3426953-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587816,69W0008,6504,19:30:00,scmc,"Santa Cruz Metro Center",0,6904,
69W-119,20182D-vs20182D-Weekday-08,3426954-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587824,69W0008,6505,20:20:00,scmc,"Santa Cruz Metro Center",0,9101,
69W-119,20182D-vs20182D-Weekday-08,3426955-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587801,69W0008,6506,21:20:00,scmc,"Santa Cruz Metro Center",0,7110,
69W-119,20182D-vs20182D-Weekday-08,3426956-20182D-vs20182D-Weekday-08,"69W - Cabrillo College-Santa Cruz Metro",587802,69W0008,6507,22:20:00,scmc,"Santa Cruz Metro Center",0,7112,
69A-119,20182D-vs20182D-Weekday-08,3426957-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Watsonville TC",587816,69A0005,6508,10:07:00,wtc,"Watsonville Transit Center",0,6904,
69W-119,20182D-vs20182D-Weekday-08,3426958-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587823,69W0005,6509,07:37:00,wtc,"Watsonville Transit Center",0,6903,
69A-119,20182D-vs20182D-Weekday-08,3426959-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Watsonville TC",587819,69A0005,6510,08:07:00,wtc,"Watsonville Transit Center",0,6905,
69W-119,20182D-vs20182D-Weekday-08,3426960-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587814,69W0005,6511,08:37:00,wtc,"Watsonville Transit Center",0,6901,
69A-119,20182D-vs20182D-Weekday-08,3426961-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Watsonville TC",587812,69A0005,6512,09:07:00,wtc,"Watsonville Transit Center",0,6902,
69W-119,20182D-vs20182D-Weekday-08,3426962-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587826,69W0005,6513,09:37:00,wtc,"Watsonville Transit Center",0,2001,
69W-119,20182D-vs20182D-Weekday-08,3426963-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587819,69W0005,6514,10:37:00,wtc,"Watsonville Transit Center",0,6905,
69W-119,20182D-vs20182D-Weekday-08,3426964-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587824,69W0005,6515,21:37:00,wtc,"Watsonville Transit Center",0,9101,
69W-119,20182D-vs20182D-Weekday-08,3426965-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587814,69W0005,6516,11:37:00,wtc,"Watsonville Transit Center",0,6901,
69W-119,20182D-vs20182D-Weekday-08,3426966-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587822,69W0005,6517,12:40:00,wtc,"Watsonville Transit Center",0,7105,
69W-119,20182D-vs20182D-Weekday-08,3426967-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587757,69W0005,6518,20:37:00,wtc,"Watsonville Transit Center",0,7107,
69W-119,20182D-vs20182D-Weekday-08,3426968-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587819,69W0005,6519,13:40:00,wtc,"Watsonville Transit Center",0,6905,
69W-119,20182D-vs20182D-Weekday-08,3426969-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587821,69W0005,6520,14:40:00,wtc,"Watsonville Transit Center",0,1901,
69W-119,20182D-vs20182D-Weekday-08,3426970-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587815,69W0005,6521,19:40:00,wtc,"Watsonville Transit Center",0,1902,
69W-119,20182D-vs20182D-Weekday-08,3426971-20182D-vs20182D-Weekday-08,"69W - Cabrillo College - Watsonville TC",587809,69W0005,6522,15:45:00,wtc,"Watsonville Transit Center",0,6906,
69A-119,20182D-vs20182D-Weekday-08,3426972-20182D-vs20182D-Weekday-08,"69A - Capitola Road - Watsonville TC",587822,69A0005,6523,16:15:00,wtc,"Watsonville Transit Center",0,7105,
