timetable_id,route_id,direction_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_label,service_notes,direction_label,orientation
217,1704,,20180101,20180101,1,1,1,1,1,1,1,Katella Line,Disney Hours 9-11 (All days of week),,horizontal
218,1704,,20180102,20180107,1,1,1,1,1,1,1,Katella Line,Disney Hours 8-12 (All days of week),,horizontal
219,1704,,20180108,20180111,1,1,1,1,1,1,1,Katella Line,Disney Hours 9-9 (All days of week),,horizontal
220,1704,,20180112,20180112,1,1,1,1,1,1,1,Katella Line,Disney Hours 9-12 (All days of week),,horizontal
221,1704,,20180113,20180114,1,1,1,1,1,1,1,Katella Line,Disney Hours 8-12 (All days of week),,horizontal
222,1704,,20180115,20180115,1,1,1,1,1,1,1,Katella Line,Disney Hours 8-11 (All days of week),,horizontal
223,1704,,20180116,20180117,1,1,1,1,1,1,1,Katella Line,Disney Hours 10-9 (All days of week),,horizontal
224,1704,,20180118,20180118,1,1,1,1,1,1,1,Katella Line,Disney Hours 10-8 (All days of week),,horizontal
225,1704,,20180119,20180119,1,1,1,1,1,1,1,Katella Line,Disney Hours 9-11 (All days of week),,horizontal
226,1704,,20180120,20180121,1,1,1,1,1,1,1,Katella Line,Disney Hours 8-12 (All days of week),,horizontal
227,1704,,20180122,20180124,1,1,1,1,1,1,1,Katella Line,Disney Hours 10-9 (All days of week),,horizontal
228,1704,,20180125,20180125,1,1,1,1,1,1,1,Katella Line,Disney Hours 9-9 (All days of week),,horizontal
229,1704,,20180126,20180128,1,1,1,1,1,1,1,Katella Line,Disney Hours 8-12 (All days of week),,horizontal
230,1704,,20180129,20180131,1,1,1,1,1,1,1,Katella Line,Disney Hours 10-9 (All days of week),,horizontal
231,1707,,20171223,20171230,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 8-12 (All days of week),,horizontal
232,1707,,20171231,20171231,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 8 - 2 (All days of week),,horizontal
233,1707,,20180101,20180101,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 9-11 (All days of week),,horizontal
234,1707,,20180102,20180107,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 8-12 (All days of week),,horizontal
235,1707,,20180108,20180111,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 9-9 (All days of week),,horizontal
236,1707,,20180112,20180112,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 9-12 (All days of week),,horizontal
237,1707,,20180113,20180114,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 8-12 (All days of week),,horizontal
238,1707,,20180115,20180115,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 8-11 (All days of week),,horizontal
239,1707,,20180116,20180117,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 10-9 (All days of week),,horizontal
240,1707,,20180118,20180118,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 10-8 (All days of week),,horizontal
241,1707,,20180119,20180119,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 9-11 (All days of week),,horizontal
242,1707,,20180120,20180121,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 8-12 (All days of week),,horizontal
243,1707,,20180122,20180124,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 10-9 (All days of week),,horizontal
244,1707,,20180125,20180125,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 9-9 (All days of week),,horizontal
245,1707,,20180126,20180128,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 8-12 (All days of week),,horizontal
246,1707,,20180129,20180131,1,1,1,1,1,1,1,Manchester Ave. Line,Disney Hours 10-9 (All days of week),,horizontal
247,1710,,20171223,20171230,1,1,1,1,1,1,1,Orange Line,Disney Hours 8-12 (All days of week),,horizontal
248,1710,,20171231,20171231,1,1,1,1,1,1,1,Orange Line,Disney Hours 8 - 2 (All days of week),,horizontal
249,1710,,20180101,20180101,1,1,1,1,1,1,1,Orange Line,Disney Hours 9-11 (All days of week),,horizontal
250,1710,,20180102,20180107,1,1,1,1,1,1,1,Orange Line,Disney Hours 8-12 (All days of week),,horizontal
251,1710,,20180108,20180111,1,1,1,1,1,1,1,Orange Line,Disney Hours 9-9 (All days of week),,horizontal
252,1710,,20180112,20180112,1,1,1,1,1,1,1,Orange Line,Disney Hours 9-12 (All days of week),,horizontal
253,1710,,20180113,20180114,1,1,1,1,1,1,1,Orange Line,Disney Hours 8-12 (All days of week),,horizontal
254,1710,,20180115,20180115,1,1,1,1,1,1,1,Orange Line,Disney Hours 8-11 (All days of week),,horizontal
255,1710,,20180116,20180117,1,1,1,1,1,1,1,Orange Line,Disney Hours 10-9 (All days of week),,horizontal
256,1710,,20180118,20180118,1,1,1,1,1,1,1,Orange Line,Disney Hours 10-8 (All days of week),,horizontal
257,1710,,20180119,20180119,1,1,1,1,1,1,1,Orange Line,Disney Hours 9-11 (All days of week),,horizontal
258,1710,,20180120,20180121,1,1,1,1,1,1,1,Orange Line,Disney Hours 8-12 (All days of week),,horizontal
259,1710,,20180122,20180124,1,1,1,1,1,1,1,Orange Line,Disney Hours 10-9 (All days of week),,horizontal
260,1710,,20180125,20180125,1,1,1,1,1,1,1,Orange Line,Disney Hours 9-9 (All days of week),,horizontal
261,1710,,20180126,20180128,1,1,1,1,1,1,1,Orange Line,Disney Hours 8-12 (All days of week),,horizontal
262,1710,,20180129,20180131,1,1,1,1,1,1,1,Orange Line,Disney Hours 10-9 (All days of week),,horizontal
263,1713,,20150101,20190101,1,1,1,1,1,1,1,Santa Ana Line,Santa Ana Line (All days of week),,horizontal
264,1711,,20171223,20171230,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 8-12 (All days of week),,horizontal
265,1711,,20171231,20171231,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 8 - 2 (All days of week),,horizontal
266,1711,,20180101,20180101,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 9-11 (All days of week),,horizontal
267,1711,,20180102,20180107,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 8-12 (All days of week),,horizontal
268,1711,,20180108,20180111,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 9-9 (All days of week),,horizontal
269,1711,,20180112,20180112,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 9-12 (All days of week),,horizontal
270,1711,,20180113,20180114,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 8-12 (All days of week),,horizontal
271,1711,,20180115,20180115,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 8-11 (All days of week),,horizontal
272,1711,,20180116,20180117,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 10-9 (All days of week),,horizontal
273,1711,,20180118,20180118,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 10-8 (All days of week),,horizontal
274,1711,,20180119,20180119,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 9-11 (All days of week),,horizontal
275,1711,,20180120,20180121,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 8-12 (All days of week),,horizontal
276,1711,,20180122,20180124,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 10-9 (All days of week),,horizontal
277,1711,,20180125,20180125,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 9-9 (All days of week),,horizontal
278,1711,,20180126,20180128,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 8-12 (All days of week),,horizontal
279,1711,,20180129,20180131,1,1,1,1,1,1,1,Toy Story Line,Disney Hours 10-9 (All days of week),,horizontal
