stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,city_name,direction_id,ext_id,ext_userfield1
1125,,Grand at Abbott,,35.29127900,-120.65307600,slo,,0,,0,,,,
1126,,Grand at McCollum (N),,35.29406400,-120.65304600,slo,,0,,0,,,,
1102,,Grand at McCollum (S),,35.29430800,-120.65332000,slo,,0,,0,,,,
1103,,Grand at Wilson,,35.29107300,-120.65340400,slo,,0,,0,,,,
10384630,,Hagerman Softball Complex,,34.90207589,-120.44364663,smaria,,0,,0,,,,
017,,Harbor St at Piney Way entering Morro Bay Park,,35.36650500,-120.84465400,mblocay,,0,,0,,,,
201,,Hearst Castle Info. Center,,35.65041600,-121.18656300,camsshc,,0,,0,,,,
175,,Hearst Drive,,35.61242400,-121.14402800,camsshc,,0,,0,,,,
162,,Highway 1 @ 21st Street (WB),,35.09826500,-120.60887700,pisgrov,,0,,0,,,,
163,,Highway 1 @ 25th Street (WB),,35.09821528,-120.60209564,pisgrov,,0,,0,,,,
058,,Highway 1 @ Le Sage Drive NB,,35.12414900,-120.63067200,pisgrov,,0,,0,,,,
099,,Highway 1 @ Le Sage Drive SB,,35.12393600,-120.63085400,pisgrov,,0,,0,,,,
258,,Highway 1 @ The Butterfly Trees SB,,35.12849500,-120.63194620,pisgrov,,0,,0,,,,
987,,Highway 1 and 25th (EB),,35.09803972,-120.60205005,pisgrov,,0,,0,,,,
158,,Higuera at South (N),,35.27040200,-120.67004300,slo,,0,,0,,,,
4448,,Higuera at South (S),,35.27008700,-120.67035700,slo,,0,,0,,,,
10522579,,Hwy 1 and 21st (EB),,35.09806033,-120.60884297,pisgrov,,0,,0,,,,
253,,James Way @ 4th Street NB,,35.13745800,-120.62134300,pisgrov,,0,,0,,,,
146,,James Way @ 4th Street SB,,35.13730300,-120.62134300,pisgrov,,0,,0,,,,
244,,James Way @ Highland Drive NB,,35.13859400,-120.62991600,pisgrov,,0,,0,,,,
251,,James Way @ Oak Park Boulevard NB,,35.13437132,-120.60640927,pisgrov,,0,,0,,,,
148,,James Way @ Oak Park Boulevard SB,,35.13415100,-120.60644300,pisgrov,,0,,0,,,,
252,,James Way @ Ridge Road NB,,35.13722600,-120.61468100,pisgrov,,0,,0,,,,
147,,James Way @ Ridge Road SB,,35.13707600,-120.61469900,pisgrov,,0,,0,,,,
10351904,,James Way at Ventana,,35.13761056,-120.62516974,pisgrov,,0,,0,,,,
135,,Kansas Ave - Co. Services (Call for pick-up),,35.32058300,-120.71675700,cuesta,,0,,0,,,,
024,,Kennedy Library NB,,35.30236200,-120.66325400,slo,,0,,0,,,,
025,,Kennedy Library SB,,35.30230345,-120.66324461,slo,,0,,0,,,,
149,,Kmart Shopping Center,,35.13016858,-120.60457601,pisgrov,,0,,0,,,,
073,,Las Tablas Park and Ride,,35.55417297,-120.71386010,temparo,,0,,0,,,,
009,,Los Osos Valley Road at Palisades,,35.31194400,-120.83606000,mblocay,,0,,0,,,,
10214627,,Main at Arlington (West Village),,35.56797800,-121.10089700,camsshc,,0,,0,,,,
10279183,,Main St. @ San Jacinto SB,,35.39323181,-120.86048260,mblocay,,0,,0,,,,
200,,Main St. at Errol St. NB,,35.37909795,-120.85453120,mblocay,,0,,0,,,,
193,,Main St. at San Joaquin,,35.39227800,-120.85964100,mblocay,,0,,0,,,,
143,,Main Street at Arlington Street SB,,35.56727400,-121.10020500,camsshc,,0,,0,,,,
199,,Main Street at Elena Street,,35.39021981,-120.85879590,mblocay,,0,,0,,,,
178,,Main Street at Tamson Street NB,,35.56295300,-121.09198600,camsshc,,0,,0,,,,
177,,Main Street at Tamson Street SB,,35.56280100,-121.09207000,camsshc,,0,,0,,,,
245,,Main Street at The Bluebird Inn NB,,35.56332900,-121.08611100,camsshc,,0,,0,,,,
246,,Main Street at The Bluebird Inn SB,,35.56325300,-121.08567500,camsshc,,0,,0,,,,
064,,Main Street at The Veteran's Hall NB,,35.56485699,-121.09629040,camsshc,,0,,0,,,,
197,,Main Street at The Veteran's Hall SB,,35.56471300,-121.09648700,camsshc,,0,,0,,,,
8b,,Marsh at Broad,,35.27773328,-120.66422741,slo,,0,,0,,,,
142,,Mattie Road @ Calle Valencia,,35.16180000,-120.68052900,pisgrov,,0,,0,,,,
140,,Mattie Road @ Foothill Road NB,,35.15383900,-120.66064400,pisgrov,,0,,0,,,,
141,,Mattie Road @ Pismo Beach City Hall,,35.15699200,-120.66846800,pisgrov,,0,,0,,,,
10277517,,Mission at 14th (NB),,35.75301900,-120.69599900,sanmig,,0,,0,,,,
087,,Mission at 14th St. (SB),,35.75260820,-120.69627578,sanmig,,0,,0,,,,
069,,Monterey Street at Grand Avenue,,35.28932793,-120.65104280,slo,,0,,0,,,,
137,,Moonstone Beach Drive at Castle Inn SB,,35.57765000,-121.11523300,camsshc,,0,,0,,,,
136,,Moonstone Beach Drive at Fireside Inn NB,,35.57868300,-121.11598300,camsshc,,0,,0,,,,
138,,Moonstone Beach Drive at San Simeon Pines Resort NB,,35.58463700,-121.12113300,camsshc,,0,,0,,,,
139,,Moonstone Beach Drive at San Simeon Pines Resort SB,,35.58349300,-121.12057900,camsshc,,0,,0,,,,
071,,Moonstone Beach Drive at Windsor Inn NB,,35.57211200,-121.11226500,camsshc,,0,,0,,,,
072,,Moonstone Beach Drive at Windsor Inn SB,,35.57230600,-121.11254000,camsshc,,0,,0,,,,
194,,Moonstone Dr. at Windsor Blvd. NB,,35.56894200,-121.10496000,camsshc,,0,,0,,,,
176,,Moonstone Drive at Windsor,,35.56881300,-121.10492900,camsshc,,0,,0,,,,
prA_HS,,Niblick & Bearcat (Paso Robles High School),,35.61589310,-120.67064486,temparo,,0,,0,,,,
prB_nick,,Niblick & Nicklaus St.,,35.61566674,-120.67486688,temparo,,0,,0,,,,
10177887,,Niblick & S. River (Albertson's Center),,35.61519200,-120.68232100,temparo,,0,,0,,,,
